Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
70.00933408,-0.5186714172,-12.15891541,2.3038591,12.38612169
70.01941708,-0.860710144,-13.19491104,1.5925383,13.31850883
70.02949908,-1.85808609,-13.28681992,1.281634827,13.47719018
70.03958208,-2.645448761,-13.02471497,1.634301453,13.39076325
70.04966408,-2.784060516,-13.03384598,2.719844055,13.60256173
70.05974608,-2.12483139,-12.90975403,3.871100006,13.64412228
70.06982908,-1.302740936,-12.58463013,4.548291779,13.44459027
70.07991108,-0.9975256348,-12.73177414,4.483326874,13.53489379
70.08999408,-1.321751404,-12.56756561,3.610641632,13.14258214
70.10007608,-1.839524689,-11.97075668,3.39673645,12.57858041
70.11015908,-1.712438965,-12.19528976,4.91907074,13.26102547
70.12024108,-0.8461903381,-12.853022,4.473297729,13.63549065
70.13032308,0.2727328491,-14.2385408,1.109642487,14.28431776
70.14040596,1.229992218,-16.73235489,-5.523663483,17.66339263
70.15048796,3.260669403,-19.46956284,-10.97412918,22.58599905
70.16057096,5.928421783,-20.06367737,-9.511221313,22.98174635
70.17065296,8.926836548,-18.94370636,-4.560266876,21.432416
70.18073596,10.36594391,-16.70720718,1.464404755,19.71618742
70.19081796,9.228159943,-14.45244598,5.894592133,18.13224606
70.20089996,8.734785919,-13.2007489,6.149811401,16.98165
70.21098296,8.23976532,-11.89202042,2.536026306,14.68827122
70.22106496,6.807094574,-10.8000412,-1.434317322,12.84658292
70.23114796,3.617078247,-10.15323624,-1.86976181,10.93926279
70.24122996,0.06182144165,-9.01081192,-0.8577163696,9.051752909
70.25131296,-2.087708588,-8.099506989,-0.9701325989,8.420314594
70.26139496,-2.349065094,-7.505093079,-1.582658844,8.021803909
70.27147696,-1.084494781,-7.212002563,-1.579964447,7.462264908
70.28155996,0.7982899475,-6.895710297,-1.582060089,7.119761335
70.29164196,2.117346954,-6.791676636,-2.053280182,7.404457384
70.30172496,2.477198639,-6.987469482,-1.985770569,7.674928509
70.31180696,2.570005646,-6.896907806,-1.651964722,7.54329197
70.32188996,2.476749573,-6.706503754,-1.785786438,7.368888264
70.33197196,2.143692169,-6.115682373,-2.061213684,6.800410933
70.34205396,1.546583862,-5.18461853,-1.82889679,5.711134249
70.35213696,1.185085602,-3.972738647,-1.729653168,4.492079733
70.36221896,1.058448944,-2.545456696,-2.090852051,3.459960441
70.37230196,1.165626068,-1.351689148,-2.473157043,3.049959581
70.38238396,1.42982666,-0.3287164307,-2.913241882,3.261814991
70.39246696,1.85808609,0.1954934692,-3.016227722,3.548003845
70.40254896,2.222578125,0.1152603149,-2.409090271,3.279764381
70.41263096,2.725232849,-0.3671864319,-1.533111877,3.14835703
70.42271396,3.001109161,-0.8207432556,-0.6337820435,3.1752095
70.43279596,3.504961395,-1.437460785,0.3224295044,3.801974313
70.44287896,3.691473541,-2.808908844,1.323248291,4.823684467
70.45296096,3.819906464,-4.954696655,2.575095062,6.765487338
70.46304396,3.575015717,-8.2970961,4.921016693,10.28780571
70.47312596,3.044069824,-13.48934875,10.63179108,17.44316119
70.48320796,1.949545898,-20.01517822,20.10678772,28.43749287
70.49329096,0.6345304871,-29.01715851,30.78138977,42.3071161
70.50337296,-0.549357605,-38.1119458,31.76529373,49.61709476
70.51345596,-2.42914856,-34.16016357,11.71718399,36.19544086
70.52353796,-3.516936493,-19.94497421,1.473685455,20.30622041
70.53362096,-2.623893585,-9.268126831,0.806073761,9.666061629
70.54370296,-1.304088135,-3.259771271,1.617386627,3.865578107
70.55378496,2.97431488,-0.7756869507,1.046623535,3.247100257
70.56386796,9.412426758,-4.499493256,-2.562970276,10.74281312
70.57394996,12.17897369,-10.29633865,-8.086184692,17.88095
70.58403296,11.20180573,-13.6002681,-12.44601837,21.57199845
70.59411496,8.608448639,-11.9692598,-11.12636261,18.47063921
70.60419796,6.098767548,-9.20974823,-6.169121246,12.65197554
70.61427996,2.402503967,-8.036637726,7.341333618,11.14696149
70.62436296,-1.356479187,-7.018305359,14.53597229,16.19849179
70.63444496,0.5352868652,-4.877457275,-0.4156855774,4.924318836
70.64452696,1.186732178,-4.591551819,-6.419700165,7.981430421
70.65460996,0.2327659607,-5.673352203,-6.662944336,8.754195134
70.66469196,0.8967851257,-8.240663452,-7.323670349,11.06114393
70.67477496,2.568957825,-10.9432933,-7.034172363,13.26027124
70.68485696,2.648442535,-11.57782379,-5.693260803,13.17093278
70.69493996,2.28634552,-11.28413452,-3.879033508,12.14931968
70.70502196,1.641935577,-10.82234482,-2.315534821,11.18842265
70.71510396,1.357826385,-11.31901199,-0.6137237549,11.41667122
70.72518696,0.6914122009,-12.02299805,0.8509803772,12.07289114
70.73526896,-0.008382568359,-12.02434525,1.513053589,12.11916994
70.74535196,0.09086105347,-11.47753235,1.338067474,11.55562327
70.75543396,0.9056167603,-10.69870193,0.8325686646,10.76919381
70.76551696,2.047741699,-9.433682556,0.3126997375,9.658436404
70.77559896,3.20139267,-8.078550568,-0.2171983337,8.692471997
70.78568096,3.395838318,-6.975195007,-0.8713380432,7.806682603
70.79576396,2.8970755,-6.312972107,-1.365310822,7.078893764
70.80584596,2.327210541,-6.641089783,-1.349294128,7.165233914
70.81592896,1.964215393,-7.560477905,-1.06249054,7.883391048
70.82601096,1.425635376,-8.316405945,-0.4349954224,8.448920942
70.83609396,0.6653663635,-8.721313934,0.1290316772,8.747609863
70.84617596,0.3966751099,-8.831035767,0.3342549133,8.846257412
70.85625796,0.365539856,-8.662336578,0.3568579102,8.677386816
70.86634096,0.2243833923,-8.52641922,0.1347198486,8.530435045
70.87642296,0.4670288086,-8.322992249,0.2086660767,8.338696385
70.88650596,0.7993377686,-8.100854187,0.3203338623,8.146495763
70.89658796,0.9193881226,-7.995623016,-0.290994873,8.053566909
70.90667096,0.8496331787,-8.084837494,-1.21577179,8.219767325
70.91675296,0.4659809875,-8.435707855,-1.585353241,8.596025256
70.92683596,-0.03742218018,-9.098679199,-1.091081085,9.163941375
70.93691796,-0.02859054565,-10.06267456,0.1767823792,10.06426792
70.94699996,0.527353363,-11.00646194,1.731150055,11.15424523
70.95708296,1.024469604,-11.33368149,2.803819427,11.72020808
70.96716496,1.142124939,-11.19087845,3.300187225,11.72311586
70.97724796,0.8285270691,-11.41077118,3.047362976,11.83970342
70.98732996,0.08666976929,-12.38314911,2.022743683,12.54756492
70.99741296,-1.591041412,-12.93475204,1.115480347,13.07988989
71.00749496,-3.426075439,-12.98923874,1.069226532,13.47596235
71.01757696,-4.540807343,-13.19625824,2.138602753,14.1185617
71.02765996,-4.831951904,-13.43336517,3.745960236,14.75924379
71.03774196,-3.921096039,-13.39639206,4.447251892,14.64979057
71.04782496,-2.857557678,-13.69262604,4.018992462,14.55355435
71.05790696,-2.615660706,-13.47063766,3.531156921,14.16929177
71.06798996,-2.822680206,-12.42476257,3.349135437,13.17417765
71.07807196,-2.397414551,-12.67893402,4.829556885,13.77779315
71.08815396,-0.7673043823,-13.59053833,5.471871185,14.67081669
71.09823696,1.588646393,-14.74209366,3.232378235,15.17568423
71.10831896,3.070415039,-16.37130569,-3.515439606,17.02367217
71.11840196,4.584965515,-18.15799026,-10.41100021,21.42716604
