Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
50.00342504,-1.329535217,-11.54070099,3.485950928,12.1287797
50.01350704,-1.511556702,-12.6659111,1.38072876,12.83029694
50.02358904,-2.406695251,-13.07980042,0.05957611084,13.29950789
50.03367104,-3.995191956,-12.93834457,0.1315763855,13.54177357
50.04375304,-5.41394165,-12.79569122,1.089434509,13.93654712
50.05383504,-6.275699615,-12.73461823,2.742596741,14.45948629
50.06391804,-6.146967316,-12.5982518,4.518653412,14.72818333
50.07400004,-5.176984406,-12.3050116,5.300926666,14.36364513
50.08408204,-4.413122864,-12.38943604,4.242627411,13.8193222
50.09416404,-4.149970093,-11.94081894,2.577939148,12.90159599
50.10424604,-4.340374146,-11.49624344,3.144660645,12.68429547
50.11432804,-3.804189148,-12.42012222,4.773273926,13.83891018
50.12441004,-1.39360199,-13.88587418,3.839216309,14.47408754
50.13449204,1.057401123,-15.31061142,-0.4492158508,15.35365475
50.14457404,2.263742523,-17.23590775,-7.325616302,18.86440299
50.15465604,4.722828827,-19.17377792,-11.47304169,22.8378974
50.16473804,8.009095001,-20.27413971,-8.632398834,23.44578114
50.17482004,11.24012604,-20.29868866,-2.221530304,23.30906243
50.18490204,10.96694412,-18.27384933,5.044958954,21.90111969
50.19498404,8.773704987,-15.34414169,8.656798096,19.68148208
50.20506704,8.481213226,-13.51120331,6.255192261,17.13508164
50.21514904,8.427025909,-12.35695358,0.993633728,14.98987577
50.22523104,7.490423584,-11.06499023,-2.263293457,13.5522305
50.23531304,2.997366943,-9.294771423,-2.968027954,10.20716289
50.24539504,-0.935255127,-8.170160065,-1.132844238,8.30117785
50.25547704,-2.43139389,-7.921676788,-0.6327342224,8.310535
50.26555904,-2.539020081,-7.676187286,-0.7186555481,8.117077061
50.27564104,-0.7683522034,-6.992558899,-1.194066925,7.135267401
50.28572304,0.8116122437,-6.471342773,-1.091829529,6.612796946
50.29580504,1.937421112,-6.250252533,-1.100960541,6.635613868
50.30588704,2.442171478,-6.323001251,-1.447789307,6.931135566
50.31596904,2.714754639,-6.478827209,-1.535806274,7.190535145
50.32605117,2.76490036,-6.118825836,-1.825903015,6.958349333
50.33613317,1.742077332,-5.17997818,-1.921703796,5.793095274
50.34621617,0.7391629028,-4.171674957,-1.680854645,4.557905888
50.35629817,0.6078858948,-2.904859314,-2.079924774,3.624061252
50.36638017,0.5321434021,-1.540596313,-2.38933136,2.892320513
50.37646217,0.8885522461,-0.6798861694,-2.503244476,2.741897738
50.38654417,1.603914642,0.07095245361,-2.132764893,2.669506044
50.39662617,1.897304535,-0.0209564209,-1.490749969,2.412993813
50.40670817,2.265538788,-0.9891430664,-0.710123291,2.572031317
50.41679017,2.293829956,-1.6814534,0.09804611206,2.845795924
50.42687217,2.044747925,-2.507286072,0.7171586609,3.313879006
50.43695417,1.994153137,-3.683989105,1.77156601,4.548281938
50.44703617,1.770667877,-5.432053986,3.129542084,6.514331039
50.45711817,1.432521057,-8.474776611,5.960155792,10.45932179
50.46720017,0.2311193848,-13.54997269,10.99014587,17.44816559
50.47728217,-3.524720306,-20.96240845,20.43430664,29.48571025
50.48736517,-9.49176178,-30.81971008,29.30291428,43.573029
50.49744717,-11.83903061,-36.74199463,17.3971225,42.3414299
50.50752917,-9.501790924,-30.65535187,7.413782959,32.93932007
50.51761117,-6.039341125,-16.50108582,6.32434845,18.675033
50.52769317,-3.528013458,-7.682474213,4.924758911,9.783687409
50.53777517,-0.7934999084,-2.419568481,1.884281616,3.167723307
50.54785717,3.16397049,-0.5848338318,-3.619173889,4.842639725
50.55793917,7.942633209,-3.604803772,-9.960437164,13.23972587
50.56802117,12.47311203,-8.897796936,-12.89703049,20.02704944
50.57810317,14.82457214,-12.61486725,-12.37791,23.0676282
50.58818517,16.22491013,-13.91671005,-6.395600281,22.31201986
50.59826717,14.49855011,-14.34511917,17.24384125,26.70843425
50.60834917,3.067570953,-14.11834076,19.23709625,24.05833347
50.61843117,-2.219734039,-11.7355957,-3.53594696,12.45609677
50.62851417,-4.116739197,-7.70852005,-5.412594452,10.27934831
50.63859617,-2.845881958,-5.313650208,-4.933440857,7.789272196
50.64867817,0.2365081787,-5.446573792,-6.945706329,8.829719055
50.65876017,3.550766144,-7.169790344,-8.227341156,11.47619172
50.66884217,5.1226474,-8.390052795,-7.534731445,12.38574504
50.67892417,5.054239655,-8.912466431,-6.138135681,11.94378943
50.68900617,4.117337952,-9.568252716,-4.371210022,11.29652198
50.69908817,2.747087402,-10.35726196,-2.235002289,10.94598556
50.70917017,0.7813751221,-11.49594406,0.273331604,11.52570983
50.71925217,-1.164727936,-12.67025208,1.69312912,12.83583129
50.72933417,-1.862277374,-12.87637344,1.658700714,13.11565317
50.73941617,-1.279239807,-12.06985062,0.785716095,12.16285732
50.74949817,0.02559677124,-10.71786209,0.4278103638,10.7264274
50.75958017,0.6427633667,-9.159153442,0.5623805237,9.198886258
50.76966317,0.7295828247,-7.715256042,0.4020639038,7.760098085
50.77974517,1.352736969,-6.571484528,-0.005239105225,6.709272215
50.78982717,1.649420013,-6.258036346,-0.8422984314,6.526336793
50.79990917,1.462458801,-6.624923401,-1.55391861,6.960104802
50.80999117,1.130000153,-7.41243576,-1.37249588,7.622653684
50.82007317,0.8696914673,-8.428971863,-0.8497828674,8.51622339
50.83015517,0.8647517395,-9.118887177,-0.2264790344,9.16259743
50.84023717,0.7189549255,-8.964408417,0.2168989563,8.995807891
50.85031917,0.1224453735,-8.708740082,0.628692627,8.732262084
