Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
60.00756712,0.7325765991,-11.40164017,3.160228271,11.85416002
60.01765012,0.7020401001,-11.25674149,3.178190918,11.71784906
60.02773212,0.6418652344,-11.31212631,2.706821136,11.64916621
60.03781512,0.03921844482,-11.93917236,1.739233246,12.06525205
60.04789713,-1.396745453,-12.64181122,0.6397695923,12.73481817
60.05797913,-2.995720367,-12.84404068,0.4532574463,13.19655879
60.06806213,-4.297263794,-12.90690994,1.253343658,13.66110064
60.07814413,-4.871918793,-13.1396759,2.626288605,14.25777218
60.08822713,-4.313579865,-13.10030777,3.954027557,14.34780014
60.09830912,-2.887645111,-12.72518784,4.624633026,13.84399257
60.10839212,-2.004032593,-12.39991425,4.884792023,13.47721088
60.11847412,-1.982028351,-11.58426041,4.449946289,12.56684318
60.12855596,-2.0968396,-10.98340988,4.747527466,12.14788237
60.13863896,-1.707948303,-11.56255554,6.473887482,13.36117499
60.14872096,-0.7849676514,-12.61277161,5.273833008,13.69348372
60.15880396,-0.1040336609,-14.0819664,0.6628216553,14.09794074
60.16888596,0.6797364807,-16.68340668,-4.813390503,17.37719276
60.17896796,2.432741089,-19.17752014,-8.613088989,21.1631947
60.18905096,4.661306763,-19.7301709,-9.156309357,22.24512139
60.19913296,7.434889069,-18.80225052,-7.314689026,21.50132265
60.20921596,9.881551208,-17.17633163,-2.600242767,19.9858121
60.21929796,9.489067383,-15.328125,3.943848724,18.45393613
60.22938096,8.397537231,-13.99784134,7.455396423,17.94550444
60.23946296,8.263416138,-12.86005737,5.274132385,16.17039252
60.24954496,7.440427551,-11.10540619,-0.01272354126,13.36750428
60.25962796,5.528902588,-9.860145721,-1.669178925,11.42704668
60.26970996,2.485132141,-8.741072845,-1.22505249,9.16967774
60.27979296,-0.5996530151,-7.665858765,-1.14077774,7.773438634
60.28987496,-1.891316986,-7.132368164,-0.8261320496,7.424974729
60.29995696,-1.459465027,-7.072642365,-0.8378077698,7.270091474
60.31003996,-0.2859054565,-7.257058868,-1.114282837,7.347671168
60.32012196,1.122515717,-7.243886261,-1.392105103,7.461359549
60.33020496,2.488125916,-6.861581268,-1.583407288,7.468550509
60.34028696,2.339485016,-6.926396484,-1.78204422,7.524881394
60.35036996,2.227966919,-7.115603027,-1.893412628,7.692896361
60.36045196,1.920506287,-6.919361115,-1.754800873,7.392241117
60.37053396,1.613943787,-6.233337708,-1.614093475,6.638118052
60.38061696,1.345402222,-5.142855377,-1.534159698,5.532875794
60.39069896,1.271156616,-3.807332611,-1.441352692,4.26487026
60.40078196,1.327289886,-2.679278412,-1.700912933,3.439961636
60.41086396,1.699865112,-1.799408112,-2.22078186,3.325550033
