time,X,Y,Z
9.162491489,4.511873245,9.376891136,5.285799026
9.164484562,4.262876034,9.314641953,5.142146587
9.166477635,4.100070477,9.28591156,5.118204594
9.168470708,3.778648853,9.305065155,4.978742599
9.170463781,3.496133089,9.40083313,4.791994572
9.172456854,3.199252129,9.472659111,4.605247021
9.174449927,2.854486942,9.59236908,4.337096214
9.176442999,2.576161146,9.702502251,3.954024076
9.178436072,2.26970315,9.788693428,3.627814054
9.180429145,2.001552582,9.927556992,3.316567898
9.182422218,1.757344007,10.06642151,3.000533342
9.184415291,1.474229693,10.16697788,2.659958124
9.186408364,1.234809518,10.27232265,2.281674147
9.188401437,0.9666589499,10.32978344,1.879448295
9.19039451,0.8230068088,10.42615032,1.500565886
9.192387583,0.7080851793,10.4979763,1.107916832
9.194380656,0.5548562407,10.62247467,0.7487865686
9.196373729,0.4153940082,10.73739624,0.4321534038
9.198366749,0.2573766708,10.83316422,0.1304839998
9.20035977,0.1185129806,10.93372059,-0.05626374111
9.202352791,-0.005985504016,11.02470016,-0.2238578647
9.204345812,-0.1209071875,11.06779575,-0.4393360019
9.206338833,-0.2358288616,11.12525654,-0.6554127336
9.208331854,-0.3746925592,11.22581291,-0.8373720646
9.210324874,-0.513556242,11.33594608,-1.110311031
9.212317895,-0.6380547285,11.4700222,-1.464652896
9.214310916,-0.8158242106,11.58554173,-2.485181332
9.216303937,-0.906803906,11.66215611,-2.90237093
9.218296958,-1.069609642,11.71961689,-3.601477861
9.220289979,-1.141435623,11.77229023,-4.181473255
9.222282999,-1.141435623,11.77229023,-4.689043999
9.22427602,-1.093551636,11.75792408,-5.16848278
9.226269041,-0.9882067442,11.6908865,-5.484517574
9.228262062,-0.8589198589,11.61906052,-5.838859558
9.230255083,-0.7631517649,11.58075333,-6.102221489
9.232248104,-0.6045359373,11.53286934,-6.260837555
9.234241124,-0.4225766063,11.45565701,-6.35660553
9.236234145,-0.245405674,11.40298462,-6.366182327
9.238227166,-0.04908113554,11.31200409,-6.366182327
9.240220187,0.1807622313,11.20665932,-6.246472359
9.242213208,0.4106055796,11.08694935,-6.116586685
9.244206229,0.6123170853,10.98639297,-5.920262337
9.246199249,0.7894880176,10.84274101,-5.723937511
9.24819227,0.9570821524,10.65599346,-5.360019207
9.250185291,1.105522633,10.5219183,-5.096656799
9.252178312,1.249174714,10.32499504,-4.832695961
9.254171333,1.373673201,10.18134308,-4.535815239
9.256164354,1.512536883,10.02811337,-4.210203648
9.258157374,1.584961534,9.865307808,-3.831321239
9.260150395,1.651999116,9.750386238,-3.419518471
9.262143416,1.723825216,9.640253067,-3.012504339
9.264136437,1.81959331,9.501389503,-2.56658411
9.266129458,1.924938202,9.391256332,-2.015917778
9.268122479,1.958456993,9.329007149,-1.498171687
9.270115499,2.039859772,9.237428665,-0.8948329091
9.27210852,2.126051188,9.160814285,-0.2382230759
9.274101541,2.240972757,9.060257912,0.4465186298
9.276094562,2.360682964,9.017162323,1.184531331
9.278087583,2.480392933,8.926182747,1.97042799
9.280080604,2.590526342,8.878298759,2.794631958
9.282073624,2.682104349,8.792107582,3.656544447
9.284066645,2.682104349,8.715493202,4.471171856
9.286059666,2.682104349,8.614935875,5.285799026
9.288052687,2.628833532,8.490437508,6.02321291
9.290045708,2.614468336,8.437765121,6.617573261
9.292038729,2.595314741,8.356362343,7.115567684
9.294031749,2.652775526,8.284536362,7.489661694
9.29602477,2.67671752,8.212710381,7.757812023
9.298017791,2.657563925,8.169614792,8.030751228
9.300010812,2.671929121,8.106766701,8.351573944
9.302003833,2.720411777,8.030152321,8.720879555
9.303996854,2.744353771,7.967903137,9.09437561
9.305989874,2.701258183,7.891288757,9.448717117
9.307982895,2.71083498,7.857769966,9.741408348
9.309975916,2.816179752,7.718906403,9.899425507
9.311968937,2.86406374,7.65186882,9.980828285
9.313961958,2.916736126,7.575253963,9.913790703
9.315954979,3.04602313,7.47469759,9.746196747
9.317947999,3.175309896,7.35977602,9.43914032
9.31994102,3.333327293,7.264008045,9.036913872
9.321934041,3.433883905,7.149086475,8.534132004
9.323927062,3.544017076,6.980893612,7.968502045
9.325920083,3.591901064,6.83724165,7.317278862
9.327913104,3.625419855,6.703166008,6.703764915
9.329906177,3.615843058,6.583456039,6.013636112
9.331899249,3.620631456,6.406285286,5.266644955
9.333892322,3.60626626,6.238690853,4.547786236
9.335885395,3.548805475,6.09982729,3.82892704
9.337878468,3.52965188,5.960963726,3.168127298
9.339871541,3.481767893,5.811924458,2.56897831
9.341864614,3.419518471,5.697002888,1.989581585
9.343857687,3.381211281,5.577292919,1.452681899
9.34585076,3.34769249,5.404910564,0.954687953
9.347843833,3.275866508,5.289988518,0.5859808922
9.349836906,3.156156301,5.194220543,0.278924495
9.351829979,3.060388327,5.084087372,0.02992752194
9.353823052,3.002927542,5.002684593,-0.1807622313
9.355816124,2.950255156,4.878185749,-0.3100491166
9.357809197,2.888005733,4.782417774,-0.3962403834
9.35980227,2.78744936,4.700416565,-0.4058171809
9.361795343,2.729988575,4.633378983,-0.3722983599
9.363788416,2.609679937,4.542399406,-0.2573766708
9.365781489,2.52827692,4.480149746,-0.03711012751
9.367774562,2.427720547,4.422688961,0.1975216419
9.369767635,2.317587137,4.417900562,0.460883826
9.371760708,2.217030764,4.365228176,0.7535749674
9.373753781,2.059013367,4.326920986,1.060032845
9.375746854,1.958456993,4.264671803,1.352125406
9.377739927,1.843535304,4.216787815,1.673547029
9.379732999,1.74776721,4.173692226,2.023100376
9.381726072,1.642422318,4.168903828,2.41574955
9.383719145,1.56101954,4.097077847,2.799420357
9.385712218,1.426345706,4.077924252,3.168127298
9.387705291,1.340154409,4.034828186,3.527257681
9.389698364,1.253963113,4.025251389,3.800196648
9.391691437,1.162983418,4.049193859,4.150348663
9.39368451,1.095945835,3.958214045,4.384980202
9.395677583,1.000177741,3.838503838,4.547786236
9.397670656,0.9427168965,3.766677856,4.648342609
9.399663729,0.9187749028,3.666121244,4.662707806
9.401656802,0.8517372608,3.593696833,4.653131008
9.403649874,0.703296721,3.569754839,4.633977413
9.405642895,0.6218938828,3.536235809,4.523844242
9.407635916,0.664989531,3.42131424,4.399345398
9.409628937,0.6697779298,3.359065056,4.250905037
9.411621958,0.6602011323,3.325546265,4.12640667
9.413614979,0.6266822815,3.325546265,3.982754469
9.415607999,0.6314706802,3.191470861,3.79061985
9.41760102,0.7272387743,3.043030262,3.613448858
9.419594041,0.751180768,2.923320293,3.53204608
9.421587062,0.732027173,2.913743496,3.465008497
9.423580083,0.7751228213,2.760514498,3.369240284
9.425573104,0.8086416125,2.56897831,3.316567898
9.427566124,0.8086416125,2.372055292,3.311779499
9.429559145,0.8086416125,2.218826532,3.34529829
9.431552166,0.7607575655,2.099116325,3.38360548
9.433545187,0.732027173,1.960252643,3.488950491
9.435538208,0.732027173,1.811812162,3.613448858
9.437531229,0.7128735781,1.706467271,3.857657433
9.439524249,0.7080851793,1.620275974,4.059369087
9.44151727,0.6458359361,1.596333981,4.3897686
9.443510291,0.6458359361,1.572391987,4.696226597
9.445503312,0.597951889,1.543661594,4.988319397
9.447496333,0.5931634903,1.52450788,5.281010628
9.449489354,0.5740098357,1.567603588,5.630563736
9.451482374,0.569221437,1.581968784,5.927444935
9.453475395,0.5835866928,1.649006367,6.200982571
9.455468416,0.6218938828,1.658583283,6.402095318
9.457461437,0.6506243348,1.658583283,6.536170483
9.459454458,0.6123170853,1.730409265,6.665457726
9.461447479,0.6218938828,1.78308177,6.655880928
9.463440499,0.664989531,1.835754156,6.612784863
9.46543352,0.6410474777,1.874061346,6.483498096
9.467426541,0.6506243348,1.874061346,6.282385349
9.469419562,0.6075286865,1.93152225,6.032789707
9.471412583,0.6123170853,1.936310649,5.69281292
9.473405604,0.6314706802,1.89800334,5.290587425
9.475398624,0.5165489912,1.907580256,4.921281815
9.477391645,0.4590881765,1.926733851,4.538209438
9.479384666,0.3914519846,1.921945453,4.16471386
9.481377687,0.3531447649,1.974617839,3.82892704
9.483370708,0.2717418969,1.888426542,3.618237257
9.485363729,0.1137245819,1.917157054,3.42191267
9.487356749,0.03232172132,1.965041041,3.297414303
9.48934977,-0.03950432688,1.998559833,3.182492495
9.491342791,-0.0969651714,2.003348351,3.134608507
9.493335812,-0.1496376097,1.988983035,3.220799923
9.495328833,-0.1831564307,1.965041041,3.407547474
9.497321854,-0.211886853,1.936310649,3.661332846
9.499314874,-0.2262520641,1.917157054,3.987542868
9.501307895,-0.1544260085,1.960252643,4.408922195
9.503300916,-0.02992752194,1.979406238,4.811148167
9.505293937,0.1328781992,2.003348351,5.295375824
9.507286958,0.2908954918,1.988983035,5.759850502
9.509279979,0.4542997777,2.008136749,6.244078159
9.511272999,0.617105484,1.945887446,6.68461132
9.51326602,0.7751228213,1.93152225,7.072471619
9.515259041,0.9235633016,1.936310649,7.389104843
9.517252062,1.024119735,1.902791858,7.685986042
9.519245083,1.057638645,1.840542555,8.040328026
9.521238104,1.062427044,1.82138896,8.255805969
9.523231124,1.038484931,1.778293371,8.409633636
9.525224145,1.019331336,1.725620866,8.558073997
9.527217166,0.9762357473,1.692102075,8.634688377
9.529210187,0.8277952671,1.696890473,8.696937561
9.531203208,0.6266822815,1.716044068,8.672995567
9.533196229,0.4297592044,1.744774461,8.615534782
9.535189249,0.20470424,1.792658567,8.543708801
9.53718227,-0.02513911761,1.845330954,8.481459618
9.539175343,-0.1496376097,1.883638144,8.356362343
9.541168416,-0.3363853395,1.926733851,8.212710381
9.543161489,-0.494402647,1.979406238,8.093000412
9.545154562,-0.5949591398,2.003348351,7.949347973
9.547147635,-0.6715735793,2.032078743,7.820061207
9.549140708,-0.7439981699,2.051232338,7.69556284
9.551133781,-0.7487865686,2.046443939,7.599794865
9.553126854,-0.7535749674,2.07996273,7.547122478
9.555119927,-0.7200561762,2.103904724,7.523180485
9.557112999,-0.6619967818,2.147000313,7.50402689
9.559106072,-0.580593884,2.180519104,7.494450092
9.561099145,-0.494402647,2.185307503,7.446565628
9.563092218,-0.4465186298,2.233191729,7.441777229
9.565085291,-0.4082113802,2.247556925,7.398681641
9.567078364,-0.3890577853,2.281075716,7.360374451
9.569071437,-0.379480958,2.281075716,7.302913666
9.57106451,-0.3842693865,2.285864115,7.259818077
9.573057583,-0.3651157618,2.30501771,7.230489254
9.575050656,-0.326808542,2.309806108,7.225700855
9.577043729,-0.2980781198,2.328959703,7.259818077
9.579036802,-0.2597708702,2.376843691,7.312490463
9.581029874,-0.211886853,2.434304476,7.427412033
9.583022947,-0.1496376097,2.482188702,7.585429668
9.58501602,-0.05386953801,2.515707493,7.810484409
9.587009093,0.02753331885,2.540247917,8.06427002
9.589002166,0.09935937077,2.573766708,8.380903244
9.590995239,0.1999158412,2.56897831,8.70172596
9.592988312,0.3292027414,2.588132143,9.084798813
9.594981385,0.4590881765,2.621650934,9.463082314
9.596974458,0.6218938828,2.612074137,9.856329918
9.598967531,0.7799112201,2.631227732,10.21067142
9.600960604,0.9618705511,2.67432332,10.55064869
9.602953677,1.210867524,2.67432332,10.81460953
9.604946749,1.459864497,2.755726099,10.97262669
9.606939822,1.74776721,2.837129116,11.01572227
9.608932895,2.025494576,2.966415882,10.94389629
9.610925968,2.274491549,3.172317266,10.7188406
9.612919041,2.571372509,3.387795448,10.46924591
9.614912062,2.816179752,3.666121244,10.17715263
9.616905083,3.103483915,3.948637247,9.913790703
9.618898104,3.333327293,4.216787815,9.693524361
9.620891124,3.520075083,4.499303341,9.482235909
9.622884145,3.735553265,4.762665749,9.257181168
9.624877166,3.90374589,4.964377403,8.974664688
9.626870187,4.013879299,5.20379734,8.639476776
9.628863208,4.071340084,5.433640957,8.227075577
9.630856229,4.037821293,5.663484097,7.748235226
9.632849249,3.989937067,5.937021732,7.249642849
9.63484227,3.870227098,6.195595264,6.775590897
9.636835291,3.697246075,6.50684166,6.325480938
9.638828312,3.49134469,6.774992466,5.951386929
9.640821333,3.280654907,7.077260017,5.640140533
9.642814354,3.050811529,7.402871609,5.443816185
9.644807374,2.844910145,7.742848396,5.324106216
9.646800395,2.729988575,8.078036308,5.352836609
9.648793416,2.647987127,8.351573944,5.429450989
9.650786437,2.561795712,8.638877869,5.649717331
9.652779458,2.513911724,9.007585526,5.927444935
9.654772479,2.41335535,9.458293915,6.282385349
9.656765499,2.351106167,9.846154213,6.641515732
9.65875852,2.274491549,10.21965027,6.95276165
9.660751541,2.221819162,10.62726307,7.20654726
9.662744562,2.169146776,11.10610294,7.360374451
9.664737583,2.001552582,11.56638813,7.384316444
9.666730604,1.862688899,12.12663174,7.307702065
9.668723624,1.814804912,12.96520042,7.082048416
9.670716645,1.838746905,13.82771206,6.971915245
9.672709666,1.795651317,14.69920158,6.900089264
9.674702687,1.728613615,15.62874985,7.043741226
9.676695708,1.704671621,16.56787491,7.475296021
9.678688729,1.733402014,17.44475174,8.016386032
9.680681749,1.872265697,18.25937843,8.672995567
9.68267477,2.068590164,18.95848656,9.271546364
9.684667791,2.30801034,19.51932716,9.717466354
9.686660812,2.624045134,19.95986176,10.01434708
9.688653833,2.950255156,20.26152992,10.16278744
9.690646854,3.275866508,20.45306587,10.11969185
9.692639874,3.639785051,20.64999008,9.942521095
9.694632895,3.965995073,20.67872047,9.588179588
9.696625916,4.325125217,20.58773994,8.965087891
9.698618937,4.64594841,20.40518188,8.145672798
9.700611958,4.991312027,20.13703156,7.196970463
9.702604979,5.259462357,19.67255592,6.032789707
9.704597999,5.498882771,19.12607956,4.916493416
9.70659102,5.704783916,18.54189491,3.785831451
9.708584041,5.886743546,17.99541855,2.804208755
9.710577062,5.992088318,17.43996429,1.845929503
9.712570083,6.016030312,16.88391113,1.026513934
9.714563104,5.987299919,16.37155151,0.2885012925
9.716556124,5.948992729,15.86817074,-0.2717418969
9.718549145,5.862801552,15.37017632,-0.6985083222
9.720542166,5.776610374,14.90570164,-1.019331336
9.722535187,5.685630322,14.40231991,-1.18692553
9.724528208,5.642534733,13.90911484,-1.172560334
9.726521229,5.609015942,13.43925285,-1.024119735
9.728514249,5.623381138,12.95562363,-0.7368155718
9.73050727,5.623381138,12.47618484,-0.3244143426
9.732500291,5.656899929,12.00692177,0.1687912196
9.734493312,5.680841923,11.54244614,0.7344213724
9.736486333,5.72872591,11.11567974,1.294664621
9.738479354,5.762245178,10.69430065,1.893813491
9.740472374,5.800552368,10.29626465,2.468421936
9.742465395,5.834071159,9.917980194,3.014898539
9.744458416,5.838859558,9.578003883,3.517680883
9.746451437,5.886743546,9.237428665,4.001908302
9.748444458,5.886743546,8.916605949,4.442441463
9.750437479,5.867589951,8.605359077,4.849455357
9.752430552,5.858013153,8.332420349,5.237914562
9.754423624,5.838859558,8.068459511,5.563526154
9.756416697,5.790975571,7.857769966,5.86998415
9.75840977,5.771821976,7.637503624,6.220136166
9.760402843,5.709572315,7.460332394,6.517016888
9.762395916,5.637746334,7.297526836,6.766014099
9.764388989,5.556343555,7.158663273,6.971915245
9.766382062,5.503671169,7.009624004,7.110779285
9.768375135,5.441421986,6.91385603,7.163451672
9.770368208,5.369596004,6.822876453,7.091625214
9.772361281,5.297770023,6.736684799,6.919242859
9.774354354,5.240308762,6.712742805,6.646304131
9.776347427,5.197213173,6.684012413,6.277596951
9.778340499,5.154117584,6.698377609,5.879560947
9.780333572,5.115810394,6.712742805,5.453392982
9.782326645,5.067926407,6.746262074,5.05595541
9.784319718,5.048772812,6.765415668,4.686649799
9.786312791,4.991312027,6.851606846,4.274847031
9.788305864,4.972158432,6.947374821,3.862445831
9.790298937,4.880579948,7.043741226,3.498527288
9.79229201,4.780023575,7.139509678,3.168127298
9.794285083,4.689043999,7.24485445,2.895188332
9.796278156,4.564545631,7.426813602,2.626439333
9.798271229,4.440047264,7.580042362,2.387019157
9.800264302,4.262876034,7.771578789,2.157175779
9.802257374,4.114435673,8.001421928,1.946485996
9.804250447,3.94205308,8.231863976,1.750161409
9.80624352,3.764283657,8.48086071,1.572391987
9.808236593,3.558382273,8.734646797,1.352125406
9.810229666,3.405153275,9.007585526,1.141435623
9.812222739,3.223194122,9.276334763,0.9786299467
9.814215812,2.993350744,9.549273491,0.8349778652
9.816208885,2.768295765,9.898826599,0.6530185342
9.818201958,2.561795712,10.16218948,0.4800374508
9.820195031,2.331952572,10.42136192,0.360327363
9.822188104,2.063801765,10.65120506,0.2262520641
9.824181177,1.848323703,10.84274101,0.1400607973
9.826174249,1.647210717,11.02948856,0.07781155407
9.82816727,1.445499301,11.21623611,0.05865794048
9.830160291,1.253963113,11.35509968,0.01077390742
9.832153312,1.057638645,11.4700222,-0.03232172132
9.834146333,0.885256052,11.59511852,-0.02274491638
9.836139354,0.7799112201,11.6765213,0.01556231081
9.838132374,0.6602011323,11.76750088,0.02035071515
9.840125395,0.5213374496,11.8824234,0.01556231081
9.842118416,0.4058171809,11.98776817,0.05386953801
9.844111437,0.2717418969,12.07395935,0.07302315533
9.846104458,0.1807622313,12.13142014,0.08259996027
9.848097479,0.03711012751,12.19366932,0.03950432688
9.850090499,-0.03471592441,12.2511301,0.04429273307
9.85208352,-0.07781155407,12.28943729,0.005985504016
9.854076541,-0.1448491961,12.33253288,-0.04189852998
9.856069562,-0.1640028208,12.37084007,-0.02274491638
9.858062583,-0.2214636505,12.41393566,-0.008379706182
9.860055604,-0.2070984542,12.44266605,0.02035071515
9.862048624,-0.1831564307,12.41872406,0.03950432688
9.864041645,-0.1592144072,12.40914726,0.06344634295
9.866034666,-0.1113303825,12.36605167,0.06344634295
9.868027687,-0.03950432688,12.31337929,0.0969651714
9.870020708,0.08978256583,12.23676491,0.1544260085
9.872013729,0.2142810524,12.11705494,0.2262520641
9.874006749,0.3627215624,11.95424938,0.2980781198
9.87599977,0.502183795,11.80580902,0.4225766063
9.877992791,0.636259079,11.62384892,0.5087678432
9.879985812,0.8038532138,11.43650341,0.6194996834
9.881978833,0.9235633016,11.2641201,0.6817489266
9.883971854,1.057638645,11.05343056,0.8349778652
9.885964874,1.191713929,10.83795261,0.9020155072
9.887957895,1.316212416,10.61289787,0.9594763517
9.889950916,1.440710902,10.37287903,0.9977835417
9.891943937,1.575384736,10.12388229,1.016937137
9.893936958,1.680729628,9.879673004,1.007360339
9.895929979,1.771709204,9.625887871,0.9834183455
9.897922999,1.877054095,9.391256332,0.973841548
9.89991602,1.977610588,9.151237488,0.9451110959
9.901909041,2.068590164,8.921394348,0.9163807034
9.903902062,2.149993181,8.681973457,0.9115923047
9.905895083,2.221819162,8.490437508,0.8780734539
9.907888104,2.303221941,8.284536362,0.8637082577
9.909881124,2.389413357,8.097189903,0.8158242106
9.911874145,2.446874142,7.924807549,0.7870938182
9.913867166,2.466027737,7.757213593,0.7966706157
9.915860187,2.537853718,7.603984833,0.772728622
9.917853208,2.571372509,7.445967197,0.7679402232
9.919846229,2.633621931,7.32146883,0.7487865686
9.921839249,2.686892748,7.20654726,0.7679402232
9.92383227,2.71083498,7.077260017,0.772728622
9.925825291,2.74914217,6.961740017,0.7487865686
9.927818312,2.792237759,6.851606846,0.7583633661
9.929811333,2.873640537,6.741473198,0.772728622
9.931804354,2.955043554,6.626551628,0.7439981699
9.933797374,3.069965124,6.545148849,0.7535749674
9.935790395,3.19446373,6.411073685,0.8254010081
9.937783416,3.338115692,6.334459305,0.8637082577
9.939776437,3.510498285,6.209960461,0.9307458997
9.941769458,3.654150248,6.109404087,0.9929951429
9.943762479,3.75470686,6.028001308,1.141435623
9.945755499,3.855861902,5.975328922,1.294664621
9.94774852,3.927687883,5.956175327,1.423951507
9.949741541,4.0090909,5.90829134,1.548449993
9.951734562,4.052186489,5.898714542,1.721431017
9.953727583,4.04739809,5.932233334,1.884236693
9.955720604,4.143166065,5.951386929,1.975216389
9.957713624,4.248510838,5.960963726,2.099714994
9.959706645,4.329913616,5.980117321,2.214636564
9.961699666,4.430470467,6.047154903,2.315192938
9.963692687,4.473566055,6.104615688,2.406172752
9.965685708,4.478354454,6.238690853,2.463633537
9.967678729,4.478354454,6.382343292,2.56897831
9.969671802,4.535815239,6.458957672,2.698265314
9.971664874,4.53102684,6.545148849,2.794631958
9.973657947,4.521450043,6.712742805,2.856881142
9.97565102,4.535815239,6.87554884,2.904765129
9.977644093,4.463989258,7.024587631,2.895188332
9.979637166,4.449624062,7.158663273,2.890399933
9.981630239,4.363432407,7.32146883,2.842515945
9.983623312,4.296394825,7.498639584,2.785055161
9.985616385,4.224568844,7.647080421,2.698265314
9.987609458,4.152742863,7.814674377,2.650381327
9.989602531,4.023456097,8.006210327,2.592920542
9.991595604,3.913322687,8.135497093,2.501940727
9.993588677,3.788225651,8.313266754,2.420537949
9.995581749,3.615843058,8.48086071,2.33913517
9.997574822,3.486556292,8.648454666,2.272097349
9.999567895,3.342904091,8.782530785,2.190694571
10.00156097,3.180098295,8.954913139,2.147598982
10.00355404,3.055599928,9.055469513,2.085349798
10.00554711,2.916736126,9.17996788,2.027888775
10.00754019,2.763507366,9.266757965,1.994369984
10.00953326,2.614468336,9.381679535,1.9321208
10.01152633,2.470816135,9.448717117,1.889025092
10.01351941,2.360682964,9.525331497,1.889025092
10.01551248,2.288856745,9.544485092,1.879448295
10.01750555,2.183511972,9.578003883,1.778891921
10.01949862,2.121262789,9.55406189,1.726219416
10.0214917,2.08295536,9.510966301,1.668758631
10.02348477,2.073378563,9.463082314,1.548449993
10.02547784,2.073378563,9.396044731,1.428739905
10.02747092,2.078166962,9.300276756,1.304241419
10.02946399,2.08295536,9.213486671,1.194108129
10.03145706,2.092532396,9.122507095,1.064821243
10.03345014,2.068590164,9.012373924,0.9307458997
10.03544321,2.164358377,8.892663956,0.8445546627
10.03743628,2.226607561,8.76337719,0.7487865686
10.03942935,2.26970315,8.653243065,0.6578069329
10.04142243,2.322375536,8.567051888,0.5476736426
10.04341545,2.327163935,8.466495514,0.427365005
10.04540847,2.370259762,8.341997147,0.3699041605
10.04740149,2.418143749,8.270171165,0.293289721
10.04939451,2.466027737,8.193556786,0.1927332431
10.05138753,2.485181332,8.125920296,0.1640028208
10.05338055,2.604891539,8.063671112,0.1352723986
10.05537357,2.662352324,7.987056732,0.0969651714
10.05736659,2.753930569,7.953537941,0.07302315533
10.05935961,2.849698544,7.915230751,0.02035071515
10.06135264,2.911947727,7.84340477,0.005985504016
10.06334566,2.988562346,7.771578789,-0.008379706182
10.06533868,3.022081137,7.694964409,-0.08020575345
10.0673317,3.055599928,7.69017601,-0.08020575345
10.06932472,3.103483915,7.704541206,-0.104147777
10.07131774,3.1609447,7.69017601,-0.1185129806
10.07331076,3.237559319,7.656657219,-0.09935937077
10.07530378,3.213617325,7.699752808,-0.08978256583
10.0772968,3.299808502,7.747636795,-0.01795651205
10.07928982,3.275866508,7.781155586,0.03471592441
10.08128284,3.227982521,7.752425194,0.08738835901
10.08327586,3.27107811,7.723694801,0.1256955862
10.08526889,3.266289711,7.718906403,0.1256955862
10.08726191,3.218405724,7.718906403,0.2214636505
10.08925493,3.23277092,7.776367188,0.2501940727
10.09124795,3.208828926,7.819462776,0.2885012925
10.09324097,3.165733099,7.891288757,0.4225766063
10.09523399,3.137002707,8.020575523,0.3986345828
10.09722701,3.089118719,8.092401505,0.5285200477
10.09922003,3.08433032,8.155249596,0.6386532784
10.10121305,3.079541922,8.207921982,0.6817489266
10.10320607,3.261501312,8.308478355,0.8254010081
