time,X,Y,Z
4.638964336,1.172560334,9.712079048,0.494402647
4.640957513,1.182137132,9.726444244,0.5183446407
4.64295069,1.22523272,9.731232643,0.5039794445
4.644943868,1.282693505,9.750386238,0.513556242
4.646937045,1.316212416,9.755174637,0.5183446407
4.648930222,1.364096403,9.759963036,0.5428852439
4.650923399,1.41198051,9.779116631,0.5476736426
4.652916524,1.445499301,9.759963036,0.5285200477
4.654909545,1.483806491,9.774328232,0.5764040351
4.656902565,1.531690478,9.759963036,0.6051344872
4.658895586,1.570596337,9.736021042,0.6194996834
4.660888607,1.613691926,9.731232643,0.6578069329
4.662881628,1.651999116,9.702502251,0.7152677774
4.664874649,1.675941229,9.673771858,0.7296329737
4.66686767,1.719036818,9.645041466,0.7439981699
4.66886069,1.74776721,9.616311073,0.7679402232
4.670853711,1.771709204,9.578003883,0.7583633661
4.672846732,1.790862918,9.55406189,0.7870938182
4.674839753,1.829170108,9.5157547,0.7823054194
4.676832774,1.862688899,9.47744751,0.7775170207
4.678825795,1.886630893,9.43914032,0.7631517649
4.680818815,1.915361404,9.410409927,0.7870938182
4.682811836,1.920149803,9.396044731,0.7583633661
4.684804857,1.929726601,9.381679535,0.7583633661
4.686797878,1.944091797,9.367314339,0.7392097712
4.688790899,1.958456993,9.352949142,0.7152677774
4.69078392,1.968033791,9.348160744,0.6913257241
4.69277694,1.987187386,9.357737541,0.6817489266
4.694769961,1.977610588,9.343372345,0.6482301354
4.696762982,1.968033791,9.357737541,0.6290764809
4.698756003,1.987187386,9.367314339,0.6099228859
4.700749024,1.982398987,9.386467934,0.6003460884
4.702742045,1.996764183,9.424775124,0.5859808922
4.704735065,1.987187386,9.458293915,0.5524620414
4.706728086,1.982398987,9.491812706,0.5428852439
4.708721107,1.991975784,9.530119896,0.5039794445
4.710714128,2.001552582,9.587580681,0.5087678432
4.712707149,1.996764183,9.635464668,0.494402647
4.71470017,2.011129379,9.664195061,0.4704606235
4.71669319,2.015917778,9.736021042,0.475249052
4.718686055,1.987187386,9.769539833,0.4991910458
4.720678868,1.963245392,9.812635422,0.4896142483
4.72267168,1.958456993,9.850942612,0.5380968451
4.724664493,1.948880196,9.889249802,0.5572504401
4.726657305,1.929726601,9.913191795,0.5859808922
4.728650118,1.929726601,9.927556992,0.6242880821
4.73064293,1.934514999,9.956287384,0.6099228859
4.732635743,1.944091797,9.946710587,0.6578069329
4.734628503,1.944091797,9.97065258,0.6673837304
4.736621263,1.963245392,9.965864182,0.6817489266
4.738614024,1.948880196,9.956287384,0.6913257241
4.740606784,1.953668594,9.951498985,0.6961141229
4.742599545,1.944091797,9.927556992,0.7104793787
4.744592305,1.948880196,9.922768593,0.7248445749
4.746585065,1.948880196,9.908403397,0.7583633661
4.748577826,1.920149803,9.870096207,0.7679402232
4.750570586,1.924938202,9.846154213,0.7870938182
4.752563347,1.910573006,9.81742382,0.8014590144
4.754556107,1.929726601,9.755174637,0.7823054194
4.756548868,1.929726601,9.716867447,0.7966706157
4.758541628,1.939303398,9.664195061,0.8110358119
4.760534388,1.948880196,9.611522675,0.7966706157
4.762527201,1.972822189,9.55406189,0.7966706157
4.764520065,1.972822189,9.487024307,0.8062474132
4.766512982,1.987187386,9.453505516,0.7918822169
4.768505951,1.982398987,9.405621529,0.7918822169
4.77049892,1.987187386,9.367314339,0.7583633661
4.772491888,1.996764183,9.32421875,0.7439981699
4.774484857,2.020706177,9.281123161,0.7200561762
4.776477826,2.006340981,9.232640266,0.7009025216
4.778470795,2.011129379,9.189544678,0.6721721292
4.780463763,2.025494576,9.165602684,0.6338648796
4.782456732,2.054224968,9.127295494,0.6099228859
4.784449701,2.08295536,9.1033535,0.5907692909
4.78644267,2.097320795,9.098565102,0.5620388389
4.788435638,2.145204782,9.06504631,0.5333084464
4.790428607,2.178723574,9.050681114,0.513556242
4.792421576,2.202665567,9.041104317,0.4800374508
4.794414545,2.221819162,9.055469513,0.427365005
4.796407201,2.26970315,9.041104317,0.412999779
4.798399857,2.288856745,9.06504631,0.3890577853
4.800392513,2.30801034,9.074623108,0.3555389643
4.80238517,2.322375536,9.1033535,0.3507505357
4.804377826,2.341529369,9.132083893,0.3315969408
4.806370482,2.327163935,9.17996788,0.3028665185
4.808363138,2.336740971,9.223063469,0.293289721
4.810355795,2.336740971,9.290699959,0.2693476975
4.812348451,2.331952572,9.348160744,0.278924495
4.814341159,2.30801034,9.405621529,0.2549824715
4.81633392,2.293645144,9.448717117,0.2549824715
4.818326732,2.298433542,9.510966301,0.2597708702
4.820319545,2.274491549,9.568427086,0.2693476975
4.822312409,2.26970315,9.616311073,0.2741360962
4.824305326,2.279279947,9.673771858,0.2837128937
4.826298295,2.26970315,9.721655846,0.293289721
4.828291315,2.260126352,9.769539833,0.3172317147
4.830284336,2.264914751,9.81742382,0.3411737382
4.832277357,2.245761156,9.850942612,0.360327363
4.834270378,2.23139596,9.927556992,0.3842693865
4.836263399,2.202665567,9.946710587,0.4369418025
4.83825642,2.149993181,10.00417137,0.4848258495
4.840249284,2.130839586,10.05205631,0.5237316489
4.842242097,2.087743998,10.07599831,0.5524620414
4.844234753,2.049436569,10.0855751,0.6003460884
4.846227409,1.982398987,10.11909389,0.6242880821
4.848220065,1.934514999,10.13824749,0.6673837304
4.850212722,1.877054095,10.16218948,0.6913257241
4.852205378,1.843535304,10.16697788,0.7152677774
4.854198034,1.800439715,10.16218948,0.7487865686
4.856190743,1.752555609,10.14782429,0.8062474132
4.858183503,1.719036818,10.12388229,0.8254010081
4.860176315,1.685518026,10.1047287,0.839766264
4.86216918,1.661576033,10.06163311,0.8780734539
4.864162097,1.63763392,10.03769016,0.9163807034
4.866155065,1.59932673,9.999382973,0.9355342984
4.868148086,1.565807939,9.941922188,0.9594763517
4.870141159,1.541267395,9.874884605,0.9594763517
4.872134232,1.507748485,9.807847023,0.9834183455
4.874127305,1.498171687,9.764751434,0.973841548
4.876120378,1.474229693,9.716867447,0.9834183455
4.878113451,1.445499301,9.63067627,0.9690531492
4.880106524,1.4502877,9.563638687,0.9403226972
4.882099597,1.416768909,9.5157547,0.9163807034
4.88409267,1.407191992,9.458293915,0.9115923047
4.886085743,1.397615194,9.410409927,0.8637082577
4.888078763,1.421557307,9.352949142,0.8158242106
4.890071784,1.416768909,9.309853554,0.7870938182
4.892064649,1.459864497,9.261370659,0.7344213724
4.894057513,1.483806491,9.223063469,0.7104793787
4.896050378,1.469441295,9.194333076,0.7104793787
4.898043243,1.48859489,9.151237488,0.6721721292
4.900036107,1.52690208,9.136872292,0.6482301354
4.902028972,1.56101954,9.1033535,0.6147112846
4.904021836,1.584961534,9.079411507,0.6003460884
4.906014701,1.618480325,9.055469513,0.6003460884
4.908007565,1.67115283,9.007585526,0.5668272376
4.91000043,1.695094824,8.988431931,0.5524620414
4.911993295,1.723825216,8.978855133,0.5572504401
4.913986159,1.78128612,8.964489937,0.5476736426
4.915979024,1.81959331,8.940547943,0.513556242
4.917971888,1.891419291,8.907029152,0.5183446407
4.919964753,1.948880196,8.878298759,0.5237316489
4.921957618,1.977610588,8.887875557,0.513556242
4.923950482,2.006340981,8.863933563,0.5428852439
4.925943347,2.039859772,8.854356766,0.5524620414
4.927936211,2.054224968,8.830414772,0.5285200477
4.929929076,2.097320795,8.825626373,0.5380968451
4.93192194,2.106897593,8.825626373,0.5811924338
4.933914805,2.087743998,8.825626373,0.5859808922
4.935907722,2.102109194,8.835203171,0.5907692909
4.93790069,2.08295536,8.825626373,0.6051344872
4.939893711,2.078166962,8.849568367,0.6099228859
4.941886732,2.049436569,8.854356766,0.6099228859
4.943879753,2.030282974,8.863933563,0.6434416771
4.945872774,2.015917778,8.892663956,0.6242880821
4.947865795,1.982398987,8.892663956,0.6338648796
4.949858815,1.977610588,8.911817551,0.6434416771
4.951851836,1.968033791,8.945336342,0.6530185342
4.953844857,1.953668594,8.954913139,0.6482301354
4.955837878,1.920149803,8.969278336,0.6482301354
4.957830899,1.924938202,8.998008728,0.6721721292
4.95982392,1.924938202,9.031527519,0.6530185342
4.96181694,1.89620769,9.045892715,0.6434416771
4.963809909,1.891419291,9.088988304,0.6338648796
4.965802722,1.833958507,9.122507095,0.6338648796
4.967795534,1.814804912,9.160814285,0.6194996834
4.969788347,1.78128612,9.189544678,0.6147112846
4.971781159,1.742978811,9.261370659,0.6625953317
4.973773972,1.70946002,9.28591156,0.6673837304
4.975766784,1.67115283,9.343372345,0.6530185342
4.977759597,1.632845521,9.381679535,0.6530185342
4.979752409,1.613691926,9.43914032,0.6673837304
4.981745222,1.618480325,9.463082314,0.6769605279
4.983738034,1.59932673,9.520543098,0.70569098
4.985730847,1.570596337,9.578003883,0.7152677774
4.987723659,1.565807939,9.621099472,0.7248445749
4.989716472,1.56101954,9.654618263,0.7248445749
4.991709284,1.541267395,9.692925453,0.7344213724
4.993702149,1.531690478,9.740809441,0.7583633661
4.995695013,1.507748485,9.759963036,0.7870938182
4.997687878,1.502960086,9.783905029,0.8254010081
4.999680743,1.493383288,9.827000618,0.8589198589
5.001673607,1.479018092,9.841365814,0.906803906
5.003666524,1.483806491,9.846154213,0.9594763517
5.005659493,1.517325282,9.860519409,0.9977835417
5.007652461,1.498171687,9.865307808,1.016937137
5.00964543,1.517325282,9.865307808,1.064821243
5.011638399,1.512536883,9.874884605,1.074398041
5.013631368,1.522113681,9.841365814,1.103128433
5.015624336,1.536478996,9.841365814,1.122282028
5.017617305,1.536478996,9.788693428,1.136647224
5.019610274,1.546055794,9.740809441,1.151012421
5.021603243,1.541267395,9.688137054,1.155800819
5.023596211,1.565807939,9.625887871,1.170166135
5.02558918,1.575384736,9.558850288,1.146224022
5.027582149,1.589749932,9.491812706,1.141435623
5.029574961,1.63763392,9.419986725,1.136647224
5.031567774,1.656787634,9.348160744,1.112705231
5.033560586,1.680729628,9.271546364,1.055244446
5.035553399,1.704671621,9.184756279,1.021725535
5.037546211,1.728613615,9.132083893,0.9786299467
5.039539024,1.714248419,9.098565102,0.9834183455
5.041531836,1.74776721,8.998008728,0.9211691022
5.043524649,1.790862918,8.935759544,0.8637082577
5.045517461,1.833958507,8.878298759,0.8445546627
5.047510274,1.862688899,8.787319183,0.7870938182
5.049503086,1.910573006,8.734646797,0.7631517649
5.051495899,1.934514999,8.691550255,0.7392097712
5.053488711,1.968033791,8.648454666,0.6865373254
5.055481524,1.996764183,8.614935875,0.6578069329
5.057474336,2.011129379,8.600570679,0.6147112846
5.059467149,2.035071373,8.571840286,0.6051344872
5.061459961,2.059013367,8.552686691,0.5907692909
5.063452774,2.08295536,8.538321495,0.5476736426
5.065445586,2.11647439,8.538321495,0.5285200477
5.067438399,2.169146776,8.523956299,0.4991910458
5.069431211,2.173935175,8.533533096,0.460883826
5.071424024,2.202665567,8.543109894,0.4656722248
5.073416888,2.226607561,8.567051888,0.4465186298
5.075409753,2.250549555,8.576628685,0.460883826
5.077402618,2.288856745,8.624512672,0.4465186298
5.079395534,2.317587137,8.614935875,0.4513070285
5.081388451,2.360682964,8.662819862,0.460883826
5.083381368,2.403778553,8.686761856,0.4225766063
5.085374284,2.466027737,8.72507,0.412999779
5.087367201,2.518700123,8.768165588,0.4082113802
5.089360118,2.533065319,8.825626373,0.3986345828
5.091353034,2.590526342,8.863933563,0.412999779
5.093345951,2.633621931,8.907029152,0.4177882075
5.095338868,2.662352324,8.974066734,0.4321534038
5.097331784,2.725200176,9.036315918,0.4465186298
5.099324701,2.739565372,9.112930298,0.4417302012
5.101317618,2.777872562,9.194333076,0.4800374508
5.103310534,2.82575655,9.261370659,0.5087678432
5.105303451,2.82575655,9.343372345,0.5476736426
5.107296368,2.844910145,9.443928719,0.5955576897
5.109289284,2.849698544,9.544485092,0.6242880821
5.111282201,2.840121746,9.645041466,0.6961141229
5.113275118,2.811391354,9.750386238,0.7583633661
5.115268034,2.777872562,9.831789017,0.8493430614
5.117260847,2.715623379,9.941922188,0.9594763517
5.119253607,2.628833532,10.06163311,1.036090732
5.121246368,2.557007313,10.15261269,1.131858826
5.123239128,2.513911724,10.22922707,1.208473325
5.125231888,2.442085743,10.31062984,1.304241419
5.127224649,2.394201756,10.37766743,1.390432596
5.129217409,2.327163935,10.44051552,1.48620069
5.13121017,2.279279947,10.48361111,1.577180386
5.13320293,2.207453966,10.5171299,1.654393315
5.13519569,2.15478158,10.54107189,1.740584612
5.137188451,2.08295536,10.54586029,1.778891921
5.139181211,2.039859772,10.53628349,1.82198751
5.141173972,1.982398987,10.4931879,1.836352706
5.143166732,1.953668594,10.45966911,1.8602947
5.145159493,1.924938202,10.41178417,1.831564307
5.147152253,1.920149803,10.34414864,1.826775908
5.149145013,1.915361404,10.27232265,1.798045516
5.151137826,1.910573006,10.20528507,1.735796213
5.153130638,1.915361404,10.14303589,1.678335428
5.155123451,1.920149803,10.0951519,1.625064373
5.157116263,1.929726601,10.05205631,1.567603588
5.159109076,1.939303398,10.04726696,1.471835494
5.161101888,1.944091797,10.03290176,1.400009394
5.163094701,1.920149803,10.03290176,1.323395014
5.165087513,1.948880196,10.05684471,1.251568913
5.167080326,1.963245392,10.0951519,1.165377736
5.169073138,1.982398987,10.12388229,1.064821243
5.171065951,2.001552582,10.17176628,1.00257194
5.173058815,2.006340981,10.21486187,0.9259575009
5.175051732,2.020706177,10.26753426,0.8493430614
5.177044701,2.039859772,10.31541824,0.7823054194
5.17903767,2.068590164,10.36809063,0.6817489266
5.181030638,2.073378563,10.43093872,0.6051344872
5.183023607,2.102109194,10.48361111,0.5428852439
5.185016576,2.149993181,10.53628349,0.494402647
5.187009545,2.178723574,10.57459068,0.4417302012
5.189002513,2.212242365,10.61768627,0.393846184
5.190995482,2.236184359,10.63205147,0.3315969408
5.192988451,2.250549555,10.66078186,0.3028665185
5.19498142,2.284068346,10.67035866,0.2885012925
5.196974232,2.327163935,10.66078186,0.2501940727
5.198967045,2.336740971,10.66078186,0.211886853
5.200959857,2.355894566,10.63205147,0.1975216419
5.20295267,2.346317768,10.61289787,0.1640028208
5.204945482,2.375048161,10.57459068,0.1592144072
5.206938295,2.355894566,10.5219183,0.1400607973
5.208931107,2.375048161,10.48361111,0.1304839998
5.21092392,2.370259762,10.42615032,0.1209071875
5.212916732,2.375048161,10.32499504,0.1065419763
5.214909597,2.384624958,10.25795746,0.08259996027
5.216902513,2.375048161,10.17176628,0.08259996027
5.218895482,2.360682964,10.08078671,0.08259996027
5.220888503,2.331952572,9.975440979,0.0921767652
5.222881576,2.336740971,9.865307808,0.0969651714
5.224874701,2.365471363,9.755174637,0.1209071875
5.226867826,2.408566952,9.63067627,0.1352723986
5.228860951,2.475604534,9.5157547,0.1831564307
5.230854076,2.480392933,9.410409927,0.2262520641
5.232847201,2.45166254,9.309853554,0.3220201433
5.234840326,2.461239338,9.203909874,0.3651157618
5.236833451,2.509123325,9.098565102,0.427365005
5.238826576,2.537853718,8.974066734,0.4800374508
5.240819701,2.552218914,8.902240753,0.5524620414
5.242812826,2.557007313,8.816049576,0.6386532784
5.244805951,2.509123325,8.729858398,0.7248445749
5.246798972,2.442085743,8.653243065,0.7918822169
5.24879194,2.346317768,8.619724274,0.8541314602
5.250784857,2.226607561,8.55747509,0.9259575009
5.252777774,2.130839586,8.523956299,1.007360339
5.25477069,2.04464817,8.476072311,1.069609642
5.256763607,1.958456993,8.432976723,1.117493629
5.258756524,1.900996208,8.413823128,1.208473325
5.26074944,1.814804912,8.361150742,1.280299306
5.262742357,1.723825216,8.36593914,1.342548609
5.264735274,1.661576033,8.322843552,1.3760674
5.26672819,1.570596337,8.332420349,1.390432596
5.268721107,1.493383288,8.313266754,1.462258697
5.270714024,1.426345706,8.308478355,1.505354285
5.27270694,1.321000814,8.322843552,1.548449993
5.274699857,1.22523272,8.356362343,1.577180386
5.276692774,1.091157436,8.423399925,1.629852772
5.27868569,0.9522937536,8.509591103,1.639429569
5.280678607,0.7846996188,8.581417084,1.659181833
5.282671524,0.6937199235,8.658031464,1.702277422
5.28466444,0.5787982345,8.744223595,1.735796213
5.286657357,0.449511379,8.844779968,1.774103403
5.288650274,0.2956839204,8.950124741,1.798045516
5.29064319,0.1616086215,9.055469513,1.836352706
5.292636107,0.01316810958,9.189544678,1.903390408
5.294629024,-0.1352723986,9.309853554,1.922544003
5.29662194,-0.293289721,9.429563522,1.89860189
5.298614857,-0.4225766063,9.534908295,1.884236693
5.300607774,-0.5374982953,9.606734276,1.879448295
5.30260069,-0.6332663298,9.640253067,1.802833915
5.304593607,-0.70569098,9.678560257,1.697489023
5.306586524,-0.7775170207,9.702502251,1.591545582
5.30857944,-0.8254010081,9.707290649,1.500565886
5.310572357,-0.9259575009,9.716867447,1.366490602
5.312565274,-1.036090732,9.712079048,1.213261724
5.31455819,-1.127070427,9.683348656,1.055244446
5.316551107,-1.103128433,9.678560257,0.8254010081
5.318544024,-1.136647224,9.582792282,0.6625953317
5.32053694,-1.083974838,9.467870712,0.4369418025
5.322529857,-0.9929951429,9.348160744,0.2406172752
5.324522774,-0.8254010081,9.184756279,0.03471592441
5.32651569,-0.6572083831,9.031527519,-0.1855506301
5.328508607,-0.4704606235,8.844779968,-0.3866635859
5.330501524,-0.2597708702,8.653243065,-0.5877765417
5.33249444,-0.03471592441,8.471283913,-0.751180768
5.334487357,0.171185419,8.294113159,-0.9044097066
5.336480274,0.3770867586,8.135497093,-1.105522633
5.33847319,0.569221437,7.977479935,-1.349731207
5.340466107,0.7655459642,7.829039574,-1.569997787
5.342459024,1.000177741,7.680599213,-1.762132406
5.34445194,1.258751512,7.532158375,-1.968033791
5.346444857,1.483806491,7.431602001,-2.08295536
5.348437774,1.723825216,7.35977602,-2.173935175
5.35043069,1.968033791,7.259219646,-2.260126352
5.352423607,2.260126352,7.16824007,-2.394201756
5.354416524,2.552218914,7.134721279,-2.466027737
5.35640944,2.792237759,7.10599041,-2.509123325
5.358402409,3.08433032,7.115567684,-2.504334927
5.360395378,3.362057686,7.173028469,-2.48996973
5.362388347,3.654150248,7.196970463,-2.461239338
5.364381315,3.937264681,7.211335659,-2.442085743
5.366374284,4.133589268,7.335834026,-2.432508945
5.368367253,4.291606426,7.479485989,-2.485181332
5.370360222,4.411316395,7.642292023,-2.557007313
5.37235319,4.665102005,7.76679039,-2.52827692
5.374346159,4.880579948,7.84340477,-2.480392933
5.376339128,4.967370033,8.020575523,-2.466027737
5.378332097,5.111021996,8.188768387,-2.499546528
5.380325065,5.235520363,8.351573944,-2.403778553
5.382318034,5.278616428,8.504802704,-2.456450939
5.384311003,5.403114796,8.662819862,-2.475604534
5.386303972,5.264250755,8.911817551,-2.652775526
5.38829694,5.393537998,9.079411507,-2.504334927
5.390289857,5.618592739,9.170391083,-2.389413357
5.392282774,5.743091106,9.309853554,-2.327163935
5.394275638,5.843647957,9.472659111,-2.365471363
5.396268503,5.996876717,9.59236908,-2.226607561
5.398261368,6.121973515,9.745597839,-2.169146776
5.400254232,6.016030312,9.985017776,-2.106897593
5.402247097,6.02081871,10.15261269,-1.977610588
5.404239961,6.121973515,10.31541824,-1.814804912
5.406232826,6.121973515,10.5027647,-1.74776721
5.40822569,6.179434776,10.68472385,-1.776497602
5.410218555,6.184223175,10.87147141,-1.757344007
5.41221142,6.083666325,11.09652615,-1.738190413
5.414204284,6.093243122,11.32158089,-1.810016513
5.416197149,6.001665115,11.56638813,-1.867477298
5.418190013,5.948992729,11.877635,-1.824381709
5.420182878,5.790975571,12.14578533,-1.89620769
5.422175743,5.609015942,12.36126328,-2.006340981
5.424168607,5.556343555,12.55758762,-2.025494576
5.426161472,5.35044241,12.77366447,-2.183511972
5.428154336,5.283404827,12.93168163,-2.355894566
5.430147201,5.120598793,13.11364079,-2.513911724
5.432140065,4.991312027,13.28602409,-2.609679937
5.43413293,4.813542366,13.43925285,-2.671929121
5.436125795,4.631583214,13.54938602,-2.748543501
5.438118659,4.53102684,13.60205841,-2.79163909
5.440111576,4.459200859,13.6260004,-2.801215887
5.442104545,4.396951199,13.60684681,-2.695871115
5.444097565,4.344278812,13.60205841,-2.585737944
5.446090638,4.349067211,13.51586723,-2.41335535
5.448083711,4.344278812,13.41052246,-2.23139596
5.450076784,4.3921628,13.2716589,-2.030282974
5.452069857,4.497508049,13.14237213,-1.848323703
5.45406293,4.574122429,13.01308441,-1.684919477
5.456056003,4.650736809,12.85506725,-1.498171687
5.458049076,4.717774391,12.72578049,-1.402403593
5.460042149,4.765658379,12.6294136,-1.340154409
5.462035222,4.794388771,12.49533844,-1.292270422
5.464028295,4.784811974,12.38041687,-1.292270422
5.466021368,4.746504784,12.24634171,-1.273116708
5.468014388,4.727351189,12.12184334,-1.321000814
5.470007409,4.698620796,11.97819138,-1.321000814
5.47200043,4.708197594,11.82496262,-1.325789213
5.473993451,4.76086998,11.6717329,-1.354519606
5.475986472,4.765658379,11.51371574,-1.368884802
5.477979493,4.727351189,11.32636929,-1.349731207
5.479972513,4.60764122,11.15877533,-1.316212416
5.481965482,4.507084846,10.96723938,-1.349731207
5.483958451,4.435258865,10.79006863,-1.354519606
5.48595142,4.358644009,10.58895588,-1.368884802
5.487944388,4.262876034,10.37287903,-1.392826796
5.489937305,4.181473255,10.18613148,-1.407191992
5.491930222,4.095282078,9.975440979,-1.431134105
5.493923138,4.037821293,9.783905029,-1.479018092
5.495916055,3.98036027,9.573215485,-1.507748485
5.497908972,3.870227098,9.357737541,-1.517325282
5.499901888,3.812766314,9.108141899,-1.52690208
5.501894805,3.687669277,8.897452354,-1.574786186
5.503887722,3.591901064,8.715493202,-1.589151382
5.505880638,3.438672304,8.514379501,-1.622670174
5.507873555,3.3093853,8.322843552,-1.63703537
5.509866472,3.247136116,8.145672798,-1.675342679
5.511859388,3.141791105,7.95832634,-1.675342679
5.513852253,3.026869535,7.790732384,-1.699284673
5.515845118,2.907159328,7.608773232,-1.718438268
5.517837878,2.78744936,7.450755596,-1.70886147
5.519830586,2.682104349,7.307103634,-1.718438268
5.521823295,2.590526342,7.187393665,-1.718438268
5.523816003,2.45166254,7.062894821,-1.757344007
5.525808711,2.327163935,6.966528416,-1.776497602
5.52780142,2.288856745,6.865972042,-1.800439715
5.529794128,2.183511972,6.779780865,-1.843535304
5.531786836,2.121262789,6.722319603,-1.886630893
5.533779545,2.006340981,6.655282021,-1.972822189
5.535772253,1.953668594,6.621763229,-1.996764183
5.537764961,1.872265697,6.545148849,-2.102109194
5.53975767,1.824381709,6.540360451,-2.19308877
5.541750378,1.805228114,6.482899666,-2.260126352
5.543743086,1.771709204,6.482899666,-2.341529369
5.545735795,1.70946002,6.478111267,-2.418143749
5.547728503,1.695094824,6.492476463,-2.509123325
5.549721211,1.632845521,6.569090843,-2.590526342
5.55171392,1.502960086,6.684012413,-2.604891539
5.553706628,1.690306425,6.655282021,-2.782062292
5.555699336,1.814804912,6.655282021,-2.825158119
5.557692097,1.905784607,6.674435616,-2.825158119
5.559684909,1.977610588,6.741473198,-2.854486942
5.561677722,2.035071373,6.851606846,-2.897582531
5.563670534,2.059013367,6.942586422,-2.86406374
5.565663347,2.087743998,7.06768322,-2.844311714
5.567656159,2.097320795,7.196970463,-2.810792685
5.569648972,2.111685991,7.331045628,-2.748543501
5.571641784,2.130839586,7.479485989,-2.67671752
5.573634597,2.135627985,7.65186882,-2.580949545
5.575627409,2.188300371,7.809885979,-2.513911724
5.577620222,2.217030764,7.967903137,-2.394201756
5.579613086,2.279279947,8.135497093,-2.279279947
5.581606003,2.355894566,8.279747963,-2.183511972
5.583598972,2.437297344,8.432976723,-2.078166962
5.585591993,2.509123325,8.562263489,-1.977610588
5.587585065,2.576161146,8.67239666,-1.891419291
5.58957819,2.652775526,8.782530785,-1.824381709
5.59157142,2.715623379,8.863933563,-1.738190413
5.593564753,2.806602955,8.950124741,-1.660977483
5.595558138,2.883217335,9.012373924,-1.593939781
5.597551576,2.964620352,9.055469513,-1.565209389
5.599545065,3.012504339,9.093776703,-1.522113681
5.601538555,3.055599928,9.160814285,-1.541267395
5.603532045,3.098695517,9.194333076,-1.522113681
5.605525534,3.146579504,9.237428665,-1.52690208
5.607518555,3.189675331,9.251793861,-1.52690208
5.60951142,3.218405724,9.281123161,-1.56042099
5.611504232,3.285443306,9.319430351,-1.569997787
5.613497045,3.323750496,9.314641953,-1.617881775
5.615489753,3.34769249,9.319430351,-1.641823769
