time,X,Y,Z
4.631479611,-3.235165119,6.76062727,-1.148618221
4.633472476,-3.139396906,6.770204067,-0.9187749028
4.63546534,-2.943072557,6.746262074,-0.5877765417
4.637458205,-2.755726099,6.727108002,-0.2813186944
4.639451069,-2.545036316,6.7318964,0.02992752194
4.641443986,-2.348711967,6.741473198,0.3315969408
4.643436955,-2.051830769,6.774992466,0.6673837304
4.645429923,-1.797446966,6.851606846,0.9786299467
4.647422892,-1.615487576,6.971316814,1.313818216
4.649415861,-1.481412292,7.125144482,1.591545582
4.65140883,-1.328183413,7.331045628,1.812410712
4.653401798,-1.22762692,7.570465565,1.850717902
4.655394767,-1.184531331,7.80509758,1.946485996
4.657387736,-1.179742932,8.097189903,2.027888775
4.659380705,-1.222838521,8.418611526,2.094926596
4.661373673,-1.241992116,8.772953987,2.109291792
4.663366642,-1.29945302,9.084199905,2.037465572
4.665359611,-1.33776021,9.386467934,1.975216389
4.66735258,-1.33776021,9.654618263,1.884236693
4.669345548,-1.352125406,9.874884605,1.788468719
4.671338517,-1.476623893,10.08078671,1.625064373
4.673331486,-1.423951507,10.32978344,1.457470298
4.675324455,-1.385644197,10.47882271,1.241992116
4.677317423,-1.323395014,10.66078186,0.9977835417
4.679310392,-1.213261724,10.80922222,0.7966706157
4.681303361,-1.151012421,10.94329739,0.5476736426
4.68329633,-1.122282028,10.99118137,0.2885012925
4.685289298,-0.9786299467,11.03427696,0.03950432688
4.687282319,-0.8158242106,11.02948856,-0.1663970202
4.689275392,-0.7009025216,11.03427696,-0.4201824069
4.691268517,-0.5518634915,10.99596977,-0.6554127336
4.693261642,-0.393846184,10.9002018,-0.8565256596
4.695254767,-0.2262520641,10.80922222,-0.9762357473
4.697247892,-0.06344634295,10.69908905,-1.18692553
4.699241017,0.08499415964,10.60810947,-1.373673201
4.701234142,0.2238578647,10.5267067,-1.546055794
4.703227267,0.3052607179,10.42136192,-1.713649869
4.705220392,0.468664974,10.27232265,-1.776497602
4.707213517,0.5213374496,10.15740108,-1.929726601
4.709206642,0.6075286865,10.03769016,-2.006340981
4.711199767,0.684143126,9.898826599,-2.068590164
4.713192892,0.7272387743,9.783905029,-2.102109194
4.715186017,0.7751228213,9.640253067,-2.102109194
4.717179142,0.9283517003,9.534908295,-2.04464817
4.719172267,0.933140099,9.434351921,-2.006340981
4.721165132,1.014542937,9.36252594,-1.963245392
4.723157996,1.052850246,9.242217064,-1.920149803
4.725150861,1.129464626,9.136872292,-1.829170108
4.727143726,1.18692553,9.098565102,-1.733402014
4.72913659,1.26353991,9.031527519,-1.63703537
4.731129455,1.287482023,8.945336342,-1.517325282
4.733122319,1.407191992,8.854356766,-1.364096403
4.735115184,1.507748485,8.782530785,-1.249174714
4.737108101,1.455076098,8.720281601,-1.100734234
4.739101069,1.469441295,8.715493202,-0.9953893423
4.74109409,1.459864497,8.691550255,-0.8708908558
4.743087163,1.416768909,8.710704803,-0.7655459642
4.745080288,1.330577612,8.691550255,-0.617105484
4.747073465,1.311424017,8.648454666,-0.4824316502
4.749066694,1.306635618,8.63408947,-0.3100491166
4.751059976,1.277905107,8.629301071,-0.2238578647
4.753053309,1.139041424,8.653243065,-0.1424549967
4.755046642,0.9810241461,8.701127052,-0.04668693244
4.757039976,0.8086416125,8.744223595,0.02992752194
4.759033309,0.569221437,8.806472778,0.1256955862
4.761026642,0.3531447649,8.887875557,0.1544260085
4.763019715,0.1759738177,8.921394348,0.245405674
4.765012684,0.02753331885,8.974066734,0.3028665185
4.767005653,-0.1161187813,9.012373924,0.3651157618
4.768998621,-0.2358288616,9.050681114,0.4417302012
4.77099159,-0.3363853395,9.041104317,0.5237316489
4.772984559,-0.4082113802,9.069834709,0.5764040351
4.774977528,-0.4848258495,9.069834709,0.6242880821
4.776970496,-0.542286694,9.069834709,0.6913257241
4.778963465,-0.5997475386,9.079411507,0.7248445749
4.780956434,-0.6428431273,9.098565102,0.772728622
4.782949403,-0.7104793787,9.112930298,0.8254010081
4.784942423,-0.7248445749,9.122507095,0.8684966564
4.786935496,-0.7679402232,9.127295494,0.9403226972
4.788928621,-0.839766264,9.117718697,0.9882067442
4.790921798,-0.9163807034,9.156025887,1.031302333
4.792915028,-0.9451110959,9.136872292,1.07918644
4.794908309,-0.9642647505,9.127295494,1.122282028
4.79690159,-0.9929951429,9.088988304,1.174954534
4.798894871,-1.016937137,9.050681114,1.237203717
4.800888153,-1.04087913,9.045892715,1.294664621
4.802881434,-1.04087913,9.012373924,1.318606615
4.804874715,-1.074398041,8.978855133,1.352125406
4.806867996,-1.127070427,8.935759544,1.328183413
4.808861278,-1.198896527,8.907029152,1.332971811
4.810854246,-1.232415318,8.844779968,1.332971811
4.812847215,-1.256357312,8.796895981,1.347337008
4.814840184,-1.289876223,8.749011993,1.342548609
4.816833153,-1.313818216,8.681973457,1.304241419
4.818826121,-1.318606615,8.643666267,1.280299306
4.82081909,-1.395220995,8.59578228,1.256357312
4.822812059,-1.409586191,8.5191679,1.194108129
4.824805028,-1.433528304,8.452130318,1.098340034
4.826798048,-1.514931083,8.370727539,1.012148738
4.828791069,-1.553238392,8.308478355,0.9355342984
4.83078409,-1.601122379,8.274959564,0.8493430614
4.832777111,-1.644217968,8.193556786,0.7296329737
4.834770132,-1.663371682,8.140884399,0.6242880821
4.836763153,-1.696890473,8.092401505,0.5380968451
4.838756226,-1.716044068,7.987056732,0.4321534038
4.840749298,-1.739986062,7.891288757,0.379480958
4.842742371,-1.739986062,7.800309181,0.293289721
4.844735496,-1.725620866,7.704541206,0.2214636505
4.846728621,-1.725620866,7.637503624,0.1592144072
4.848721746,-1.668160081,7.565677166,0.1065419763
4.850714871,-1.553238392,7.47469759,0.03950432688
4.852707996,-1.481412292,7.4363904,-0.008379706182
4.854701121,-1.400009394,7.393294811,-0.04189852998
4.856694246,-1.342548609,7.364564419,-0.05626374111
4.858687371,-1.304241419,7.331045628,-0.0754173547
4.860680496,-1.232415318,7.307103634,-0.104147777
4.862673621,-1.136647224,7.302315235,-0.1424549967
4.864666798,-1.074398041,7.297526836,-0.1472434103
4.866659976,-1.012148738,7.345410824,-0.1855506301
4.868653153,-1.012148738,7.39808321,-0.2190694511
4.87064633,-0.9929951429,7.4363904,-0.2621650994
4.872639507,-0.9882067442,7.517793179,-0.2669534981
4.874632684,-0.9882067442,7.546523571,-0.2717418969
4.876625861,-0.9403226972,7.603984833,-0.2477998734
4.878619038,-0.9498994946,7.680599213,-0.2382230759
4.880612215,-0.9642647505,7.757213593,-0.2669534981
4.882605392,-0.9642647505,7.852981567,-0.2573766708
4.884598569,-1.04087913,7.95832634,-0.2430114746
4.886591746,-1.031302333,8.039729118,-0.2382230759
4.888584871,-1.026513934,8.116343498,-0.2190694511
4.890577996,-1.012148738,8.207921982,-0.20470424
4.892571121,-1.036090732,8.294113159,-0.1759738177
4.894564246,-1.069609642,8.341997147,-0.0754173547
4.896557371,-1.055244446,8.428188324,-0.03232172132
4.898550496,-1.012148738,8.48086071,0.005985504016
4.900543621,-0.9498994946,8.538321495,0.03950432688
4.902536746,-0.9211691022,8.610147476,0.07302315533
4.904529871,-0.8684966564,8.662819862,0.1400607973
4.906522996,-0.8876502514,8.701127052,0.2214636505
4.908516121,-0.9163807034,8.753800392,0.2885012925
4.910509246,-0.8828618526,8.825626373,0.3555389643
4.912502371,-0.8637082577,8.83999157,0.4177882075
4.914495496,-0.7870938182,8.883087158,0.5039794445
4.916488621,-0.7966706157,8.935759544,0.5668272376
4.918481746,-0.7583633661,8.993220329,0.6386532784
4.920474871,-0.7009025216,9.007585526,0.7344213724
4.922467996,-0.6045359373,9.021950722,0.8062474132
4.924461121,-0.5662286878,9.021950722,0.9020155072
4.926454246,-0.5374982953,9.088988304,0.9594763517
4.928447371,-0.5566518903,9.122507095,1.016937137
4.930440496,-0.5901707411,9.184756279,1.069609642
4.932433621,-0.5949591398,9.208698273,1.088763237
4.934426746,-0.6715735793,9.247005463,1.088763237
4.936419871,-0.6572083831,9.314641953,1.083974838
4.938412996,-0.6093243361,9.348160744,1.07918644
4.940406121,-0.561440289,9.396044731,1.031302333
4.942399246,-0.561440289,9.434351921,0.9834183455
4.944392371,-0.6189011335,9.530119896,0.8972271085
4.946385496,-0.6236895323,9.582792282,0.7775170207
4.948378621,-0.6524199843,9.664195061,0.7152677774
4.950371746,-0.7248445749,9.750386238,0.6482301354
4.952364871,-0.7439981699,9.874884605,0.5716156363
4.954357996,-0.7679402232,9.975440979,0.4800374508
4.956351121,-0.8014590144,10.0951519,0.3842693865
4.958344246,-0.8828618526,10.21965027,0.278924495
4.960337371,-1.00257194,10.34893703,0.2501940727
4.962330496,-1.07918644,10.45966911,0.2070984542
4.964323621,-1.146224022,10.57937908,0.1640028208
4.966316798,-1.275510907,10.67993546,0.1496376097
4.968310028,-1.3760674,10.79964542,0.1496376097
4.970303309,-1.490989089,10.9002018,0.1687912196
4.97229659,-1.548449993,10.96245098,0.2262520641
4.974289871,-1.644217968,11.05821896,0.2837128937
4.976283153,-1.716044068,11.13004494,0.345962137
4.978276434,-1.778293371,11.18750572,0.4369418025
4.980269715,-1.841141105,11.24975491,0.5039794445
4.982262996,-1.884236693,11.29763889,0.5668272376
4.984256278,-1.9321208,11.31679249,0.6147112846
4.986249559,-1.936909199,11.35509968,0.6386532784
4.98824284,-1.927332401,11.36946487,0.6530185342
4.990236121,-1.936909199,11.39340687,0.6338648796
4.992229403,-1.817199111,11.41734982,0.6051344872
4.994222684,-1.720832467,11.41256142,0.5764040351
4.996215965,-1.510142684,11.42692661,0.5183446407
4.998209246,-1.328183413,11.45086861,0.379480958
5.000202371,-1.222838521,11.44608021,0.2214636505
5.002195496,-1.036090732,11.45565701,0.03471592441
5.004188621,-0.8014590144,11.479599,-0.1855506301
5.006181746,-0.6476315856,11.52808094,-0.4297592044
5.008174871,-0.475249052,11.60469532,-0.684143126
5.010167996,-0.2885012925,11.6908865,-0.9139865041
5.012161121,-0.04908113554,11.75313568,-1.038484931
5.014154142,0.1951274425,11.83453941,-1.215655923
5.016147059,0.4153940082,11.92073059,-1.316212416
5.018139976,0.5931634903,12.03565216,-1.373673201
5.020132892,0.7607575655,12.13620853,-1.445499301
5.022125809,1.028908134,12.23676491,-1.368884802
5.024118726,1.206079125,12.33253288,-1.344942808
5.026111642,1.388038397,12.47618484,-1.306635618
5.028104559,1.4502877,12.64437771,-1.244386315
5.030097476,1.651999116,12.78324127,-1.110311031
5.032090444,1.833958507,12.98435402,-1.019331336
5.034083465,1.900996208,13.15194893,-0.9570821524
5.036076538,1.862688899,13.31475449,-0.7894880176
5.038069663,2.078166962,13.54459763,-0.7224503756
5.04006284,2.202665567,13.79898167,-0.6889315248
5.042056069,2.284068346,14.02882481,-0.6937199235
5.044049351,2.178723574,14.31612873,-0.7463923693
5.046042684,2.015917778,14.59864521,-0.7894880176
5.048036069,1.929726601,14.79975796,-0.7559691668
5.050029455,1.877054095,14.96316242,-0.6506243348
5.05202284,1.838746905,15.11160278,-0.4872200489
5.054016226,1.771709204,15.19779396,-0.3004723191
5.056009611,1.704671621,15.30792713,-0.08020575345
5.058002996,1.584961534,15.34623432,0.1256955862
5.059996121,1.4502877,15.30792713,0.3555389643
5.061989246,1.206079125,15.19779396,0.6051344872
5.063982371,0.8996213078,15.00625801,0.839766264
5.065975496,0.5883750916,14.79018116,1.031302333
5.067968621,0.2717418969,14.52203083,1.141435623
5.069961746,-0.04908113554,14.26345634,1.151012421
5.071954871,-0.3507505357,14.01445961,1.083974838
5.073947996,-0.6045359373,13.79419327,0.9594763517
5.075941017,-0.7870938182,13.53980923,0.7535749674
5.077934038,-0.9163807034,13.31954288,0.5087678432
5.079927059,-1.007360339,13.08491039,0.1831564307
5.08192008,-1.083974838,12.89816284,-0.137666598
5.083913101,-1.088763237,12.70662689,-0.4393360019
5.085906121,-1.112705231,12.55279922,-0.751180768
5.087899142,-1.112705231,12.43787766,-1.038484931
5.089892163,-1.093551636,12.32774448,-1.258751512
5.091885184,-1.098340034,12.2607069,-1.469441295
5.093878205,-1.098340034,12.19845772,-1.603516579
5.095871226,-1.127070427,12.16015053,-1.680131078
5.097864246,-1.160589218,12.14578533,-1.718438268
5.099857267,-1.256357312,12.15057373,-1.74776721
5.101850288,-1.352125406,12.17930412,-1.70886147
5.103843361,-1.419163108,12.19366932,-1.641823769
5.105836486,-1.500565886,12.20803452,-1.574786186
5.107829611,-1.553238392,12.24155331,-1.474229693
5.109822736,-1.629852772,12.23676491,-1.41198051
5.111815861,-1.720832467,12.22718811,-1.354519606
5.113808986,-1.744774461,12.20324612,-1.316212416
5.115802111,-1.730409265,12.22239971,-1.325789213
5.117795236,-1.763928056,12.16493893,-1.340154409
5.119788361,-1.778293371,12.11226654,-1.344942808
5.121781486,-1.754351258,12.05001736,-1.392826796
5.123774611,-1.763928056,12.00692177,-1.4502877
5.125767736,-1.716044068,11.95903778,-1.493383288
5.127760861,-1.696890473,11.8872118,-1.56042099
5.129753986,-1.649006367,11.80580902,-1.617881775
5.131747111,-1.534084797,11.73398209,-1.694496274
5.133740236,-1.3760674,11.6860981,-1.800439715
5.135733361,-1.261145711,11.75313568,-1.939303398
5.137726486,-1.103128433,11.78186703,-2.078166962
5.139719611,-0.9259575009,11.81538582,-2.250549555
5.141712736,-0.7200561762,11.78186703,-2.398990154
5.143705861,-0.542286694,11.74355888,-2.533065319
5.145698986,-0.3746925592,11.72440529,-2.662352324
5.147692111,-0.2310404629,11.6860981,-2.7533319
5.149685236,-0.1113303825,11.65257931,-2.796427488
5.151678361,-0.03471592441,11.64779091,-2.786850691
5.153671486,0.008379706182,11.62863731,-2.738966703
5.155664611,-0.03950432688,11.61427212,-2.695871115
5.157657788,-0.1209071875,11.62863731,-2.571372509
5.159650965,-0.2262520641,11.59990692,-2.446874142
5.161644194,-0.3315969408,11.59990692,-2.30801034
5.163637423,-0.4848258495,11.54723454,-2.226607561
5.165630653,-0.6572083831,11.49875259,-2.121262789
5.167623882,-0.8206126094,11.4652338,-2.006340981
5.169617111,-0.9642647505,11.41256142,-1.867477298
5.17161034,-1.093551636,11.34073448,-1.723226666
5.173603569,-1.213261724,11.2689085,-1.584362984
5.175596798,-1.328183413,11.15398693,-1.421557307
5.177590028,-1.433528304,11.06779575,-1.273116708
5.179583257,-1.500565886,10.94808578,-1.105522633
5.181576486,-1.572391987,10.86668301,-0.933140099
5.183569715,-1.649006367,10.80922222,-0.81821841
5.185562944,-1.682525277,10.74697304,-0.7128735781
5.187556173,-1.725620866,10.67993546,-0.5877765417
5.189549403,-1.730409265,10.64162827,-0.4776432514
5.191542632,-1.811812162,10.61289787,-0.3627215624
5.193535861,-1.845929503,10.56022549,-0.1951274425
5.19552909,-1.845929503,10.45488071,-0.06105214357
5.197522319,-1.869871497,10.38784218,0.05386953801
5.199515548,-1.908178806,10.29147625,0.1735796183
5.201508778,-1.903390408,10.16697788,0.2501940727
5.203501955,-1.893813491,10.00895977,0.293289721
5.205494976,-1.879448295,9.898826599,0.278924495
5.207487996,-1.797446966,9.788693428,0.2358288616
5.209481017,-1.763928056,9.673771858,0.1640028208
5.211474038,-1.716044068,9.573215485,0.07302315533
5.213467059,-1.687313676,9.463082314,-0.04189852998
5.21546008,-1.687313676,9.40083313,-0.2190694511
5.217453101,-1.744774461,9.36252594,-0.3914519846
5.219446121,-1.845929503,9.367314339,-0.5686228871
5.221439142,-2.037465572,9.376891136,-0.7799112201
5.223432163,-2.190694571,9.429563522,-0.9810241461
5.225425236,-2.387019157,9.448717117,-1.182137132
5.227418309,-2.554613113,9.472659111,-1.397615194
5.229411434,-2.760514498,9.568427086,-1.627458572
5.231404611,-2.947860956,9.645041466,-1.81959331
5.23339784,-3.081936121,9.721655846,-2.049436569
5.235391069,-3.26868391,9.764751434,-2.260126352
5.237384298,-3.397970676,9.827000618,-2.509123325
5.239377528,-3.575141668,9.97065258,-2.705447912
5.241370757,-3.685275078,10.07599831,-2.964620352
5.243363986,-3.804985046,10.1143055,-3.189675331
5.245357215,-3.872022629,10.15740108,-3.419518471
5.247350444,-3.915118217,10.21965027,-3.682880878
5.249343673,-3.910329819,10.23880386,-3.912724018
5.251336851,-3.843292236,10.29147625,-4.16231966
5.253329976,-3.800196648,10.36809063,-4.526238441
5.255323101,-3.733159065,10.4979763,-4.894945145
5.257316226,-3.584718466,10.57459068,-5.336077213
5.259309351,-3.335721493,10.69908905,-5.810129166
5.261302476,-3.08672452,10.8810482,-6.232107162
5.263295601,-2.784456491,11.04385376,-6.500257492
5.265288726,-2.506729126,11.22581291,-6.730101109
5.267281851,-2.056619167,11.22102451,-6.696582317
5.269274976,-1.720832467,11.30721569,-6.442796707
5.271268101,-1.342548609,11.40298462,-6.083067894
5.273261226,-0.9642647505,11.39819527,-5.632957935
5.275254351,-0.6859387755,11.37904167,-5.139752388
5.277247476,-0.4082113802,11.2736969,-4.64594841
5.279240601,-0.2741360962,11.18750572,-4.12401247
5.281233726,-0.02035071515,11.04385376,-3.558382273
5.283226851,0.05147533491,10.98639297,-3.002927542
5.285219976,0.2286462635,10.84274101,-2.398990154
5.287213101,0.2956839204,10.70866585,-1.795651317
5.289206226,0.3100491166,10.62247467,-1.268328309
5.291199351,0.2573766708,10.53149509,-0.8469488621
5.293192476,0.3244143426,10.46445751,-0.3244143426
5.295185601,0.2813186944,10.34414864,0.2358288616
5.297178726,0.1280897856,10.33936024,0.7344213724
5.299171851,0.01316810958,10.23880386,1.160589218
5.301164976,-0.2358288616,10.13345909,1.443105102
5.303158101,-0.4369418025,10.06163311,1.726219416
5.305151226,-0.5901707411,10.01374817,2.018311977
5.307144351,-0.8493430614,10.05205631,2.420537949
5.309137476,-1.174954534,10.0999403,2.703053713
5.311130601,-1.553238392,10.0855751,3.057994127
5.313123726,-1.917755604,10.11909389,3.283049107
5.315116851,-2.406172752,10.16697788,3.599083662
5.317109976,-2.798821688,10.14303589,3.852869034
5.319103101,-3.311779499,10.18613148,3.992331266
5.321096226,-3.804985046,10.23880386,4.102464676
5.323089351,-4.203021049,10.21007347,4.145560265
5.325082476,-4.619612217,10.20528507,4.279635429
5.327075601,-5.021838188,10.21007347,4.255693436
5.329068726,-5.34804821,10.16218948,4.303577423
5.331061851,-5.573102951,10.1095171,4.370615005
5.333055028,-5.774216175,10.07120991,4.356249809
5.335048257,-6.004059315,10.00895977,4.308365822
5.337041538,-6.233902454,9.956287384,4.193444252
5.339034819,-6.272210121,9.85573101,4.054580688
5.341028101,-6.311115742,9.759963036,3.958812475
5.343021382,-6.296152115,9.640253067,3.838503838
5.345014663,-6.257844925,9.563638687,3.589506865
5.347007944,-6.13813448,9.40083313,3.393182278
5.349001226,-5.937021732,9.295488358,3.177704096
5.350994507,-5.659294128,9.14166069,2.981379747
5.352987788,-5.391143799,8.998008728,2.645592928
5.354981069,-5.151124954,8.883087158,2.214636564
5.356974351,-4.744110584,8.681973457,1.629852772
5.358967632,-4.274847031,8.533533096,1.127070427
5.360960913,-4.064157486,8.385092735,0.6865373254
5.362954194,-3.838503838,8.207921982,0.293289721
5.364947476,-3.728370667,8.054094315,-0.01795651205
5.366940757,-3.565564871,7.905653954,-0.3387795389
5.368934038,-3.354875088,7.795520782,-0.5973533392
5.370927319,-3.148973703,7.603984833,-0.866102457
5.372920496,-3.077147722,7.441178799,-1.182137132
5.374913673,-3.105878115,7.316680431,-1.483806491
5.376906798,-3.029263735,7.163451672,-1.762132406
5.378899819,-3.005321741,7.053318024,-2.030282974
5.380892788,-2.986168146,6.899490833,-2.039859772
5.382885757,-2.995744944,6.808511257,-2.149993181
5.384878726,-2.880224705,6.636128426,-2.240972757
5.386871694,-2.875436306,6.540360451,-2.389413357
5.388864663,-2.904166698,6.406285286,-2.418143749
5.390857632,-2.908955097,6.300940514,-2.384624958
5.392850601,-2.889801502,6.190806866,-2.317587137
5.394843569,-2.870647907,6.09982729,-2.15478158
5.39683659,-2.885013103,6.013636112,-1.982398987
5.398829663,-2.832340717,5.90829134,-1.752555609
5.400822788,-2.851494312,5.768828869,-1.517325282
5.402815965,-2.865859509,5.668272495,-1.22523272
5.404809194,-2.875436306,5.543774128,-0.9187749028
5.406802476,-2.846705914,5.448006153,-0.6314706802
5.408795809,-2.86107111,5.342660904,-0.3196259141
5.410789194,-2.889801502,5.213374138,0.04429273307
5.412782632,-2.93828392,5.122394562,0.345962137
5.414776121,-3.000533342,5.026626587,0.5907692909
5.416769663,-3.019686937,4.902127743,0.8301894665
5.418763257,-3.043628931,4.811148167,1.074398041
5.420756851,-2.957437754,4.695628166,1.318606615
5.422750444,-2.918531895,4.595071793,1.534084797
5.424744038,-2.817975283,4.484938145,1.745373011
5.426737423,-2.78924489,4.365228176,1.912967205
5.428730653,-2.851494312,4.288613796,2.070984364
5.43072383,-2.803610086,4.202422619,2.176329374
5.432717007,-2.717418909,4.097077847,2.276885748
5.434710184,-2.63601613,3.991732836,2.45405674
5.436703361,-2.545036316,3.895964622,2.621650934
5.438696538,-2.49236393,3.79061985,2.765302896
5.440689715,-2.521094322,3.71400547,2.832939148
5.442682892,-2.487575531,3.622427225,2.904765129
5.444676069,-2.497152328,3.598485231,2.93828392
5.446669246,-2.449268341,3.497928619,3.043628931
5.448662423,-2.401384354,3.430891037,3.206434727
5.450655601,-2.401384354,3.378218651,3.335721493
5.452648778,-2.387019157,3.315969467,3.388393879
5.454641955,-2.319981337,3.220201254,3.469796896
5.456635132,-2.252943754,3.181894064,3.579930067
5.458628309,-2.205059767,3.129221678,3.675698042
5.460621486,-2.161964178,3.076549292,3.747524261
5.462614663,-2.176329374,3.052607059,3.82892704
5.46460784,-2.133233786,3.004723072,3.954024076
5.466601017,-2.104503393,2.995146275,4.030638695
5.468594194,-2.080561161,2.985569477,4.107253075
5.470587371,-2.051830769,2.97599268,4.135983467
5.472580548,-2.00873518,2.971204281,4.179079056
5.474573726,-1.97042799,2.97599268,4.260481834
5.476566903,-1.956062794,2.97599268,4.250905037
5.47856008,-1.975216389,2.990357876,4.265270233
5.480553257,-1.946485996,3.01429987,4.289212227
5.482546434,-1.917755604,3.023876667,4.317942619
5.484539611,-1.893813491,3.038241863,4.327519417
5.486532736,-1.903390408,3.086126089,4.317942619
5.488525861,-1.927332401,3.129221678,4.341884613
5.490518882,-1.9321208,3.129221678,4.356249809
5.492511903,-1.951274395,3.181894064,4.322731018
5.494504923,-1.922544003,3.177105665,4.341884613
5.496497944,-1.8602947,3.172317266,4.332307816
5.498490965,-1.869871497,3.191470861,4.279635429
5.500483986,-1.869871497,3.239354849,4.260481834
5.502477007,-1.836352706,3.205836058,4.203021049
5.504470028,-1.831564307,3.23456645,4.179079056
5.506463101,-1.836352706,3.277662039,4.150348663
5.508456226,-1.802235365,3.239354849,4.155137062
5.510449403,-1.826775908,3.268085241,4.135983467
5.512442632,-1.817199111,3.287238836,4.102464676
5.514435913,-1.817199111,3.296815634,4.092887878
5.516429246,-1.850717902,3.301604033,4.092887878
5.51842258,-1.912967205,3.368641853,4.097676277
5.520415913,-1.975216389,3.450044632,4.159925461
5.522409246,-2.032677174,3.502717018,4.179079056
5.52440258,-2.094926596,3.588908434,4.231751442
5.526395913,-2.195482969,3.64158082,4.332307816
5.528389246,-2.243366957,3.690063477,4.399345398
5.53038258,-2.33913517,3.79061985,4.408922195
5.532375809,-2.434903145,3.881599426,4.45680666
5.534368986,-2.545036316,3.991732836,4.629189014
5.536362163,-2.621650934,4.08271265,4.787206173
5.53835534,-2.645592928,4.183269024,4.825513363
5.540348517,-2.659958124,4.2742486,4.945223808
5.542341694,-2.71263051,4.393958569,5.036801815
5.544334871,-2.741360903,4.528033733,5.075109005
5.546328048,-2.693476915,4.686051369,5.075109005
5.548321226,-2.564189911,4.825513363,5.108627796
5.550314403,-2.410961151,4.988319397,5.204395771
5.55230758,-2.233790159,5.136759758,5.415085793
5.554300757,-2.018311977,5.328295708,5.553949356
5.556293934,-1.778293371,5.582081318,5.630563736
5.558287111,-1.433528304,5.84065485,5.783792973
5.560280288,-1.064821243,6.123769283,5.898714542
5.562273465,-0.8062474132,6.454169273,5.965752125
5.564266642,-0.6907271743,6.784569263,6.272808552
5.566259819,-0.5710170865,7.182605267,6.675034523
5.568252996,-0.2885012925,7.527369976,6.95276165
5.570246173,-0.01077390742,7.939172745,7.187393665
