Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
20.00285662,1.113303781,-11.13064384,-1.78368032,11.32749722
20.00827855,1.127668977,-11.07078838,-1.903390408,11.28968059
20.01331424,1.26413846,-10.93671322,-2.003946781,11.19042201
20.01828832,1.462857246,-10.97741508,-2.037465572,11.26032234
20.02329332,1.735796213,-11.19289303,-1.920149803,11.48829048
20.02829762,2.063801765,-11.58075333,-1.766920805,11.89517274
20.03285578,2.331952572,-12.11226654,-1.620874524,12.44074908
20.03827763,2.67671752,-12.77067184,-1.632845521,13.14994527
20.0433124,2.827552319,-13.29739666,-1.707065821,13.70145553
20.04828747,2.86107111,-13.75229454,-1.956062794,14.18229582
20.05284524,2.772485495,-14.15691471,-2.315192938,14.61044244
20.0582964,2.48996973,-14.61660099,-2.652775526,15.06260906
20.06330224,2.087743998,-15.01643276,-2.863465309,15.42891317
20.06830709,1.419761658,-15.452178,-3.124433279,15.82869582
20.07331147,0.8499416113,-15.89749908,-3.315969467,16.26187355
20.07831755,0.3639186621,-16.1249485,-3.296815634,16.46254519
20.08328993,0.04788403213,-16.26141739,-3.179499865,16.56940578
20.08784863,-0.356736064,-16.25184059,-3.021482468,16.5341749
20.09330032,-0.8978256583,-16.0459404,-2.367865562,16.24454005
20.09785793,-1.065419793,-16.11776543,-2.037465572,16.28093203
20.10283209,-0.9792284966,-16.29014778,-2.006340981,16.44242097
20.10783763,-0.8212111592,-16.50562668,-2.217030764,16.67409144
20.11284247,-0.624886632,-16.61815453,-2.23139596,16.77893534
20.11829455,-0.5315127969,-16.31887817,-1.738190413,16.41979283
20.12329909,-0.7685387731,-15.84722137,-1.201889277,15.91130463
20.12830463,-1.917755604,-15.18402672,-0.5913678408,15.31607554
20.13286163,-3.280056238,-14.76264763,-0.05267243832,15.12274143
20.13828309,-4.608838081,-14.09466553,1.355118155,14.89084719
20.14328963,-5.712565422,-13.75708294,2.671929121,15.13373516
20.14784563,-6.320692539,-13.69004536,3.53384161,15.4873023
20.15285055,-7.031770229,-13.8025732,3.555389643,15.89331983
20.1583044,-7.678205013,-13.79299641,3.452438831,16.15923624
20.16330863,-8.453926086,-13.8265152,3.493140221,16.57840214
20.16831209,-9.057265282,-13.94622517,3.332728863,16.95990367
20.17328716,-9.485827446,-14.03241634,2.849100113,17.17576788
20.17829209,-9.993397713,-14.04438686,2.003946781,17.35305745
20.18329724,-9.955090523,-14.26225948,0.8810662031,17.41528497
20.18830124,-8.875306129,-14.66687965,-0.7230489254,17.15841535
20.19330616,-8.204929352,-15.06671143,-2.051830769,17.27821369
20.19831178,-7.915230751,-15.4617548,-3.19625926,17.66161976
20.20331609,-7.807491779,-15.92383575,-4.034229755,18.18792134
20.20829086,-7.848193169,-16.01002693,-4.230554581,18.32519278
20.2132954,-7.762001991,-15.7610302,-4.082113743,18.03669594
20.21830124,-7.575253963,-15.27740097,-3.900154591,17.49270302
20.22330563,-6.945579052,-14.68842697,-3.349488258,16.58945529
20.22786286,-5.995080948,-14.38675785,-2.940079689,15.86076498
20.2332847,-4.244919777,-13.65652657,-2.829946518,14.5783627
20.23829116,-3.892971992,-13.14895535,-2.470816135,13.93395816
20.24329424,-2.219424963,-13.02685165,1.304839969,13.27882971
20.24829916,0.5410895944,-13.6158247,5.267243862,14.60915186
20.25330432,2.477998734,-13.94383049,5.442020416,15.17189746
20.25830955,3.878606796,-13.74511242,2.839523315,14.56140786
20.26331416,4.419696331,-13.43147182,0.3878606856,14.1452673
20.2682887,4.769249916,-12.99572659,-0.5219359994,13.85305278
20.27329355,4.750096321,-12.52885723,-1.00556469,13.43677189
20.27829763,4.264073372,-11.92791271,-1.158793569,12.72007177
20.28330247,3.552995205,-10.9247427,-0.282515794,11.4914574
20.28830717,2.904166698,-10.12507915,0.3615244627,10.5395499
20.29331324,2.296039343,-9.287108421,1.034295082,9.622470879
20.29828686,1.738190413,-8.331821442,1.505952835,8.643404907
20.3032917,0.6703764796,-6.91684866,2.027888775,7.239097519
20.30829724,-0.08140286058,-5.829881191,2.432508945,6.3175344
20.31330163,-0.6105214357,-4.850652695,2.643198729,5.557703438
20.31830893,-0.7900865674,-3.890577793,2.968810081,4.9572841
20.3233117,-0.8906430602,-3.313575268,2.928108692,4.510747901
20.32831663,-1.103726983,-2.870647907,2.640804529,4.053724364
20.33329117,-1.532289028,-2.645592928,2.281674147,3.814853669
20.33829547,-1.826775908,-2.521094322,1.877054095,3.635431044
20.3433004,-1.915361404,-2.516305923,1.675941229,3.578992011
20.34830624,-2.006340981,-2.590526342,1.414973259,3.569086744
20.35331055,-2.106897593,-2.705447912,1.15400517,3.618037286
20.3583157,-2.217030764,-2.746149302,0.9002198577,3.642383448
20.36284247,-2.341529369,-2.803610086,0.8092401624,3.741371265
20.36829478,-2.705447912,-2.774879694,0.7086837292,3.939751052
20.37329917,-2.949656487,-2.832340717,0.7852981687,4.164050977
20.37830532,-3.189076662,-2.841917515,0.8020575643,4.34626293
20.38330932,-3.265691042,-2.832340717,0.7254431248,4.383281835
20.38831355,-3.172317266,-2.772485495,0.8403648138,4.296101218
20.3928407,-3.138798475,-2.71502471,0.9481038451,4.257031353
20.3982954,-2.999934673,-2.576161146,1.074996591,4.097783787
20.40329824,-2.849100113,-2.391807556,1.158793569,3.896269674
20.40830247,-2.794033289,-2.298433542,1.256955862,3.830059635
20.41330801,-2.710236311,-2.183511972,1.359906554,3.736636353
20.41831232,-2.561795712,-2.056619167,1.505952835,3.613913891
20.42284093,-2.394201756,-1.991975784,1.580173135,3.492437073
20.42829263,-2.190694571,-1.989581585,1.55862534,3.344680932
20.43329663,-1.850717902,-2.049436569,1.419761658,3.105007274
20.43830186,-1.697489023,-2.147598982,1.259350061,3.01323961
20.44285978,-1.604115129,-2.243366957,1.063025594,2.955656283
20.44783355,-1.632845521,-2.300827742,0.8355764151,2.942478672
20.45328624,-1.721431017,-2.360682964,0.4884171486,2.962212031
20.45829086,-1.798045516,-2.396595955,0.1771709323,3.001337933
20.46329578,-1.879448295,-2.466027737,-0.2370259613,3.109630203
20.4683007,-1.927332401,-2.588132143,-0.7733271718,3.318293701
20.47330493,-1.97042799,-2.810792685,-1.632845521,3.80122697
20.47831232,-1.89860189,-3.071760893,-2.466027737,4.372836255
20.4833154,-1.723825216,-3.411737442,-3.490746021,5.176565805
20.48784247,-1.472434044,-3.90254879,-4.766855717,6.334103133
20.49329386,-1.340752959,-4.704606533,-6.478709698,8.118166078
20.4982997,-1.079784989,-5.576095581,-8.07324791,9.870973071
20.50330463,-1.00317049,-6.612784863,-9.794678688,11.86048082
20.50830932,-1.034295082,-7.88171196,-11.29584408,13.81257554
20.51331386,-1.431732655,-9.583989143,-13.19923401,16.37444609
20.51828801,-1.939303398,-11.05163479,-14.01326275,17.9519097
20.52329363,-2.41574955,-12.56237602,-14.33648014,19.21415624
20.52829793,-2.621650934,-14.35802746,-14.34845066,20.46714544
20.53330347,-2.554613113,-17.42260551,-14.30056667,22.68434346
20.53830801,-2.209848166,-20.41775131,-14.89193439,25.36804501
20.54331324,-2.48996973,-23.47514725,-16.41464615,28.75279283
20.5482874,-3.165134668,-26.38889122,-22.42409325,34.77400775
20.55329232,-2.336740971,-28.44551086,-23.59485817,37.0314026
20.5582994,-1.862688899,-27.5261364,-19.84314346,33.9839394
20.56330278,-1.965639591,-24.72252655,-14.93502998,28.95033987
20.56830716,-1.096544385,-19.51034927,-10.79545593,22.32482939
20.5733124,-0.3734954596,-14.29098988,-9.478644371,17.15274292
20.57786955,0.5889736414,-8.887276649,-9.648633003,13.13113457
20.58329078,1.572990537,-4.302380562,-9.911994934,10.91935993
20.5878484,1.850717902,-0.940921247,-9.631873131,9.853094415
20.5933004,1.438915253,1.357512355,-8.161833763,8.398145466
20.5983047,0.7445967197,1.917755604,-6.677428722,6.987150004
20.60331078,-0.2992752194,1.446097851,-5.319916248,5.521075397
20.6083154,-2.164358377,-0.4884171486,-3.866635799,4.45801199
20.61284194,-3.620033026,-1.908178806,-2.748543501,4.929531097
20.61829509,-4.745307922,-4.359841347,-1.438915253,6.602775246
20.62329947,-5.485116005,-6.248866558,0.6081272364,8.336944859
20.6283047,-6.43082571,-8.492233276,4.106055737,11.4163584
20.63330955,-7.450755596,-10.44350815,6.236895561,14.26462364
20.63831694,-7.936778545,-12.65575027,6.902483463,16.45614617
20.64328932,-8.109161377,-15.05713463,5.779603004,18.05213595
20.6482927,-7.836222172,-18.10974121,2.123656988,19.84638566
20.65285078,-6.497863293,-20.49676132,-1.484405041,21.55325754
20.65785663,-4.75488472,-22.80716515,-4.551377296,23.73796002
20.6632767,-2.45166254,-24.62675858,-8.549694061,26.1836811
20.6683127,-0.5530605912,-24.72970963,-12.30380249,27.62694283
20.67328778,0.8810662031,-22.50070763,-12.6389904,25.82251343
20.67784532,0.7015010715,-18.66998482,-7.69017601,20.2039413
20.6832967,-0.9074024558,-12.76348972,3.107673883,13.1676758
20.68830216,-2.655169725,-8.698134422,6.631938934,11.25566892
20.6928597,-5.140350819,-5.825092793,5.291185856,9.399551071
20.69783424,-7.764396191,-3.672705412,2.138022184,8.851313581
20.70328655,-9.799467087,-1.939303398,-1.455674648,10.09502063
