Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
50.003288,0.8834604025,-10.79784966,-2.889801502,11.21271654
50.00829254,0.6703764796,-10.69011021,-2.370259762,10.97023209
50.01329754,0.4094084799,-10.60391903,-1.721431017,10.75053668
50.01827254,0.3519476354,-10.6111021,-1.314416766,10.69799264
50.02327685,0.4261679053,-10.60631371,-1.496376038,10.71982513
50.02828177,0.5506663918,-10.59913063,-2.166752577,10.83234141
50.03328577,0.6344634295,-10.57279491,-2.956839085,10.99679196
50.03829285,0.7996633649,-10.58716011,-3.579331636,11.20442036
50.04329623,1.142034173,-10.6254673,-3.531447411,11.25503968
50.04827131,1.546654344,-10.74757099,-2.980781078,11.25999457
50.052828,1.989581585,-10.87685871,-2.133233786,11.26122448
50.05783439,2.30561614,-11.08275986,-1.015141487,11.36547157
50.06283785,2.56658411,-11.38442898,0.06943184882,11.67036409
50.06825939,2.844311714,-11.90397072,0.6751648784,12.25767007
50.07284793,3.045424461,-12.35886955,0.5674257874,12.74120241
50.07827039,3.169923067,-12.76109505,0.1244984865,13.14950413
50.0832747,3.215412855,-13.13698483,-0.9864110947,13.56068792
50.08827908,3.047818661,-13.33570385,-2.020706177,13.82799513
50.09328423,2.652775526,-13.48174953,-3.002328873,14.06445048
50.09829008,2.109291792,-13.69962215,-4.019864559,14.43218868
50.10329346,1.197100878,-13.95580196,-4.527435303,14.72056824
50.10829877,0.3806780577,-14.32450867,-4.443638325,15.00274595
50.11327254,-0.3351882398,-14.46816063,-4.108449936,15.04391518
50.11827877,-0.921767652,-14.58547688,-3.801992416,15.10102439
50.12328339,-1.331176162,-14.68842697,-3.725377798,15.21184922
50.1282877,-1.465251446,-14.8584156,-3.892971992,15.4296697
50.13284554,-1.221042871,-14.89911747,-3.816357613,15.4285201
50.13826739,-0.6224924326,-14.80574322,-3.356670856,15.19423471
50.14327193,0.05506663769,-14.75785923,-3.01429987,15.06265067
50.14827693,0.8355764151,-14.68363857,-2.367865562,14.89678546
50.15328177,1.185129881,-14.45140171,-1.802833915,14.61156235
50.15828862,1.352723956,-14.12339592,-1.381454349,14.25512506
50.162844,1.297657371,-13.58948898,-1.051054597,13.69170702
50.16781877,0.8810662031,-12.98136139,-0.7852981687,13.0349037
50.17282239,0.08858546615,-12.52885723,-0.6440402865,12.54571237
50.178276,-1.048660398,-12.45463753,0.0359130241,12.49875891
50.18327962,-1.661576033,-12.57195282,1.125274777,12.73110663
50.18828546,-2.183511972,-12.96220779,2.114080191,13.31374818
50.19328923,-3.093308687,-13.57512379,3.112462282,14.26674335
50.19784885,-3.624821424,-13.92228317,3.667917013,14.84664657
50.2032707,-4.774038315,-14.21676922,4.165910721,15.56479299
50.20827416,-5.91128397,-14.37239265,4.589684486,16.20413998
50.2132787,-6.900089264,-14.53280449,4.582501888,16.72761076
50.21828493,-7.524975777,-14.98291397,3.7181952,17.17375751
50.22284154,-7.951143742,-15.30134296,2.425326347,17.41361511
50.227816,-8.219294548,-16.04354477,0.7086837292,18.04035377
50.23326854,-7.970297337,-16.75222969,-1.024718285,18.57990546
50.23827531,-7.647080421,-17.50400925,-2.717418909,19.29384731
50.24327754,-7.558494568,-17.87750435,-3.287238836,19.68608496
50.24828239,-7.565677166,-17.89905167,-3.404554844,19.7283176
50.25328823,-7.572859764,-17.57583427,-3.416525841,19.44044249
50.25829346,-7.448361397,-16.95812988,-3.325546265,18.81795724
50.26329693,-6.789956093,-16.01481438,-3.227383852,17.6916305
50.26827254,-6.004657745,-15.11459541,-3.351882458,16.60548178
50.27327654,-5.516240597,-14.05635834,-3.768473387,15.56314594
50.27828277,-5.305551052,-13.01248646,-3.739742994,14.54164205
50.28328646,-3.995922565,-12.33971596,-1.125274777,13.01930222
50.28829162,-1.78128612,-12.43069553,3.016694069,12.91493766
50.29329539,0.1987187415,-12.67490387,5.781997204,13.93284497
50.29827131,2.056619167,-12.91671848,4.685452938,13.89333538
50.3032747,2.887407303,-12.82573891,2.468421936,13.37646464
50.30828054,2.968810081,-12.51209831,0.6703764796,12.87695003
50.31328554,3.117250681,-12.18648624,-0.4716577232,12.58769875
50.31829139,3.289633036,-11.67412758,-0.5841852427,12.14282556
50.32329508,3.330334663,-11.09951878,-0.009576806799,11.58837943
50.32830054,2.731784105,-10.34774017,0.55784899,10.71678901
50.33327446,2.207453966,-9.792284966,1.012747288,10.08897195
50.33828031,1.67115283,-9.066842079,1.417367458,9.327877979
50.34328362,1.039083481,-8.176198959,1.778891921,8.431748358
50.348288,0.1675941199,-7.266402245,1.996764183,7.53762274
50.35329416,-0.4046200812,-6.095637321,2.317587137,6.533890258
50.35829962,-0.7350199223,-5.245696068,2.559401512,5.882866446
50.36327377,-0.9935936928,-4.505887508,2.655169725,5.32354928
50.36827816,-1.544260144,-3.876212597,2.667140722,4.952110976
50.37328246,-1.994369984,-3.232172251,2.418143749,4.502429153
50.37828854,-2.030282974,-2.920926094,1.987187386,4.074649912
50.38329346,-1.951274395,-2.717418909,1.520318031,3.674670626
50.38785046,-1.960851192,-2.669534922,1.26413846,3.545334983
50.39282516,-2.169146776,-2.612074137,1.053448796,3.554980084
50.39783039,-2.367865562,-2.408566952,0.7972691655,3.470391938
50.40283539,-2.533065319,-2.394201756,0.7302315235,3.561159928
50.40828639,-2.461239338,-2.535459518,0.7733271718,3.617221166
50.41329162,-2.367865562,-2.717418909,0.8331822157,3.699370954
50.41829685,-2.382230759,-3.004723072,0.9457096457,3.949398797
50.42282339,-2.360682964,-3.177105665,0.8786720037,4.054489975
50.42827531,-2.243366957,-3.315969467,0.8643068075,4.095775271
50.43328,-2.281674147,-3.349488258,1.012747288,4.177411348
50.438287,-2.444479942,-3.263296843,1.15400517,4.237489399
50.443291,-2.535459518,-3.155557871,1.271321058,4.242918533
50.4482957,-2.607285738,-3.08133769,1.393425345,4.270153987
50.45329931,-2.669534922,-2.980781078,1.534683347,4.285641785
50.45827354,-2.693476915,-2.880224705,1.577778935,4.247340181
50.46327908,-2.547430515,-2.813186884,1.697489023,4.157510272
50.46828424,-2.382230759,-2.741360903,1.704671621,4.011980599
50.47284208,-2.164358377,-2.736572504,1.584961534,3.832150743
50.47826647,-2.00873518,-2.774879694,1.419761658,3.708193294
50.48329931,-1.805228114,-2.880224705,1.163581967,3.592835355
50.48827316,-1.788468719,-2.956839085,0.9145850539,3.574630547
50.49327747,-1.917755604,-2.990357876,0.6009446383,3.602937862
50.49828393,-2.099714994,-2.997540474,0.2920926213,3.67142616
50.5032877,-2.243366957,-3.007117271,-0.05267243832,3.752095944
50.50829262,-2.401384354,-3.126827478,-0.6751648784,3.999943063
50.51329747,-2.557007313,-3.227383852,-1.41018486,4.352345835
50.51827224,-2.542642117,-3.402160645,-2.205059767,4.785604931
50.52327693,-2.372653961,-3.670311213,-2.97599268,5.2874572
50.52828031,-2.169146776,-4.067748547,-4.206612587,6.240782437
50.533287,-2.126051188,-4.390965939,-5.42765522,7.297952913
50.53829231,-2.293645144,-4.817133904,-6.785167694,8.631575043
50.54329693,-2.516305923,-5.305551052,-8.111555099,10.01389003
50.5482707,-2.645592928,-6.007051945,-9.670180321,11.68743866
50.553276,-2.549824715,-7.101202011,-11.36767006,13.64377509
50.55828339,-2.353500366,-8.113949776,-12.20324612,14.84231656
50.5632867,-2.343923569,-9.21528244,-12.43069553,15.65048241
50.568291,-1.8602947,-10.29985619,-12.69166279,16.45071543
50.57284762,-1.656787634,-11.57357121,-12.53843403,17.14365257
50.57827039,-2.592920542,-13.85524559,-11.6813097,18.30694031
50.58327508,-2.968810081,-16.13931274,-11.79623222,20.20995655
50.58828,-2.995146275,-18.77532959,-13.30936718,23.20825623
50.59328462,-2.856282711,-21.67470741,-16.13931274,27.17404475
50.59784177,-2.11647439,-24.49268341,-19.46246529,31.35535934
50.60326393,-0.5147533417,-26.12313461,-20.25015831,33.05680028
50.60829847,0.3208230138,-25.20615578,-17.24543571,30.54272859
50.61282554,1.04147768,-22.90772247,-13.2423296,26.480327
50.61783077,1.034295082,-19.28768921,-10.30943298,21.89449999
50.6232827,0.9289502501,-13.72356415,-9.169792175,16.5313112
50.62784085,0.9121908545,-9.351752281,-10.20408726,13.87122055
50.63281562,1.065419793,-5.966350555,-11.34372807,12.86128394
50.63826924,1.256955862,-3.742137194,-11.52568722,12.18297971
50.64327231,1.130063176,-2.097320795,-9.679757118,9.968625541
50.64827693,0.3926490843,-1.968033791,-7.769184589,8.024185908
50.65328216,-0.9433154464,-2.729389906,-6.10042572,6.749415327
