Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
10.00332,0.4333505034,-11.43470764,-2.942473888,11.81518024
10.00832554,0.2801215947,-10.28549004,-1.364694953,10.37941066
10.01333016,0.1197100878,-9.397241592,-0.5363011956,9.413293739
10.01830431,-0.6799532771,-8.61912632,-0.605733037,8.667097985
10.02330677,-1.795651317,-7.680599213,-0.538695395,7.906083774
10.02831285,-2.681505919,-7.043741226,-0.4213795066,7.548663798
10.03331746,-3.45722723,-6.588842869,-0.6320692301,7.467582071
10.03832308,-4.374206543,-6.114790916,-0.6967126727,7.550480738
10.04332769,-5.23851347,-5.57848978,-0.7374141216,7.688000468
10.04830208,-5.343858242,-5.46596241,-0.7230489254,7.678304873
10.05330739,-5.157110691,-5.506663799,-0.7805097699,7.584743396
10.05831192,-4.630385876,-5.635950565,-0.9097966552,7.350655895
10.06331662,-3.739742994,-5.899312973,-0.8092401624,7.0315319
10.06832092,-2.813186884,-6.339846134,-0.5554547906,6.95817501
10.07332769,-1.912967205,-6.727706909,-0.3112462163,7.001311162
10.07830392,-1.403002143,-7.026981831,-0.2873041928,7.171431681
10.08330516,-1.024718285,-7.390900612,-0.3950432837,7.472049158
10.08786277,-0.5602431893,-7.797914982,-0.5482721925,7.837215889
10.09331631,-0.0718260482,-8.415618896,-0.85473001,8.459217681
10.09832062,0.3184288144,-8.832210541,-0.9672574997,8.8907214
10.10332577,0.5913678408,-9.181763649,-0.9792284966,9.252750298
10.10832985,0.8092401624,-9.550470352,-1.084573388,9.645861964
10.11330585,0.9145850539,-9.746794701,-1.307234168,9.876504135
10.11830985,0.9313444495,-9.92636013,-1.534683347,10.08738226
10.12331377,0.8906430602,-9.969455719,-1.685518026,10.15008687
10.12832,0.7422025204,-9.852140427,-1.798045516,10.04233555
10.13332462,0.5267243981,-9.756371498,-1.82198751,9.939007088
10.13832916,0.2178723514,-9.662998199,-1.723825216,9.817972089
10.14330308,-0.07422025502,-9.449913979,-1.572990537,9.580223488
10.14830731,-0.390254885,-9.169792175,-1.314416766,9.271735482
10.15331346,-0.6847416759,-8.870517731,-1.163581967,8.972674014
10.15832031,-0.8283938169,-8.595184326,-1.034295082,8.696734803
10.16332239,-0.9265560508,-8.408436775,-1.012747288,8.519740148
10.16832831,-0.940921247,-8.195352554,-0.9528923035,8.304043595
10.17330269,-0.8643068075,-8.070854187,-0.739808321,8.150645982
10.17830677,-0.586579442,-7.910442352,-0.490811348,7.947330963
10.18331162,-0.3423708379,-7.905653954,-0.3663128614,7.921538193
10.18831662,-0.09576806426,-8.027758598,-0.3782838583,8.037236982
10.19332308,0.2011129409,-8.176198959,-0.4668693244,8.191986499
10.19832646,0.5003881454,-8.437167168,-0.8667010069,8.496313833
10.20333192,0.6895300746,-8.614337921,-1.175553083,8.721478922
10.20830608,0.7996633649,-8.760383606,-1.529894829,8.928849904
10.21331108,0.9241618514,-8.827422142,-1.944091797,9.0860855
10.21831569,0.9600749016,-8.916007042,-2.643198729,9.348979886
10.22332054,1.046266198,-8.949525833,-3.265691042,9.584019177
10.22832485,1.074996591,-9.040505409,-3.450044632,9.735972663
10.23333069,1.127668977,-9.17697525,-3.454833031,9.870379088
10.23830585,1.177947283,-9.392453194,-3.349488258,10.04115573
10.24331008,1.204283476,-9.722852707,-2.913743496,10.22125553
10.24831408,1.130063176,-10.00297451,-2.439691544,10.35802282
10.25331962,0.9576807022,-10.19690514,-1.996764183,10.43461038
10.25832308,0.6967126727,-10.25197124,-1.52510643,10.38817946
10.26332885,0.5075707436,-10.3166151,-1.156399369,10.39362472
10.26830208,0.3687070608,-10.39562416,-1.127668977,10.46310584
10.27330916,0.457292527,-10.51772785,-1.309628367,10.60880964
10.27831316,0.6416460276,-10.59194851,-1.544260144,10.72314423
10.28331808,0.8619126081,-10.58237171,-1.651999116,10.74516568
10.28832177,1.194706678,-10.59673691,-1.534683347,10.77373705
10.29332892,1.575384736,-10.61828423,-1.304839969,10.81352876
10.29830154,2.032677174,-10.65419769,-1.084573388,10.90045891
10.30330677,2.334346771,-10.78827286,-0.921767652,11.07635598
10.30831169,2.494758129,-11.01093388,-0.8690952063,11.32341863
10.31331662,2.509123325,-11.46583176,-1.070208192,11.78585352
10.318323,2.351106167,-11.83693314,-1.403002143,12.1494486
10.32332616,2.102109194,-12.22958183,-1.843535304,12.54512484
10.328331,1.754949808,-12.64617348,-2.291250944,12.97132928
10.33330639,1.256955862,-13.13459015,-2.980781078,13.52710066
10.33831016,0.7517793179,-13.5080862,-3.701435804,14.02619664
10.34331562,0.2633621991,-13.82412052,-4.328716755,14.48839041
10.34832062,-0.2801215947,-14.04438686,-4.726154327,14.82092457
10.35332646,-1.000776291,-14.13776112,-4.90811348,14.99891398
10.35833069,-1.565807939,-13.94143677,-4.718971729,14.80149005
10.36330454,-1.977610588,-13.6301899,-4.503493309,14.49049593
10.36786269,-2.092532396,-13.46259594,-4.522646904,14.35529576
10.37331477,-2.056619167,-13.40034676,-4.65193367,14.33315954
10.37787192,-1.89860189,-13.45541382,-4.929661274,14.45525546
10.38284669,-1.532289028,-13.72356415,-5.585672379,14.89576646
10.38785069,-0.8595184088,-13.92228317,-5.588066578,15.02648424
10.39285631,-0.4668693244,-14.16888523,-4.862623692,14.98734082
10.39831046,-0.3447650373,-14.26465416,-3.15795207,14.61409876
10.40331377,-0.6392518282,-14.03959846,-1.580173135,14.1426983
10.40831754,-1.046266198,-13.72835255,-0.2849099934,13.77111144
10.41332392,-1.800439715,-13.47935581,0.4525041282,13.60659312
10.41832677,-2.485181332,-13.58709431,0.7302315235,13.83179294
10.42330123,-2.640804529,-14.35802746,1.26413846,14.65349266
10.42830669,-2.765302896,-15.17444992,2.336740971,15.60035861
10.43331254,-2.97599268,-15.95974827,3.799597979,16.67354318
10.43831692,-3.220201254,-16.47210693,4.927267075,17.49222581
10.44332123,-3.751713991,-16.61815453,5.600037575,17.93317703
10.44832616,-4.65193367,-16.57505798,5.418078423,18.04795301
10.45288546,-5.863399982,-16.45055962,4.750096321,18.09872333
10.45830585,-7.362170219,-16.39788818,3.801992416,18.372464
10.46331008,-8.813055992,-16.62773132,2.456450939,18.97855516
10.46831569,-10.27351952,-17.32923126,0.1771709323,20.14643514
10.47332062,-10.43871975,-17.8535614,-1.589749932,20.74231977
10.47832616,-9.825803757,-18.15283775,-2.904166698,20.84481044
10.48333077,-8.717288017,-18.12171173,-3.584120035,20.42629342
10.48830369,-7.163451672,-17.66442108,-3.928884983,19.46234696
10.49331008,-6.009446144,-17.19276237,-4.175487995,18.68526749
10.49831439,-4.924872875,-16.56548119,-4.604049683,17.88482075
10.50331908,-4.333505154,-15.5359745,-4.879383087,16.85093914
10.50832362,-2.908955097,-14.78180122,-4.113238335,15.61673451
10.51332985,-1.280897856,-14.03241634,-3.193865061,14.44818957
10.51830393,-0.5841852427,-13.27824306,-2.30801034,13.48999344
10.523308,0.4955997467,-12.75630665,-0.4979939461,12.77563996
10.52831346,1.812410712,-12.65575027,1.501164436,12.87269755
10.53331992,3.229778051,-12.53843403,1.477222443,13.03172975
10.53787508,3.643975019,-12.2607069,0.6009446383,12.80486713
10.54329716,4.098873138,-11.99973869,0.0359130241,12.68052757
10.54830246,4.390965939,-11.93509579,0.5506663918,12.72911335
10.553307,4.302380562,-11.72440529,1.388636947,12.56584539
10.55831408,3.651157618,-11.32217979,1.759738207,12.02578005
10.56331662,2.56897831,-10.77630138,1.582567334,11.19074798
10.56832154,1.446097851,-10.05804157,1.438915253,10.26283959
10.57288,0.6512228847,-9.15063858,1.434126854,9.285203148
10.57830023,-0.14844051,-7.970297337,1.604115129,8.131473394
10.58330677,-0.4333505034,-7.259219646,1.884236693,7.51228397
10.58831016,-0.6105214357,-6.670246124,2.30801034,7.084619362
10.59331654,-1.122880578,-6.162675381,2.537853718,6.758707727
10.59832085,-1.719036818,-5.367800236,2.506729126,6.168635008
10.603324,-2.391807556,-4.553771496,2.351106167,5.655552885
