Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
50.00018416,0.3758896589,-9.358934402,-0.7469909191,9.396219539
50.00518663,0.2035071403,-9.346963882,-0.6799532771,9.373872489
50.01016163,-0.04548983276,-9.31823349,-0.6272808313,9.33943392
50.01516632,-0.5123591423,-9.179368973,-0.4548983276,9.20490408
50.02017124,-0.8906430602,-9.002198219,-0.2274491638,9.049008286
50.02517616,-1.161187768,-8.863334656,-0.08379705995,8.939467557
50.03018101,-1.371877551,-8.655038834,0.1675941199,8.764692409
50.0351857,-1.48679924,-8.50420475,0.181959331,8.635113179
50.04019055,-1.594538331,-8.334216118,-0.07661445439,8.485728051
50.04516532,-1.623268723,-8.149862289,-0.4070142806,8.319910896
50.05016901,-1.477222443,-8.030152321,-0.6105214357,8.187690081
50.05517463,-1.290474772,-8.104372978,-0.691924274,8.235590186
50.06017947,-1.146822572,-8.255207062,-0.7781155705,8.370729328
50.06518386,-1.055842996,-8.415618896,-0.8906430602,8.52822906
50.0701894,-0.9337386489,-8.659827232,-1.180341482,8.789634894
50.07516386,-0.7805097699,-8.865729332,-1.44849205,9.017121564
50.08017086,-0.5770025849,-9.076418877,-1.644816518,9.242279642
50.08517332,-0.3687070608,-9.313444138,-1.78128612,9.489423947
50.09017701,-0.1149216816,-9.579200745,-2.011129379,9.78871469
50.09518316,0.09816227108,-9.856928825,-2.233790159,10.10734882
50.10018716,0.2896983922,-10.14662647,-2.408566952,10.43260028
50.10516232,0.3926490843,-10.43632507,-2.466027737,10.73090617
50.11016693,0.5147533417,-10.67574501,-2.557007313,10.98975837
50.11517209,0.5363011956,-10.80263805,-2.748543501,11.15970874
50.1201764,0.5746083856,-10.86488724,-2.93529129,11.26906759
50.1251814,0.672770679,-10.88643551,-3.016694069,11.31669305
50.13018624,0.8331822157,-10.92234802,-2.952050686,11.34488793
50.13516101,0.895431459,-10.86249352,-2.731784105,11.23646774
50.14016593,1.048660398,-10.78587818,-2.56897831,11.137078
50.14517001,1.163581967,-10.72602367,-2.576161146,11.09225464
50.15017578,1.235408068,-10.70687008,-2.588132143,11.08430097
50.15517978,1.307234168,-10.723629,-2.552218914,11.10040096
50.16018716,1.477222443,-10.83855152,-2.669534922,11.25978694
50.16519055,1.666364431,-11.05163479,-2.71502471,11.5015982
50.17016509,1.824381709,-11.3030262,-2.41335535,11.70089971
50.17517032,1.968033791,-11.44667816,-1.939303398,11.77541913
50.18017486,2.166752577,-11.61666679,-1.45088625,11.90574798
50.18518009,2.358288765,-11.71722317,-0.962469101,11.99087951
50.1901844,2.365471363,-11.79862595,-0.6296750307,12.04987633
50.1951894,2.255337954,-11.82256794,-0.3998316824,12.04240538
50.20016317,2.049436569,-11.901577,-0.316034615,12.08087758
50.20516878,1.745373011,-12.02846909,-0.4548983276,12.16294898
50.21017301,1.436521053,-12.21282291,-0.7541735172,12.32012232
50.21517824,1.139639974,-12.40914726,-1.307234168,12.52974765
50.22018324,0.7613561153,-12.6485672,-1.956062794,12.82154815
50.22518724,0.3064578176,-13.00051498,-2.8969841,13.32290596
50.23016286,-0.0718260482,-13.30697346,-3.588908434,13.78263274
50.23516778,-0.538695395,-13.51047993,-3.94085598,14.08380653
50.2401737,-0.9744400978,-13.64934349,-4.046200752,14.26975304
50.24517709,-1.505952835,-13.68525696,-3.895366192,14.3083203
50.25018193,-1.917755604,-13.67089176,-3.823540211,14.32447304
50.25518686,-2.176329374,-13.63258457,-3.849876404,14.33196846
50.26016132,-2.240972757,-13.49611473,-3.8642416,14.21616808
50.26516563,-2.015917778,-13.37879944,-3.857059002,14.06887
50.27017063,-1.695094824,-13.29739666,-3.586514235,13.87649771
50.27517617,-1.407790542,-13.20162773,-3.251325846,13.66879544
50.28018078,-1.106121182,-13.06994724,-3.155557871,13.49090696
50.2851854,-0.7996633649,-12.70123959,-3.023876667,13.08070253
50.29019024,-0.8403648138,-12.2846489,-2.671929121,12.5999213
50.29516447,-1.417367458,-11.8728466,-2.090138197,12.1384552
50.30017055,-2.063801765,-11.54962921,-1.256955862,11.79970977
50.30517455,-2.583343744,-11.39879417,0.2322375625,11.69017142
50.31017916,-2.738966703,-11.74834728,1.173158884,12.12030958
50.31518417,-3.172317266,-12.32535076,1.951274395,12.87576561
50.32019117,-3.588908434,-12.91671848,2.729389906,13.6810617
50.3251647,-3.845088005,-13.73792934,3.904942989,14.7906722
50.33016847,-3.919308186,-14.28859615,4.826710701,15.58274985
50.33517424,-4.070142746,-14.58068848,5.291185856,16.03618365
50.34017832,-4.568136692,-14.67166805,5.066130638,16.17996897
50.34518232,-5.341464043,-14.79616642,4.161122322,16.27183818
50.35018809,-5.980715752,-15.08107662,2.997540474,16.49827512
50.35516263,-6.347028732,-15.62456036,1.601720929,16.94040053
50.36016693,-6.217741966,-16.23508263,-0.2394201756,17.38664847
50.36517217,-5.896918774,-16.91503525,-1.438915253,17.97115872
50.37017678,-5.489904404,-17.18318558,-2.161964178,18.16796648
50.37518163,-4.932055473,-17.14008904,-2.525882721,18.01354787
50.38018655,-4.38378334,-16.74265289,-3.08373189,17.57962982
50.38516163,-3.971980572,-16.07467079,-3.682282209,16.96263166
50.39016593,-3.928884983,-15.14332581,-4.690241337,16.33263045
50.39517124,-3.557783842,-14.40591145,-4.50109911,15.5063859
50.40017793,-2.576161146,-13.74750614,-3.636792421,14.45187844
50.40518132,-2.011129379,-13.14656162,-2.844311714,13.60025121
50.41018563,-1.244984865,-12.68687439,-0.873883605,12.77773226
50.41519055,-0.4309563041,-12.56237602,0.9720458984,12.60729503
50.42016447,0.9504981041,-12.52167511,2.358288765,12.77721879
50.42517001,2.226607561,-12.5551939,1.922544003,12.89522588
50.43017401,2.817975283,-12.49055004,0.8882488012,12.83525656
50.4351804,2.444479942,-12.22479343,0.6177040339,12.48209177
50.44018447,1.592144132,-11.75553036,0.873883605,11.89500271
50.4451897,1.307234168,-11.42991924,0.940921247,11.54284401
50.45016417,0.8403648138,-10.98459721,0.9864110947,11.06076831
50.4551687,0.3639186621,-10.45787334,1.106121182,10.52250235
50.46017247,0.03830722719,-9.672574997,1.233013868,9.750922916
50.46517824,0.06703764945,-8.987833023,1.501164436,9.112580928
50.47018294,0.07900865376,-8.497021675,1.721431017,8.670002564
50.47518809,-0.2777273953,-8.396465302,1.716642618,8.574650077
50.48016501,-0.873883605,-7.795520782,1.855506301,8.060813883
50.48516778,-1.185129881,-7.165845871,2.035071373,7.542903643
50.49017178,-1.398213744,-6.502651691,1.97042799,6.937007075
50.49517794,-1.668758631,-5.892130375,1.853112102,6.398123177
50.5001814,-1.934514999,-5.195417881,1.647210717,5.783426181
50.50518717,-2.178723574,-4.764461517,1.295263171,5.396724622
50.51016101,-2.509123325,-4.42448473,0.940921247,5.172726339
50.5151657,-2.923320293,-4.127603531,0.653617084,5.100012523
50.52017117,-3.153163671,-3.892971992,0.3806780577,5.024200221
50.52517609,-3.339911461,-3.706224203,0.2992752194,4.998066833
50.53018101,-3.521870613,-3.555389643,0.3639186621,5.017649342
50.53518532,-3.610456228,-3.390189648,0.4118026793,4.969744608
50.53974294,-3.574543238,-3.280056238,0.5195417404,4.879144587
50.54471794,-3.624821424,-3.189076662,0.6368576288,4.869818062
50.54972347,-3.799597979,-2.97599268,0.6488286853,4.869749058
50.55472694,-3.957615376,-2.832340717,0.7254431248,4.920481798
50.56018286,-4.065354347,-2.813186884,0.7565677166,5.001351929
50.56518478,-4.115632534,-2.863465309,0.8020575643,5.077515245
50.57019032,-4.09408474,-2.928108692,0.8690952063,5.107903371
50.57516417,-4.010287762,-2.992752075,0.9911994934,5.101122362
50.58016847,-3.876212597,-3.004723072,1.113303781,5.029197763
50.58517432,-3.722983599,-3.009511471,1.132457376,4.919372508
50.59017763,-3.464409828,-3.043030262,1.086967587,4.737474767
50.59518378,-3.169923067,-3.059789658,0.9097966552,4.498717034
50.60018786,-3.071760893,-3.138798475,0.7493851185,4.455260812
50.6051617,-3.026270866,-3.162740469,0.5363011956,4.410086349
50.61016663,-2.961627483,-3.222595453,0.316034615,4.388192872
50.61472501,-2.875436306,-3.292027235,0.03351882473,4.371121227
50.62017678,-2.93529129,-3.488351822,-0.5674257874,4.594181692
50.62473494,-3.023876667,-3.684676409,-1.122880578,4.897094151
50.63015647,-2.999934673,-3.909731388,-1.707065821,5.215331369
50.63516101,-2.887407303,-4.177882195,-2.466027737,5.645627809
50.6401684,-2.760514498,-4.448426723,-3.138798475,6.104178608
50.64517155,-2.734178305,-4.800374508,-3.816357613,6.714455439
50.6501767,-2.683900118,-5.23851347,-4.441244125,7.37360106
50.65518047,-2.540247917,-5.908889771,-5.322310448,8.348342728
50.66018501,-2.557007313,-6.459556103,-6.052541733,9.213979209
50.66519001,-2.468421936,-7.010222435,-6.773196697,10.05547209
50.67016501,-2.19308877,-7.582436562,-7.048529625,10.58228484
50.67516963,-2.018311977,-8.271966934,-6.993463039,11.01850922
50.68017486,-2.030282974,-8.803479195,-6.818686485,11.3189125
50.68517955,-1.719036818,-9.282320023,-6.921637058,11.70579396
50.69018478,-1.288080573,-10.0460701,-7.134721279,12.38898397
50.69518878,-1.182735682,-10.88164711,-7.299921036,13.15666959
50.70016409,-1.276109457,-11.94706631,-8.628703117,14.79240907
50.7051687,-1.436521053,-13.34528065,-10.96065521,17.3290528
50.71017363,-1.340752959,-15.66286755,-14.82729149,21.60952594
50.71517855,-0.9002198577,-17.79370689,-17.80088997,25.18527515
