Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
50.0041257,0.7637503147,-8.839392662,-1.441309452,8.988634497
50.0091307,0.3615244627,-8.662221909,-1.477222443,8.794712871
50.01413532,0.0,-8.530540466,-1.431732655,8.649854279
50.01910939,-0.3088520169,-8.489839554,-1.345541358,8.60135145
50.02366755,-0.55784899,-8.487444878,-1.235408068,8.595007222
50.02867193,-0.8810662031,-8.331821442,-1.017535686,8.439840346
50.03367747,-1.086967587,-8.202534676,-0.921767652,8.32542667
50.03910116,-1.321599364,-8.130708694,-0.8858546019,8.284913224
50.04413409,-1.498770237,-8.056488991,-0.8643068075,8.24016707
50.04910886,-1.532289028,-7.967903137,-0.6368576288,8.138856044
50.05411286,-1.549048543,-7.946355343,-0.4094084799,8.106277193
50.05911862,-1.556231141,-7.943961143,-0.1963245422,8.09734014
50.06412332,-1.493981838,-7.989450932,0.0,8.127933804
50.06912793,-1.37427175,-8.085219383,0.02633621916,8.201224842
50.0736854,-1.170764685,-8.188169479,-0.04788403213,8.271584023
50.07910701,-0.8690952063,-8.418013573,-0.1532289088,8.464145443
50.08366486,-0.4860229492,-8.705317497,-0.3016694188,8.72409167
50.08911678,0.09816227108,-9.109937668,-0.5626373887,9.127823452
50.09412109,0.4620809257,-9.402029991,-0.7805097699,9.445680613
50.09912701,0.8236053586,-9.686940193,-1.070208192,9.780617653
50.10413162,1.185129881,-9.967061996,-1.611297727,10.16578271
50.10910578,1.381454349,-10.13226128,-2.056619167,10.43076302
50.11411101,1.580173135,-10.27112484,-2.49236393,10.68666602
50.11911716,1.654393315,-10.29027843,-2.849100113,10.80482387
50.12412109,1.601720929,-10.20887566,-3.210624456,10.82103329
50.12912547,1.496376038,-10.02931118,-3.375824451,10.6874887
50.13413093,1.333570361,-9.859322548,-3.459621429,10.53345297
50.13913532,1.177947283,-9.742006302,-3.560178041,10.43882725
50.14410916,1.017535686,-9.552865028,-3.442862034,10.20519025
50.14911463,0.9552865028,-9.476250648,-3.143586874,10.02965788
50.15411901,0.8906430602,-9.447520256,-2.829946518,9.902397757
50.15912355,0.8667010069,-9.447520256,-2.585737944,9.833252277
50.1641294,0.9528923035,-9.646238327,-2.499546528,10.01027724
50.16868663,1.199495077,-9.957485199,-2.351106167,10.30135914
50.17366178,1.577778935,-10.24000072,-1.963245392,10.5452043
50.17866609,2.018311977,-10.49618053,-1.391031146,10.77860644
50.1841184,2.734178305,-10.75714779,-0.8667010069,11.1329749
50.18867616,3.409343243,-10.89122391,-0.4764461517,11.4223194
50.19365001,4.010287762,-11.00135708,-0.1388636976,11.71031804
50.19910455,4.448426723,-11.17373943,0.282515794,12.02999453
50.20365993,4.568136692,-11.2838726,0.490811348,12.18337185
50.20866363,4.434061527,-11.60709,0.7517793179,12.44791597
50.21411716,4.065354347,-11.8680582,0.7350199223,12.56654948
50.21912232,3.41892004,-12.12423706,0.1915361285,12.5985247
50.2241257,2.729389906,-12.22000504,-0.6344634295,12.53717018
50.22913155,1.810016513,-12.24155331,-1.517923832,12.46739267
50.23410632,0.7613561153,-12.2511301,-2.279279947,12.48458926
50.23911101,-0.4812345505,-12.42830086,-3.112462282,12.82114154
50.24411501,-1.383848548,-12.65096188,-3.60327363,13.22669475
50.24912047,-2.111685991,-12.77546024,-4.036623955,13.56340426
50.2536774,-2.707842112,-12.78024864,-4.206612587,13.72453109
50.2586534,-3.19625926,-12.80419064,-4.264073372,13.86887497
50.26410486,-3.497928619,-12.96460247,-4.376600742,14.12342224
50.2686624,-3.213018656,-13.20402241,-4.218583584,14.22905985
50.2741137,-2.564189911,-13.54399872,-3.574543238,14.24051721
50.2786734,-1.745373011,-13.93904209,-2.56658411,14.2804263
50.28367686,-0.5195417404,-14.42267132,-1.283292055,14.48896856
50.28909901,0.2537853718,-14.87038708,-0.6991068721,14.88897476
50.29413409,0.9169792533,-15.27021885,-0.6416460276,15.3111771
50.29910816,1.367089152,-15.53358078,-0.988805294,15.62494162
50.30411224,1.182735682,-15.35641003,-1.288080573,15.45565735
50.30911863,0.4548983276,-14.99009705,-1.594538331,15.08152825
50.3141224,-0.6368576288,-14.65969658,-1.805228114,14.78415165
50.31912786,-2.128445387,-14.53040981,-1.496376038,14.76151179
50.32413247,-2.853888512,-14.70279217,-0.8523358107,15.00144171
50.32910701,-3.639186621,-14.88954067,-0.06224924326,15.32794754
50.33411186,-4.582501888,-14.96854877,0.55784899,15.66422585
50.33866909,-5.204994678,-14.93263626,0.9169792533,15.84034237
50.34367555,-6.313509941,-14.73391724,1.386242747,16.08944977
50.34909655,-6.981492043,-14.61660099,2.164358377,16.34229797
50.35413124,-7.51061058,-14.65251446,3.08373189,16.75156272
50.35910693,-7.795520782,-14.64772606,3.347094059,16.92716933
50.3641107,-7.946355343,-14.64293766,3.452438831,17.0140977
