Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
30.00331062,-1.280897856,-9.533711433,-4.118026733,10.4637707
30.00831577,-1.161187768,-9.538499832,-4.616020679,10.66015868
30.01287146,-0.9289502501,-9.574412346,-4.781220913,10.74208517
30.01829331,-0.6488286853,-9.665391922,-4.601655483,10.72455187
30.02284969,-0.4477157295,-9.825803757,-4.113238335,10.66140696
30.02830439,-0.1771709323,-10.00297451,-3.337517262,10.54655916
30.03330846,0.08379705995,-10.0269165,-2.626439333,10.36553231
30.03831239,0.3016694188,-9.99100399,-1.78368032,10.15345659
30.04331823,0.6296750307,-10.07719517,-1.122880578,10.15909513
30.04829331,1.192312479,-10.17056847,-0.6584054828,10.26136296
30.05329731,1.721431017,-10.22324085,-0.5243301988,10.38040945
30.05830139,2.272097349,-10.32858658,-0.6033388376,10.59274019
30.06330654,2.86107111,-10.43871975,-0.8116343617,10.85409362
30.068313,3.512293816,-10.48420906,-1.051054597,11.10673504
30.073317,4.096478939,-10.62307262,-1.18991828,11.44756381
30.07832293,4.352658749,-10.78587818,-1.106121182,11.68350591
30.08329585,4.335899353,-11.05881786,-1.019929886,11.92215302
30.08785423,4.149151325,-11.40118885,-0.9457096457,12.16950823
30.09330562,3.672705412,-11.84172153,-0.921767652,12.43240884
30.09786292,3.265691042,-12.06438255,-0.9576807022,12.53519911
30.10328446,2.533065319,-12.43069553,-1.256955862,12.74827633
30.108322,1.912967205,-12.67490387,-1.687912226,12.92910203
30.11329523,1.216254473,-12.928689,-2.248155355,13.17894065
30.11829862,0.2944868207,-13.21120453,-2.784456491,13.50466014
30.12330531,-0.4501099288,-13.46020222,-2.959233284,13.78900665
30.12831023,-1.055842996,-13.71398735,-3.239354849,14.13087659
30.133314,-1.869871497,-13.87439919,-3.404554844,14.40785778
30.13831854,-2.71502471,-13.87439919,-3.746925592,14.62565429
30.143293,-3.112462282,-13.84088039,-4.086902142,14.76347387
30.14829946,-3.141192675,-13.88636971,-4.256890774,14.85999576
30.15330377,-2.731784105,-14.06114674,-4.09169054,14.89699377
30.15831031,-1.812410712,-14.33648014,-3.521870613,14.87356944
30.163313,-0.9265560508,-14.7698307,-2.578555346,15.02182921
30.168318,-0.1244984865,-15.1481142,-1.939303398,15.27225463
30.17329154,0.5267243981,-15.42105293,-1.333570361,15.48756669
30.17829554,0.8427590132,-15.60061836,-0.9983820915,15.65523244
30.18330193,0.8427590132,-15.46893692,-1.125274777,15.53269119
30.18830754,0.5291185975,-15.05234623,-1.594538331,15.14581282
30.19331208,-0.09816227108,-14.46337223,-2.178723574,14.62687966
30.19831646,-0.9504981041,-13.98453236,-2.494758129,14.2370787
30.20332162,-2.324769735,-13.76905441,-2.087743998,14.11913909
30.20829731,-3.615244627,-13.48414421,-1.400607944,14.0304612
30.21330016,-4.458003521,-13.36203957,-0.5817909837,14.09809836
30.21830477,-4.987122059,-13.47217274,0.174776718,14.36667573
30.22330993,-5.482721806,-13.57033539,1.15400517,14.68148388
30.22831577,-6.31590414,-13.50329781,2.394201756,15.09840716
30.23331954,-7.120356083,-13.50090313,2.995146275,15.55457352
30.23829669,-7.876923561,-13.61343098,3.232172251,16.05672336
30.24285146,-8.372523308,-13.84088039,3.296815634,16.5087283
