Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
30.00424262,-1.283292055,-7.584830761,0.1532289088,7.694152018
30.00924786,-1.213860273,-7.939172745,-0.107739076,8.032155896
30.01425339,-1.165976286,-8.238448143,-0.3974374831,8.330035117
30.01922793,-1.034295082,-8.571242332,-0.7326257229,8.664450467
30.02423278,-0.9265560508,-8.904036522,-1.18991828,9.030851455
30.02923647,-0.6368576288,-9.366117477,-1.960851192,9.590343145
30.03424116,-0.3591302633,-9.749189377,-2.746149302,10.13493976
30.03924947,-0.08140286058,-10.0556469,-3.473986626,10.63913737
30.04425216,0.1316810995,-10.22324085,-3.840299606,10.92153352
30.04922639,0.4285621047,-10.42435455,-4.003105164,11.17477894
30.05378362,0.6464344859,-10.56321812,-3.936067581,11.29123919
30.05878939,0.940921247,-10.74278259,-3.488351822,11.33407734
30.06424086,1.070208192,-10.80742645,-2.8993783,11.24064974
30.06924601,1.165976286,-10.82897472,-2.039859772,11.08093959
30.07425032,1.18752408,-10.7092638,-1.326387763,10.85623549
30.07922478,1.11569798,-10.44829655,-0.7852981687,10.53700033
30.08423001,1.015141487,-10.21127033,-0.457292527,10.27179003
30.08923524,0.962469101,-10.0460701,-0.3974374831,10.09989246
30.09423962,1.312022567,-9.892841339,-0.5817909837,9.996409042
30.09924424,1.776497602,-9.868899345,-0.9672574997,10.074061
30.10424878,2.248155355,-9.859322548,-1.321599364,10.19838558
30.10922386,2.865859509,-9.83777523,-1.668758631,10.38170157
30.11422786,3.318363667,-9.92636013,-1.685518026,10.60118549
30.11923524,3.574543238,-10.13226128,-1.37427175,10.83183737
30.12423893,3.675099611,-10.45547867,-0.8810662031,11.1175388
30.12924262,3.598485231,-10.92234802,-0.3208230138,11.50433439
30.13424786,3.445256233,-11.26950741,0.03351882473,11.78442664
30.13925286,3.165134668,-11.61427212,0.1532289088,12.03880698
30.14422701,2.760514498,-11.84650993,0.08379705995,12.16417937
30.14923193,1.984793186,-12.13860226,-0.3256114423,12.30410873
30.15423739,1.213860273,-12.37562847,-0.9768342972,12.47332522
30.1592417,0.4668693244,-12.65575027,-1.884236693,12.80376233
30.16379993,-0.2370259613,-12.99572659,-2.875436306,13.31214576
30.16921993,-1.335964561,-13.39795303,-3.809175014,13.99284678
30.17422547,-2.171540976,-13.65652657,-4.335899353,14.49194022
30.17923032,-2.873042107,-13.85285091,-4.668693542,14.89807198
30.18423655,-3.236960649,-14.08269405,-4.596867085,15.16348816
30.18924016,-3.01190567,-14.5088625,-4.42209053,15.46394359
30.19424609,-2.214636564,-14.99488544,-3.845088005,15.63764389
30.19925186,-1.00317049,-15.56709957,-2.669534922,15.82616052
30.20422455,0.4333505034,-16.06988144,-0.9002198577,16.10090923
30.20922978,1.297657371,-16.42422295,-0.01675941236,16.47541486
30.2142347,1.862688899,-16.69716263,0.4884171486,16.80783749
30.21879193,2.068590164,-16.80011368,0.5841852427,16.9370646
30.22376632,2.080561161,-16.64927864,0.2609679997,16.78080208
30.22921832,1.426944256,-16.24944687,-0.4285621047,16.31760886
30.23422386,0.5099649429,-16.00284386,-0.9911994934,16.04161938
30.23922793,-0.6607996821,-15.8448267,-1.460463047,15.92570694
30.24423339,-2.202665567,-15.65568447,-1.788468719,15.91071376
30.24879093,-3.062183857,-15.5311861,-1.723825216,15.92376479
30.25421247,-4.683058739,-14.94460678,-1.273715258,15.71288203
30.25880109,-5.705382824,-14.26465416,-0.5674257874,15.3737999
30.26422209,-6.579266071,-13.77863121,0.4788403511,15.27634472
30.26922662,-7.740454197,-13.70441055,1.22583127,15.78696177
30.27423216,-8.839392662,-13.77384281,1.929726601,16.47960719
30.2792387,-9.674968719,-13.8169384,2.087743998,16.99621962
30.28424301,-10.3261919,-13.9198885,1.723825216,17.41737949
30.28924693,-10.6111021,-13.92228317,1.168370485,17.54396039
30.29380393,-10.76672459,-13.8265152,0.5650315881,17.53322964
30.2987787,-10.6111021,-13.73792934,-0.1963245422,17.35985985
30.30423039,-9.835380554,-13.73553562,-1.072602391,16.92779151
30.30923616,-8.676587105,-13.72356415,-1.424550056,16.29873368
30.31424078,-7.491456985,-13.50569153,-1.403002143,15.50787047
30.31924601,-6.691793919,-13.06515884,-1.089361787,14.7195513
30.32425032,-5.516240597,-12.67969227,-0.9121908545,13.85769095
30.32922547,-3.960009575,-12.79700851,-0.624886632,13.41027912
30.33378232,-2.767697096,-12.70842266,-0.7062895298,13.02547499
30.33878724,-1.968033791,-12.37562847,-0.720654726,12.55183972
30.34379186,0.1101332754,-12.70123959,0.3950432837,12.70785881
30.34921378,1.63763392,-12.72039318,0.9528923035,12.86072515
30.35380178,3.773261786,-13.2183876,2.331952572,13.94278588
30.35922447,4.563348293,-13.35725117,-0.1532289088,14.11608251
30.36422824,4.247313976,-12.96220779,-1.446097851,13.71676733
30.36923286,4.13239193,-12.90235329,-1.89620769,13.68002145
30.37423801,4.110844135,-12.72278786,-1.534683347,13.45821769
30.37924239,3.699041605,-12.12902546,-1.240196466,12.74104606
30.38380109,3.871424198,-11.79144382,-0.6200982332,12.42620596
30.38922301,3.569754839,-11.23838234,-0.09337386489,11.7920781
30.3942267,2.839523315,-10.67335129,0.2466027737,11.04735866
30.39923255,1.740584612,-9.943120003,0.7062895298,10.11899773
30.40379032,1.209071875,-9.490615845,1.024718285,9.62204196
30.40879432,0.5243301988,-8.805873871,1.52510643,8.952334132
30.41421678,0.0287304204,-8.087613106,1.881842494,8.303712565
30.41880355,-0.4716577232,-7.299921036,2.114080191,7.614502163
30.42422632,-1.161187768,-6.363788128,2.272097349,6.856280532
30.42923101,-1.884236693,-5.72214222,2.121262789,6.386940998
30.43423532,-2.537853718,-5.183446884,1.886630893,6.071918908
30.43924147,-3.004723072,-4.627991676,1.714248419,5.778002712
30.44424516,-3.244143248,-4.311957359,1.520318031,5.606140258
30.44925093,-3.330334663,-4.074931145,1.213860273,5.400893405
30.45422447,-3.270479441,-3.912125587,0.9145850539,5.180466022
30.45922947,-3.229778051,-3.837905407,0.4812345505,5.039104173
30.46423439,-3.153163671,-3.871424198,0.1125274822,4.99429964
30.46923932,-3.12203908,-3.904942989,-0.2537853718,5.006007869
30.47379716,-3.016694069,-4.007893562,-0.4285621047,5.034612139
30.47921832,-2.86107111,-4.144362926,-0.5770025849,5.06896478
30.48422332,-2.758120298,-4.228160381,-0.6488286853,5.089749154
30.48922886,-2.650381327,-4.285621166,-0.6296750307,5.07814539
30.49423339,-2.580949545,-4.374206543,-0.4429273009,5.098153394
30.49923716,-2.418143749,-4.465186119,-0.2968810201,5.086594599
30.50424332,-2.365471363,-4.510675907,-0.1532289088,5.09559918
30.50924762,-2.370259762,-4.544194698,0.01197100803,5.125229761
30.51425316,-2.370259762,-4.563348293,0.141257897,5.144145486
30.51922909,-2.422932148,-4.527435303,0.2657563984,5.141876805
30.52423132,-2.49236393,-4.49870491,0.3088520169,5.15224353
30.52923678,-2.513911724,-4.527435303,0.3591302633,5.190991921
30.5342417,-2.497152328,-4.484339714,0.3615244627,5.145461336
30.5392467,-2.499546528,-4.390965939,0.3256114423,5.063036394
30.54425224,-2.45405674,-4.326322556,0.3280056417,4.984681438
30.54922578,-2.389413357,-4.304774761,0.2896983922,4.931967872
30.55378455,-2.286462545,-4.316745758,0.1604115069,4.887528697
30.55923555,-2.178723574,-4.331110954,-0.0023942017,4.848233105
30.56423993,-2.063801765,-4.38378334,-0.1867477298,4.848887379
30.56924547,-1.944091797,-4.448426723,-0.4548983276,4.875953826
30.57424978,-1.798045516,-4.525041103,-0.895431459,4.950834492
30.57922386,-1.690306425,-4.637568474,-1.276109457,5.09829702
30.5842297,-1.563413739,-4.802768707,-1.632845521,5.30820443
30.58923409,-1.472434044,-4.94402647,-2.035071373,5.545536515
30.5942387,-1.407790542,-5.006275654,-2.559401512,5.796137182
30.59924632,-1.285686255,-4.979939461,-3.076549292,5.993157909
30.60380232,-1.204283476,-4.953603268,-3.67988801,6.287293519
30.60922393,-1.221042871,-4.898536682,-4.307168961,6.636136811
30.61422824,-1.350329757,-4.833893299,-5.080495834,7.141523143
30.6192334,-1.563413739,-4.814739704,-5.72214222,7.639953699
30.6242384,-1.711854219,-4.838681698,-6.375759125,8.184961201
30.6292427,-1.74776721,-4.936843872,-7.031770229,8.767719783
30.63424793,-1.807622313,-5.104437828,-7.841010571,9.529125392
30.63925224,-1.982398987,-5.463568211,-8.456320763,10.26108397
30.64422732,-2.109291792,-6.009446144,-8.750806808,10.82308526
30.64923247,-2.161964178,-6.91445446,-8.973467827,11.5328615
30.6542377,-1.886630893,-8.420407295,-9.054870605,12.50813003
30.65924209,-1.678335428,-9.971850395,-8.29830265,13.08114815
30.66379924,-1.484405041,-11.75792408,-7.618350029,14.08870094
30.66922209,-1.568202138,-13.54639339,-7.783549786,15.70183681
30.67422578,-1.589749932,-16.10340118,-8.939949036,18.48700958
30.67923286,-1.355118155,-18.63407135,-10.31900978,21.34354523
30.68423616,-0.9744400978,-21.27966499,-12.12423706,24.51062627
30.68924047,-0.3088520169,-23.19742012,-13.46499062,26.82390095
30.6942457,0.7829039693,-23.82709503,-15.27979565,28.31634777
30.69925093,1.546654344,-23.46317673,-16.3308506,28.62882259
30.70422478,1.139639974,-22.00989532,-17.14008904,27.91983029
30.70922947,-0.2274491638,-19.39064026,-17.78173637,26.3104316
30.71378701,-1.503558636,-15.4713316,-17.46809578,23.38283901
30.71879216,-2.30801034,-9.363722801,-15.67004967,18.39990959
30.72421378,-2.226607561,-5.439626217,-14.13057804,15.30426576
30.72880263,-1.867477298,-2.705447912,-12.78503704,13.20091254
30.73422363,-1.347935557,-0.7900865674,-11.15697956,11.26584928
30.73922847,-0.7493851185,-0.3758896589,-9.380482674,9.417872705
30.7442337,-0.5961562395,-0.7158663273,-7.189787865,7.249890785
30.7492377,-1.762132406,-1.580173135,-4.541800499,5.121524141
30.75424301,-3.01190567,-2.686294317,-1.728613615,4.390427992
30.7592494,-2.851494312,-3.924096584,1.891419291,5.206440315
30.76425286,-3.117250681,-5.284003258,5.370194435,8.153338611
30.76877932,-4.606443882,-6.87854147,7.924807549,11.46020212
30.77423163,-6.560112476,-9.186552048,9.619902611,14.83139712
30.77923616,-7.95832634,-11.34851646,10.19929886,17.2089942
30.78379401,-9.555258751,-13.8025732,9.768342972,19.42252613
30.78921624,-10.50815105,-17.12093544,6.909666061,21.24361443
30.79425155,-9.878476143,-20.17833138,2.296039343,22.58364773
30.79877809,-7.934384346,-23.56133842,-4.338293552,25.23711383
30.80378424,-4.367023945,-27.05687332,-10.65419769,29.40505434
30.80923586,2.188300371,-29.92273331,-15.63413715,33.83171399
30.81423993,6.406883717,-28.17017746,-16.57984734,33.3091338
30.81879778,6.818686485,-23.47514725,-13.18008041,27.7721361
30.82421955,4.824316502,-18.1576252,-7.84340477,20.35908596
30.82922486,2.870647907,-11.6023016,1.355118155,12.0287309
30.83422947,0.2298433632,-6.452373505,8.633491516,10.78068308
30.83878732,-1.972822189,-2.700659513,11.03726959,11.53286214
30.84379216,-3.933673382,-0.586579442,9.366117477,10.17555985
30.84921286,-7.062894821,0.8020575643,5.75805521,9.147840149
30.8542494,-8.463502884,1.326387763,2.494758129,8.922667969
30.85922393,-8.918401718,1.623268723,-0.5482721925,9.08149178
30.8642294,-9.205705643,1.810016513,-1.074996591,9.443346537
30.8692344,-8.293514252,1.240196466,1.173158884,8.467394386
30.87423901,-6.370970726,-0.1005564705,2.995146275,7.040616507
30.87924293,-4.168305397,-2.300827742,4.46039772,6.524088136
30.88424786,-2.758120298,-4.824316502,6.313509941,8.410806446
30.88925286,-1.719036818,-7.927201748,9.327810287,12.36137775
30.89422793,-0.9481038451,-10.0508585,11.48738003,15.29308855
30.89923224,-0.004788403399,-11.9566431,11.84172153,16.8281819
30.9042374,0.5315127969,-13.48653793,10.52251625,17.11410411
30.90924201,0.940921247,-14.73391724,8.315062523,16.9444361
