Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
40.00636496,-0.8975335693,-13.549823,1.602118378,13.67369932
40.01644696,-2.237397308,-13.67181931,1.728006592,13.96103852
40.02652896,-3.176843719,-13.89934616,2.665057983,14.50471281
40.03661196,-3.374283142,-14.2093515,4.190535736,15.19381606
40.04669396,-3.033292236,-13.67077148,5.552852783,15.06403096
40.05677596,-2.353555756,-12.43718674,5.698799286,13.88161201
40.06685896,-2.075284424,-11.7355957,5.548661499,13.14605098
40.07694096,-2.092498627,-11.15914444,5.695206757,12.70198548
40.08702296,-2.451152802,-11.1848909,6.996151428,13.41849728
40.09710508,-2.658621368,-12.45065872,7.306306458,14.67887204
40.10718808,-2.231858826,-13.7315451,3.058889008,14.24406286
40.11727008,-1.742676086,-15.46464111,-3.74655899,16.00714681
40.12735208,-1.534758453,-18.13598602,-9.160949707,20.37627228
40.13743508,-0.09190887451,-19.9928746,-9.295819244,22.04848606
40.14751708,2.46297821,-19.24068878,-6.34305954,20.40844851
40.15759908,5.199587402,-18.26995743,-3.714824982,19.35528295
40.16768208,7.109914856,-16.84641769,-0.1013392639,18.285594
40.17776408,8.036937103,-15.7129747,4.398902435,18.18901522
40.18784608,8.495733032,-14.90121277,5.235662384,17.93420704
40.19792808,8.323141937,-13.31600922,1.888921967,15.81640981
40.20801108,6.927144928,-11.15121094,-1.07536377,13.1716077
40.21809308,4.111949158,-9.59938797,-1.089135132,10.49964717
40.22817508,1.595681763,-8.506211243,-1.067879333,8.720217673
40.23825808,-0.3679348755,-7.743996277,-1.378782806,7.874382289
40.24834008,-2.031874695,-7.478747864,-0.5316943359,7.76806818
40.25842208,-2.772983551,-7.803722076,-0.2094145203,8.284405257
40.26850508,-1.931134186,-8.185278625,-0.5776487732,8.429812781
40.27858708,-0.7852670288,-8.25144104,-1.323847046,8.393777132
40.28866908,0.02020797729,-7.88754776,-1.743574219,8.077986698
