Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
20.00309471,0.9768685913,-3.128045197,-3.547023926,4.829111484
20.01317671,6.435567169,-8.866362305,-9.652826843,14.60157428
20.02325871,8.154442749,-14.33239563,-12.87128403,20.91847159
20.03334071,8.67970047,-14.75676315,-14.50543579,22.43896001
20.04342371,8.495283966,-11.90010361,-10.71576645,18.12760233
20.05350571,7.597001953,-8.673712921,-4.317172394,12.31201494
20.06358771,3.559148712,-6.91756485,17.81655029,19.44092866
20.07367071,1.552571411,-5.27937149,15.72584793,16.66086836
20.08375271,2.776276703,-3.884571991,-4.129013672,6.312397784
20.09383471,0.8228388977,-3.663930817,-9.608668671,10.3163931
20.10391671,1.068478088,-5.134921875,-6.317762146,8.211162319
20.11399971,2.721490631,-8.021070099,-5.266797638,9.97412824
20.12408171,3.495531006,-10.45785278,-6.66249527,12.88309998
20.13416371,2.635569305,-11.3693074,-6.534062347,13.37540082
20.14424671,1.497186584,-12.17178864,-4.201013947,12.96312171
20.15432871,0.5216651917,-13.32109863,-1.120270386,13.3782962
20.16441071,-1.049168243,-14.29003372,1.175804901,14.37665938
20.17449271,-2.661016388,-14.5106749,2.681972809,14.99445472
20.18457571,-3.240910492,-13.77959518,3.024460602,14.47508571
20.19465771,-2.657723236,-11.93498108,1.889520721,12.37245144
20.20473971,-1.253343658,-9.494156799,-0.2838098145,9.580732314
20.21482271,0.4328997803,-7.272327118,-2.052980804,7.568941413
20.22490471,1.903441772,-6.086642761,-2.965782623,7.033219551
20.23498671,2.667303314,-5.461842041,-3.118165741,6.831484688
20.24506971,2.899769897,-5.645360413,-1.058748322,6.434260459
20.25515171,2.452949066,-6.759792938,0.8360115051,7.239521733
20.26523371,1.935026093,-8.216713257,1.308578796,8.542311232
20.27531571,1.376986542,-8.953032074,1.271605682,9.147122841
20.28539871,0.7744894409,-8.982071686,1.137484589,9.086876078
20.29548071,0.2734812927,-8.804690552,0.973276062,8.862541059
20.30556271,0.05628295898,-8.240813141,0.8412506104,8.283831938
20.31564571,0.1185534668,-7.641908569,0.1646575928,7.6446016
20.32572771,0.3809577942,-7.379953308,-1.133742371,7.476243136
20.33580971,0.5773493958,-7.435637512,-2.198777618,7.775388129
20.34589171,0.8448431396,-7.799530792,-2.231110382,8.156242643
20.35597471,0.8909472656,-8.424032135,-1.291963348,8.568971568
20.36605671,0.8541238403,-9.212891693,0.3005749512,9.257280712
20.37613871,0.8970845032,-9.77721817,1.859433289,9.99280981
20.38622171,0.8797206116,-10.55095917,2.937940521,10.98763588
20.39630371,0.4831951904,-11.51824768,3.266207886,11.98213759
20.40638571,-0.2752775574,-11.87286026,2.632874908,12.16439965
20.41646771,-1.080902252,-12.09874054,1.174308014,12.20355979
20.42655071,-1.766925659,-12.79359558,-0.07499404907,12.91525216
20.43663271,-2.719544678,-13.18997131,-0.1077758789,13.46784623
20.44671471,-3.435206451,-13.09686493,1.097368011,13.58428249
20.45679771,-3.419189758,-13.15180069,2.940036163,13.90340004
20.46687971,-2.476001129,-13.35642517,4.866979065,14.42955856
