Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
10.00810242,4.641098785,-10.13482452,-7.536378021,13.4555364
10.01818442,3.353326721,-10.60215271,-6.802304535,13.03540522
10.02826642,1.889520721,-11.43861328,-3.230881348,12.03539599
10.03834842,0.1199006653,-12.64944534,1.657503204,12.75814095
10.04842942,-1.600920868,-13.29056213,4.621639252,14.1619751
10.05851242,-1.917213135,-12.92322601,4.711602173,13.88829262
10.06859342,-1.002465363,-11.67212769,2.837349701,12.05379836
10.07867542,0.04116439819,-10.07764343,0.7875123596,10.1084503
10.08875742,0.5942642212,-8.413553925,-0.2586621094,8.438480058
10.09883942,1.055604858,-7.001989288,-1.106499023,7.167042326
10.10892142,1.688638458,-6.242468719,-2.529440002,6.943916927
10.11900342,1.93412796,-6.190826111,-2.382595367,6.90969895
10.12908542,1.76333313,-6.715036011,-2.031874695,7.233917827
10.13916742,1.6814534,-7.710316315,-1.534608765,8.039358635
10.14924942,1.60421402,-8.7124823,-0.7312294006,8.889068955
10.15933142,1.39120697,-9.176367645,0.3959266663,9.289668343
10.16941342,0.9789642334,-8.884624329,1.257984009,9.026485706
10.17949542,0.2576142883,-8.353678436,1.413360901,8.476313914
10.18957742,-0.2938389587,-7.519313507,0.6837780762,7.556055149
10.19965942,-0.3603007507,-6.892566833,-0.3222798157,6.9094977
10.20974142,-0.093256073,-6.978039093,-1.331481171,7.104545614
10.21982342,0.2856060791,-7.666158142,-2.09100174,7.95134201
10.22990542,0.442180481,-8.710386658,-1.931732941,8.932969913
10.23998742,0.1686991882,-9.968969421,-0.6146218872,9.98932284
10.25006942,-0.4923262024,-11.06768463,0.74065979,11.10336008
10.26015142,-1.007554779,-11.8749559,1.872306519,12.06380023
10.27023342,-1.662891998,-12.20501953,2.372715912,12.54422147
10.28031542,-2.406395874,-12.17822525,2.10267746,12.59051881
10.29039692,-2.79064682,-12.24423798,1.444346466,12.64101301
10.30047892,-3.200494537,-12.39003479,1.114731903,12.8451841
10.31056092,-4.173022156,-12.17912338,0.7954458618,12.89875554
10.32064192,-5.146148529,-12.05742645,1.117575989,13.15725478
10.33072392,-5.560636597,-12.08945984,2.524949341,13.54441168
10.34080592,-4.951702881,-11.97973801,4.324507141,13.66509591
10.35088792,-3.833677826,-11.46570694,4.967569885,13.07043503
10.36096992,-3.416944427,-11.30913254,3.93037674,12.45069674
10.37105192,-3.67410965,-11.64712967,2.60338623,12.48728678
10.38113392,-3.792513428,-11.66988235,2.615810394,12.54638499
10.39121592,-3.585942993,-12.35575607,3.990551605,13.47027087
10.40129792,-2.877166901,-14.33523972,3.863914948,15.12306271
10.41137992,-1.616189117,-16.50407959,0.9828561401,16.61212559
10.42146192,0.1188528442,-18.32444412,-3.750301208,18.7046555
10.43154392,2.79304184,-19.17841827,-8.141120453,21.02119531
10.44162592,5.54851181,-19.28843948,-9.585766296,22.24223003
10.45170792,7.414082336,-18.51380035,-7.127129059,21.178418
10.46178992,6.541097717,-16.86991882,-0.1193019104,18.09404193
10.47187192,5.945935364,-15.57136917,5.635630646,17.59494297
10.48195392,6.668183441,-14.62279175,5.629643097,17.02890455
10.49203592,7.016209717,-13.90847717,2.552192688,15.78564612
10.50211792,5.113815765,-12.88131317,-0.09804611206,13.85961593
10.51219992,2.157313843,-10.96155533,-0.8949888611,11.20761809
10.52228192,-0.8728349304,-9.409582672,-1.455273743,9.561375871
10.53236392,-2.869383087,-8.411009216,-1.688638458,9.045990006
10.54244592,-2.888543243,-7.84069519,-2.054328003,8.604675862
10.55252792,-0.8562194824,-7.566764832,-1.87215683,7.841811845
10.56260992,1.804347839,-7.281009064,-1.481469269,7.646143819
10.57269092,3.660787354,-6.633755035,-1.293759613,7.686474085
10.58277292,4.453987885,-6.201304321,-1.494641876,7.779983143
10.59285492,4.209246826,-5.995632019,-1.69193161,7.51851014
10.60293692,3.819607086,-5.963448944,-1.830842743,7.314650145
10.61301892,3.278182983,-5.550008698,-1.478176117,6.613175096
10.62310092,1.951940918,-4.577481079,-1.084943848,5.093182652
10.63318292,1.447489929,-3.503464508,-1.117875366,3.95210526
10.64326492,1.412911835,-2.084265747,-1.450334015,2.905847951
10.65334692,1.529369659,-0.9452842712,-1.705104218,2.477885046
10.66342892,2.010918274,-0.0672102356,-2.038760376,2.864411526
10.67351092,2.461780701,0.1089733887,-1.638343048,2.959122735
10.68359292,2.884801025,-0.2279759216,-0.9262738037,3.038426095
10.69367492,2.892584839,-1.122964783,-0.2588117981,3.113692422
10.70375692,2.950364685,-2.024689636,0.3101550293,3.591687074
10.71383892,2.616858215,-3.178041229,1.016087036,4.240321431
10.72392092,1.954785004,-5.029690704,1.964514771,5.742672834
10.73400292,0.9794132996,-7.496111755,3.592379608,8.369954188
10.74408492,-0.1371148682,-11.08385101,7.241940308,13.24070441
10.75416692,-1.651665344,-16.12057709,11.65281784,19.95968857
10.76424892,-5.823040924,-22.60494278,21.78255295,31.9275877
10.77433092,-12.18810471,-30.43905167,26.86014404,42.38576531
10.78441292,-15.06197845,-32.54786636,12.05293579,37.83516963
10.79449492,-11.69143753,-25.34080353,5.732778625,28.49053853
10.80457692,-6.090834045,-14.47415085,5.655239868,16.69074714
10.81465892,-3.410058746,-7.686216431,3.76182724,9.211827607
10.82474092,-2.270628204,-3.560196533,0.0549357605,4.223004823
10.83482192,-0.3212319946,-2.689008179,-4.117188263,4.928001032
10.84490492,3.626209259,-5.978567505,-8.797804871,11.23806182
10.85498592,9.066047058,-11.67886368,-12.90017395,19.62150743
10.86506792,12.40515335,-15.67061279,-11.83394119,23.22709838
10.87514992,12.06685684,-15.85742432,-4.866230621,20.51212179
10.88523192,10.29214737,-15.8310791,20.51648575,27.88328443
10.89531392,3.247197418,-13.0308522,20.54223221,24.54242662
10.90539592,2.636018372,-8.028105469,-3.458557892,9.130207717
10.91547792,0.6505471802,-3.22594162,-6.361321564,7.16214514
10.92555992,-2.208956451,-0.9948312378,-5.150938568,5.692218015
10.93564192,-1.96107193,-2.141746216,-7.904612274,8.421150466
10.94572392,2.951412506,-6.338868256,-7.616461487,10.33937001
10.95580592,6.773264923,-9.94457016,-6.336922302,13.59883001
10.96588792,6.721472626,-11.26871658,-4.746479645,13.95318016
10.97596992,5.826483765,-11.72466843,-2.787353668,13.38600401
10.98605192,3.554957428,-11.83304306,-1.291514282,12.42282736
10.99613392,0.5334906006,-12.47580643,-0.4236190796,12.4943912
11.00621592,-1.887874146,-13.32035019,-0.3553610229,13.45816033
11.01629792,-3.196153564,-13.57601852,0.6517446899,13.96239405
11.02637992,-3.12175827,-12.56053024,1.15844101,12.99439419
11.03646192,-2.021097107,-10.90991272,0.8574169922,11.12862044
11.04654392,-0.3897894287,-9.624535675,0.2377056885,9.635358154
11.05662592,0.5665718079,-8.437354431,-1.593885498,8.605255626
11.06670792,1.109642487,-7.106472015,-3.266058197,7.899391565
11.07678992,1.523681488,-6.731801147,-3.870052185,7.913030765
11.08687192,2.24892334,-7.272177429,-3.088377686,8.214639218
11.09695292,1.961520996,-8.159532166,-1.18298996,8.474962833
11.10703592,1.767225037,-8.750353546,0.09445358276,8.92752446
11.11711692,1.399888916,-9.116043091,0.5141807556,9.237224283
11.12719892,0.7032376099,-9.076076202,0.8523275757,9.143093823
11.13728092,0.01601669312,-8.370593262,1.125958557,8.445997322
11.14736292,-0.7065307617,-7.795189819,0.6605763245,7.854968562
11.15744492,-1.039288788,-7.374863892,-0.3447331238,7.455707849
11.16752692,-0.8717871094,-7.183711395,-1.270557861,7.34711096
11.17760892,-0.3222798157,-7.399861908,-1.479373627,7.553169326
11.18769092,0.1555265808,-7.844138031,-1.146914978,7.929067028
11.19777292,0.4224215698,-8.327632599,-0.4842430115,8.352388639
11.20785492,0.4064048767,-9.06934021,0.1715432739,9.080061886
11.21793692,0.406255188,-10.2586171,0.6622229004,10.28799335
11.22801892,0.2676434326,-11.40134079,1.10694809,11.45807745
11.23810092,-0.07170089722,-12.03272781,1.306183777,12.10362738
11.24818292,-0.7837701416,-11.98677338,1.586850128,12.11672914
11.25826492,-1.669029236,-11.53561157,1.763782196,11.78842316
11.26834692,-2.592009888,-11.71598648,1.381626892,12.07856562
11.27842892,-4.029021606,-12.02688995,0.6776408386,12.7019012
11.28851133,-5.398074646,-11.73065598,0.4297563171,12.92022407
11.29859333,-6.236780548,-11.64593216,1.229393463,13.26787759
11.30867533,-5.856720886,-11.70416107,3.357518005,13.51153186
11.31875733,-4.335883484,-11.32140701,5.20692215,13.19417222
11.32883933,-3.368594971,-10.8862619,5.397026825,12.60896621
11.33892133,-3.305875397,-11.10690308,4.037254486,12.27157414
11.34900333,-3.694766693,-11.05091949,3.870501251,12.2782288
11.35908533,-4.116290131,-11.61838943,6.064039764,13.73693546
11.36916633,-3.877835999,-13.52766907,4.994962921,14.93268553
11.37924833,-2.572250977,-15.79650101,0.1787283325,16.00555725
11.38933033,-1.04602478,-17.89289154,-4.601431274,18.50467253
11.39941233,1.438358917,-18.91421768,-8.802445221,20.91170841
11.40949433,4.50712738,-19.42016556,-9.501641235,22.08479598
11.41957633,7.439679108,-19.7872023,-6.330785065,22.06719374
11.42965833,8.76741806,-18.81302811,-0.1977388,20.7566073
11.43974033,7.331603851,-17.11271393,6.493347015,19.7170218
11.44982233,7.31064743,-15.85832245,7.207212524,18.89115849
11.45990433,8.519084473,-14.77936615,3.028951263,17.32567487
11.46998633,8.084987183,-13.68349503,-0.2911445618,15.89622027
11.48006833,4.290228424,-11.99320999,-1.829794922,12.86822813
11.49015033,-0.3116519165,-9.714648285,-1.252445526,9.800007041
11.50023233,-3.297492828,-8.615633698,-1.05306015,9.28501689
11.51031433,-3.860472107,-8.3170047,-1.69432663,9.324513649
11.52039633,-2.042801971,-8.255482635,-1.74806488,8.682267231
11.53047833,0.5712121582,-8.280480652,-1.725611572,8.477639911
11.54056033,1.937121735,-7.944579163,-1.582509155,8.329052402
11.55064233,2.470612335,-8.020171967,-1.503922577,8.52577661
11.56072433,2.994373169,-7.911048889,-1.896556091,8.668788278
11.57080633,3.310665436,-7.227719879,-1.590442657,8.107400824
