Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
40.00151534,-1.606182218,-1.359721422,0.394217521,2.141044398
40.00383388,-1.673779488,-1.37048912,0.522831738,2.225563126
40.00615237,-1.711466432,-1.418943882,0.6083751321,2.304916352
40.00847086,-1.744367719,-1.424925923,0.6317051649,2.339291354
40.01078935,-1.776670814,-1.468594909,0.6364908218,2.39132824
40.01310789,-1.794616938,-1.517049551,0.6179464459,2.429803923
40.01542638,-1.810768485,-1.60378933,0.575473845,2.48640159
40.01774487,-1.84606266,-1.706082582,0.485144794,2.560084099
40.02006336,-1.8628124,-1.77846539,0.4761717021,2.619112191
40.02238185,-1.861017823,-1.836491346,0.4576273263,2.654338067
40.02470039,-1.846660852,-1.878963947,0.5294120312,2.687180477
40.02701888,-1.808973908,-2.036890268,0.5168496966,2.772804028
40.02933737,-1.725823283,-2.126022816,0.5371887088,2.790521587
40.03165586,-1.642672777,-2.219941139,0.6005984545,2.826168965
40.03397435,-1.586441398,-2.371885538,0.6071787477,2.917413811
40.03629289,-1.523031592,-2.586641312,0.6329016089,3.067719504
40.03861138,-1.441077471,-2.825325251,0.6831508875,3.244358517
40.04092987,-1.374078393,-3.05862546,0.8428717852,3.457414349
40.04324836,-1.329811215,-3.311666489,0.9164510965,3.684483059
40.0455669,-1.320239902,-3.527618885,0.9559326172,3.885992224
40.04788539,-1.323829174,-3.772284985,1.043868899,4.131866402
40.05020388,-1.504487276,-3.988237143,1.120439172,4.407368989
40.05252237,-1.56191504,-4.253242016,1.289133191,4.710786625
40.054828,-1.60678041,-4.584648132,1.476969719,5.077615713
40.0571594,-1.657029629,-4.92143774,1.683948994,5.459119053
40.05947789,-1.727019787,-5.216353416,1.871187329,5.804677625
40.06178347,-1.785045743,-5.428716183,2.072782516,6.078961676
40.06411487,-1.81794703,-5.520241737,2.331207514,6.261990795
40.06643341,-1.809572101,-5.529214859,2.488535643,6.327683446
40.06873899,-1.924427629,-5.906084538,2.599801779,6.733812111
40.07107039,-2.045265198,-6.29790926,2.821137905,7.19761001
40.07338888,-2.103291035,-6.538986206,3.146561861,7.555330921
40.07569451,-2.103291035,-6.811768055,3.487539053,7.936431557
40.07802591,-2.103889227,-7.060621262,3.765704632,8.274010748
40.0803444,-2.124228239,-7.262216568,3.991228104,8.554650014
40.08264998,-2.105684042,-7.314858913,4.182653904,8.685370452
40.08498143,-1.969891191,-7.234101295,4.278367043,8.632329779
40.08729992,-1.973480463,-7.700103283,4.458426952,9.113933651
40.0896055,-2.030309916,-7.993822098,4.779663086,9.532498586
40.0919369,-2.087737799,-8.114660263,5.151747227,9.835998159
40.09425539,-2.143969059,-8.230711937,5.428716183,10.09020226
40.09656102,-2.185843468,-8.424530029,5.334797859,10.20836354
40.09889242,-2.198405743,-8.505886078,5.420939922,10.32325895
40.10121091,-2.180459738,-8.668598175,5.493920803,10.4920048
40.10351649,-2.197209358,-8.827122688,5.662016392,10.71467468
40.10584789,-2.175673962,-8.941379547,5.777470112,10.86558725
40.10816643,-2.093719721,-9.035298347,5.965306759,11.02747311
40.11048492,-2.058425665,-9.149555206,6.095117569,11.18489762
40.11280341,-1.998605132,-9.291928291,6.263213158,11.38253895
40.1151219,-1.934597135,-9.433703423,6.441478729,11.58577035
40.11744044,-1.956730723,-9.506684303,6.498906136,11.68082285
40.11975893,-1.962712765,-9.540184021,6.738188744,11.84358645
40.12207742,-2.016551256,-9.526425362,6.899703979,11.93420186
40.124383,-2.043470621,-9.473783493,7.103692055,12.01627175
40.12671446,-2.066800594,-9.397212982,7.369893551,12.12000856
40.12903294,-2.033301115,-9.352347374,7.785048485,12.33724826
40.13133852,-2.030309916,-9.32303524,7.975875854,12.4360661
40.13366992,-2.05124712,-9.169296265,8.274978638,12.52033866
40.13598847,-2.07098794,-9.044271469,8.531609535,12.60461022
40.13829404,-2.006979942,-8.86480999,8.883354187,12.70931966
40.14062544,-2.027917147,-8.682356834,9.154341698,12.77880042
40.14294393,-2.060818434,-8.432905197,9.46720314,12.84479653
40.14524951,-2.084746838,-8.192426682,9.875179291,12.99927653
40.14758096,-2.108076811,-7.966304779,10.29332447,13.1855424
40.14989946,-2.219342947,-7.762316704,10.43868923,13.1964115
40.15220503,-2.288734913,-7.494918823,10.53141022,13.12717475
40.15453643,-2.310270309,-7.11984396,10.81914711,13.15611915
40.15685498,-2.322832584,-6.817749977,10.77906799,12.96401067
40.15916055,-2.310270309,-6.558726788,10.77248764,12.82188504
40.16149196,-2.207977057,-6.398407936,10.51944637,12.50893836
40.16381044,-2.047657967,-6.25543642,10.31964588,12.24003591
40.16611602,-1.822732687,-6.193223,9.986445427,11.89148678
40.16844748,-1.571486235,-6.221338749,9.617352486,11.56149184
40.17076596,-1.281954765,-6.234499454,9.300303459,11.2697842
40.17308446,-0.9672985673,-6.304489613,8.989236832,11.02218829
