Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
20.00062353,1.262812138,-13.34357548,2.243271112,13.58962716
20.00295483,1.000798106,-13.40219975,2.446661234,13.66040651
20.00527321,0.8033902049,-13.36810207,2.573480844,13.63724285
20.00757868,0.5688936114,-13.35434341,2.571087837,13.61148855
20.00990998,0.4151547253,-13.30050468,2.502892494,13.54031939
20.01222837,0.2763710022,-13.2269249,2.338984251,13.43498308
20.01453384,0.1232303679,-13.17368507,2.227119684,13.36118356
20.01686514,0.02991028316,-13.01755333,2.067398787,13.18073318
20.01918353,-0.05443671346,-12.87039471,2.017747641,13.02771387
20.02150191,-0.1465603858,-12.61795235,1.939382792,12.76696546
20.0238203,-0.1651047617,-12.43609715,1.91365993,12.58355538
20.02613868,-0.1914258152,-12.19202995,2.02612257,12.36072048
20.02845707,-0.2117647976,-12.00479126,2.139183521,12.19573547
20.03077545,-0.2147558331,-11.75414276,2.309672117,11.9808421
20.03309384,-0.08015955985,-11.49631596,2.542374134,11.77435231
20.03541222,0.1112662554,-11.41436195,2.819941521,11.75806571
20.03773061,0.3565305769,-11.41795158,3.132204771,11.84514412
20.040049,0.718445003,-11.63450146,3.390031576,12.13960879
20.04236733,1.141376376,-11.98983574,3.544368505,12.55473812
20.04468571,1.586441398,-12.41635704,3.527618885,13.00487653
20.0470041,1.994417667,-12.82433319,3.352942705,13.40460549
20.04930957,2.401795626,-13.18086338,3.077169895,13.7467362
20.05164087,2.790629387,-13.56072426,2.816352367,14.1284357
20.05395926,3.159124136,-13.91246891,2.60279274,14.50211662
20.05626472,3.474976778,-14.2564373,2.436491728,14.87474235
20.05859603,3.77647233,-14.63390541,2.274976015,15.28360058
20.06091441,4.048655987,-14.95394516,2.083550215,15.63180324
20.06321988,4.310669899,-15.22732544,1.907079697,15.94020916
20.06555118,4.492524624,-15.3673048,1.642672777,16.09457077
20.06786957,4.764708042,-15.51984787,1.521835208,16.30595299
20.07017504,4.927420139,-15.50190163,1.399203062,16.32624245
20.07250634,5.069194794,-15.44567013,1.338186026,16.31122936
20.07482472,5.127220631,-15.28116322,1.313659668,16.17182866
20.07713019,5.106881618,-15.05085468,1.302293777,15.94692559
20.0794615,5.018347263,-14.73141289,1.222732425,15.61068254
20.08177988,4.794020176,-14.32882023,1.108475089,15.15012989
20.08409827,4.510470867,-13.81197071,0.9391828775,14.56011493
20.08641665,4.131806374,-13.3268261,0.7465606928,13.97259713
20.08873498,3.709473372,-12.81356525,0.5533402562,13.35117346
20.09104045,3.248256683,-12.42592812,0.3511467278,12.84827479
20.09337176,2.772084951,-12.22194004,0.07357929647,12.53258502
20.09569014,2.273181438,-12.18126202,-0.2464607358,12.3940002
20.09799561,1.815554142,-12.27398396,-0.6029912829,12.42217845
20.10032691,1.383649707,-12.43848991,-0.9439685345,12.55076071
20.1026453,0.9924231768,-12.69811153,-1.227517962,12.79584857
20.10495077,0.6861419082,-12.99422359,-1.403988719,13.08785016
20.10728207,0.3984049559,-13.26521015,-1.500299811,13.35572635
20.10960045,0.1304088384,-13.44885921,-1.386640668,13.52078374
20.11190592,-0.1268195957,-13.54995632,-1.115653515,13.59639961
20.11423722,-0.4007977843,-13.92084408,-0.8009973764,13.94962851
20.11655561,-0.7058826685,-14.19242954,-0.6059823632,14.22288794
20.11886108,-0.980459094,-14.49153233,-0.4731806815,14.53236764
20.12119238,-1.284945726,-14.71885014,-0.3643072546,14.77932186
20.12351077,-1.529611826,-14.73859119,-0.151944235,14.8185313
20.12581623,-1.807179332,-14.75952816,-0.005982056726,14.86975469
20.12814754,-2.003390789,-14.74457359,0.04007977992,14.88010858
20.13046592,-2.19242382,-14.76850128,-0.07178468257,14.93052261
20.13277139,-2.325823545,-14.93480206,-0.128614217,15.11536666
20.13510269,-2.411965132,-15.06700611,-0.2572284341,15.26100965
20.13742108,-2.468794823,-15.25603867,-0.3326023519,15.45808164
20.1397265,-2.558525562,-15.43609905,-0.4516452849,15.65321662
20.1420578,-2.616551638,-15.52403545,-0.670588553,15.75727477
20.14437618,-2.626122952,-15.64008713,-0.8841479421,15.88365716
20.14669457,-2.589632273,-15.88415527,-1.063609719,16.12897547
20.14901295,-2.450250387,-16.24606895,-1.17906332,16.47205736
