Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
30.00215358,-0.2847459018,-16.38844299,-6.735197544,17.72075139
30.00448488,-0.3906283081,-16.30947876,-6.927819729,17.72417485
30.00680332,-0.4815555513,-16.48953819,-6.960721016,17.90498262
30.00910879,-0.6723831892,-16.50329781,-6.881159782,17.89305166
30.01144014,-0.9086744189,-16.4650135,-6.682555676,17.79266448
30.01375853,-1.1395818,-16.47518158,-6.403193474,17.71245724
30.01606405,-1.390828133,-16.4656105,-5.981458187,17.57351912
30.01839535,-1.706082582,-16.41954803,-5.564508915,17.42056356
30.02071379,-2.039283037,-16.23410606,-5.024927616,17.11592161
30.02301926,-2.322832584,-15.99901009,-4.323232174,16.73482033
30.02535056,-2.62851572,-15.81296825,-3.583251953,16.42555188
30.027669,-2.947957516,-15.55514145,-2.734398127,16.06641877
30.02997446,-3.244069338,-15.30090427,-1.717448473,15.73503374
30.03230582,-3.58504653,-15.12383556,-0.7585247755,15.56143697
30.0346242,-3.944568157,-15.12622833,0.04965107143,15.63217409
30.03692967,-4.266402721,-15.25783348,0.7435696125,15.860535
30.03926103,-4.616951466,-15.31825256,1.271187067,16.0493308
30.04157941,-4.854438782,-15.31286812,1.735992789,16.15744958
30.04388493,-5.024927616,-15.33081436,2.19780755,16.28232553
30.04621623,-5.023731232,-15.51207066,2.670988321,16.5226024
30.04853467,-4.998008251,-15.66939926,2.972483873,16.71364174
30.05084014,-4.934000492,-15.6436758,3.16869545,16.70657309
30.0531715,-4.914259434,-15.50369644,3.229712248,16.58148336
30.05548988,-4.92442894,-15.26441383,3.16570425,16.34851716
30.05779535,-4.955535889,-15.01077461,2.605783939,16.0209488
30.0601267,-4.915455818,-15.0209446,1.819143414,15.9091095
30.06244509,-4.832903385,-15.16989708,0.9667003751,15.95046213
30.06476353,-4.7844491,-15.12204075,0.08973085135,15.8611198
30.06708191,-4.766502857,-14.9647131,-0.8697910309,15.72954939
30.06940035,-4.727619171,-14.72064495,-1.744367719,15.55926057
30.07170582,-4.720440865,-14.44307709,-2.414358139,15.38551796
30.07403712,-4.719842434,-14.07039547,-3.122633457,15.16587554
30.07635556,-4.708476543,-13.59063435,-3.680161238,14.84650397
30.07866103,-4.653441906,-13.16291714,-4.202394962,14.58002169
30.08099238,-4.527220249,-12.78544998,-4.546961308,14.30518478
30.08331077,-4.356133461,-12.53240871,-4.715056896,14.08079999
30.08561629,-4.11386013,-12.30568886,-4.738387108,13.81325942
30.08794759,-3.783650875,-12.18245792,-4.717449665,13.60083183
30.09026603,-3.346960783,-12.10050392,-4.661218643,13.39221046
30.0925715,-2.882753134,-11.98385429,-4.663012981,13.17826694
30.0949028,-2.467000246,-11.83490086,-4.607978344,12.93771359
30.09722123,-2.025524378,-11.65543938,-4.342374802,12.60191394
30.0995267,-1.53918314,-11.3892374,-3.98763895,12.16491175
30.10185806,-1.167099237,-11.14875889,-3.528217077,11.75181948
30.10417644,-0.8279166222,-10.93878841,-3.149552822,11.4132476
30.10648196,-0.4265206456,-10.71266651,-2.780459881,11.07583409
30.10881327,-0.01495514158,-10.52841949,-2.300698996,10.77687601
30.11113165,0.2835494876,-10.42014408,-1.831705689,10.58371148
30.11343717,0.5802595019,-10.35972595,-1.533799291,10.48871599
30.11576847,0.7920243144,-10.31605625,-1.269990563,10.42406807
30.11808691,1.029511929,-10.27537823,-0.6622136831,10.34803457
30.12039238,1.409372568,-10.30469036,-0.3439682424,10.40631004
30.12272373,1.583450437,-10.36331463,-0.4803591371,10.49458671
30.12504212,1.691127419,-10.46261692,-1.083948612,10.65369463
30.12734759,1.833500385,-10.441082,-1.636690736,10.72644739
30.12967894,1.902892232,-10.30528927,-1.832902193,10.63858619
30.13199738,1.955534339,-10.13121128,-1.800000787,10.47404217
30.13430285,2.032702923,-10.11984539,-1.971087694,10.50848888
30.13663415,2.159522533,-10.09412193,-2.437688112,10.60646777
30.13895259,2.322234392,-10.02473068,-3.285943747,10.80210276
30.14125806,2.526222467,-9.786046028,-4.00139761,10.87012786
30.14358941,2.631506681,-9.346364975,-4.237090588,10.59397481
30.1459078,2.642872572,-8.798408508,-3.873979807,9.970179901
30.14821332,2.690130949,-8.431110382,-3.246462107,9.426555204
30.15054462,2.752344131,-8.207381248,-2.803789854,9.099326498
30.152863,2.697309256,-7.96391201,-2.706282377,8.83308191
30.15516853,2.630310297,-7.753942013,-2.732005358,8.631685946
30.15749983,2.482553482,-7.536793232,-2.825325251,8.42311028
30.15981827,2.191227436,-7.308876991,-2.953939438,8.182109676
30.16212373,2.148156643,-7.242475986,-3.097508907,8.164716579
30.16445509,1.992024899,-7.097112179,-3.133401155,8.009704569
30.16677347,1.716850281,-6.844669342,-3.042474031,7.684641925
30.169079,1.302293777,-6.498906136,-2.996412039,7.273942201
30.1714103,0.9637092948,-6.126822472,-3.020938635,6.898750571
30.17372868,0.6981059909,-5.68175745,-2.935993433,6.433488722
30.1760342,0.4474578202,-5.23130846,-2.846262455,5.972270646
30.17836551,0.3601198196,-4.867599487,-2.635095835,5.546795571
30.18068394,0.3726821244,-4.61814785,-2.650649309,5.337801354
30.18298941,0.4001995921,-4.344169617,-2.776870728,5.171361562
30.18532077,0.3511467278,-4.124628067,-2.788236618,4.991004323
30.18763915,0.3367897868,-3.966103554,-2.679961443,4.798499567
30.18994467,0.2949153781,-3.832105398,-2.652443886,4.669846403
