relative_time,AccX,AccY,AccZ
4932,-1.428436279296875,-9.114288330078125,2.192138671875
4988,-1.4918060302734375,,
4989,,-9.271240234375,3.10711669921875
5050,-1.60430908203125,-8.845230102539062,3.063934326171875
5106,-1.841949462890625,-9.66839599609375,2.9759521484375
5167,-1.5631103515625,-9.268020629882812,2.8303985595703125
5223,-1.707275390625,,
5224,,-10.409881591796875,3.4702301025390625
5282,-2.1603851318359375,-9.396148681640625,3.3150787353515625
5341,-2.4693145751953125,-9.471420288085938,1.98577880859375
5399,-2.158782958984375,,
5402,,-9.071044921875,1.4227294921875
5458,-2.4091033935546875,-8.803619384765625,0.4693450927734375
5517,-2.26177978515625,-9.7420654296875,0.8020782470703125
5575,-2.10333251953125,,
5576,,-11.085708618164062,2.8159942626953125
5634,-3.1568756103515625,-9.3929443359375,1.9297943115234375
5693,-2.9525146484375,-8.105361938476562,0.1942138671875
5751,-2.424957275390625,-9.293655395507812,-3.6384735107421875
5810,-2.43603515625,-8.906097412109375,0.97003173828125
5868,-1.558349609375,,
5869,,-8.683502197265625,-0.683990478515625
5927,-0.409759521484375,-9.415359497070312,
5928,,,-2.5107421875
5986,0.130462646484375,-9.9710693359375,-1.336639404296875
6045,0.07342529296875,-9.95025634765625,-0.370452880859375
6103,-1.16229248046875,-9.4329833984375,-0.095306396484375
6162,-0.35589599609375,-8.866073608398438,-1.0870819091796875
6221,0.5297088623046875,-12.001739501953125,-1.483795166015625
6279,-2.6071319580078125,-13.130767822265625,
6280,,,-1.6789398193359375
6338,-2.276031494140625,-7.226165771484375,-0.8327484130859375
6397,-3.1743011474609375,-9.673202514648438,1.7906341552734375
6456,-1.273193359375,-8.63385009765625,0.8996429443359375
6514,-1.4854736328125,-9.61553955078125,1.30755615234375
6573,-1.3238983154296875,-9.320877075195312,1.035614013671875
6632,-1.653411865234375,-9.457015991210938,2.6560211181640625
6690,-1.9464874267578125,-8.769973754882812,2.8207855224609375
6749,-2.39483642578125,-9.2984619140625,2.696014404296875
6808,-2.5358428955078125,-9.689224243164062,2.0401763916015625
6866,-2.8447723388671875,-9.416976928710938,1.4611053466796875
6925,-2.5865325927734375,-9.147933959960938,1.1219940185546875
6984,-2.226898193359375,-9.581924438476562,1.6802520751953125
7042,-1.471221923828125,-9.647598266601562,2.1761474609375
7101,-0.9721832275390625,-9.538681030273438,2.196929931640625
7160,-0.5523529052734375,-9.413772583007812,2.132965087890625
7218,-0.47314453125,-9.487442016601562,2.3777008056640625
7277,-0.58404541015625,-10.2113037109375,2.38409423828125
7337,-1.22723388671875,-10.377853393554688,2.6624298095703125
7395,-2.3362274169921875,-10.55401611328125,2.5392608642578125
7453,-3.0982666015625,-9.235992431640625,1.1011962890625
7512,-2.4613800048828125,-7.7642669677734375,-1.0550994873046875
7571,-2.8812103271484375,-10.1168212890625,-0.2680816650390625
7629,-2.819427490234375,-10.544403076171875,1.996978759765625
7688,-2.4471282958984375,-8.729949951171875,2.5616455078125
7747,-3.20440673828125,-8.830841064453125,1.72344970703125
7805,-2.1302642822265625,-8.858062744140625,
7806,,,-4.4910736083984375
7864,-2.562774658203125,-9.751663208007812,0.2629852294921875
7923,-0.921478271484375,-8.736328125,-0.024932861328125
7981,-0.4794769287109375,-8.99737548828125,-0.8423309326171875
8040,-0.4953155517578125,-9.247207641601562,-0.2680816650390625
8099,0.2857208251953125,-10.728561401367188,-1.6933441162109375
8158,-0.2640228271484375,-9.892593383789062,-2.222808837890625
8218,-1.9528350830078125,-13.121170043945312,0.320587158203125
8275,-2.7021942138671875,,
8276,,-10.686935424804688,-0.1497039794921875
8333,-1.719940185546875,,
8334,,-7.0243682861328125,-0.5032196044921875
8392,-2.8511199951171875,-8.37921142578125,0.5237274169921875
8451,-2.7275543212890625,-9.7821044921875,1.9745941162109375
8510,-1.81817626953125,-8.90289306640625,2.457672119140625
8568,-1.6122283935546875,-8.878875732421875,3.0223388671875
8627,-1.982940673828125,-8.846847534179688,3.052734375
8686,-2.6118927001953125,-9.570709228515625,3.025543212890625
8745,-2.8431854248046875,-9.213592529296875,2.3520965576171875
8803,-2.789337158203125,-9.817337036132812,1.3507537841796875
8862,-2.489898681640625,-9.268020629882812,0.3605804443359375
8921,-2.1698760986328125,-9.549896240234375,0.4373626708984375
8979,-1.4617156982421875,-9.631576538085938,1.5106964111328125
9038,-1.12744140625,,
9039,,-9.740463256835938,2.504058837890625
9097,-0.6981048583984375,-9.722854614257812,3.19989013671875
9155,-0.4192657470703125,-11.021636962890625,3.48944091796875
9214,-0.8993072509765625,-10.944778442382812,3.732574462890625
9272,-2.8606109619140625,,
9273,,-9.17193603515625,0.90765380859375
9332,-2.367919921875,-6.4062042236328125,-5.8891448974609375
9410,-2.125518798828125,-10.449920654296875,0.3237762451171875
9453,-1.5852813720703125,-12.195526123046875,3.4686431884765625
9507,-0.6363067626953125,-7.0147705078125,3.225494384765625
9571,-1.9924468994140625,-9.303268432617188,1.435516357421875
9625,-2.3314666748046875,-10.800643920898438,-3.4065399169921875
9685,-2.54852294921875,-9.623565673828125,-0.9527130126953125
9742,-2.5818023681640625,-8.763565063476562,
9743,,,0.1110382080078125
9803,-1.5504302978515625,-8.830841064453125,-0.5784149169921875
9860,-1.1385345458984375,-9.380126953125,-0.408843994140625
9921,-0.845428466796875,-9.602737426757812,-2.2580108642578125
9977,-1.63916015625,-9.489028930664062,-1.085479736328125
10035,-1.52349853515625,,
10036,,-9.33209228515625,-1.2166595458984375
10094,-1.2842864990234375,-10.706161499023438,-0.5688018798828125
10153,-2.051055908203125,-15.142227172851562,1.1331787109375
10212,-0.6743316650390625,-6.0762939453125,-2.46435546875
10270,-1.834014892578125,,
10271,,-7.911590576171875,-0.2648773193359375
10329,-2.3631744384765625,-11.343536376953125,1.021209716796875
10388,-1.5900421142578125,-8.065338134765625,2.4368896484375
10447,-1.9354095458984375,-9.019805908203125,2.5552520751953125
10505,-2.3346405029296875,-9.341690063476562,3.187103271484375
10564,-2.5770416259765625,-8.80841064453125,2.7664031982421875
10622,-2.83526611328125,,
10623,,-9.8077392578125,2.16973876953125
10681,-2.055816650390625,-9.383331298828125,1.6018829345703125
10740,-2.0146331787109375,-9.42657470703125,0.7524871826171875
10799,-2.2855377197265625,-9.235992431640625,0.4581451416015625
10857,-2.15087890625,,
10858,,-9.895797729492188,1.5906829833984375
10916,-1.4110107421875,-9.30487060546875,2.7791900634765625
10975,-0.910400390625,-9.857376098632812,3.3422698974609375
11033,-0.5887908935546875,,
11034,,-10.246536254882812,2.8927764892578125
11092,-0.777313232421875,-9.850967407226562,2.3568878173828125
11151,-1.4743804931640625,-9.955062866210938,2.150543212890625
11210,-2.8067626953125,,
11211,,-9.199172973632812,-0.508026123046875
11268,-2.5865325927734375,-7.9324188232421875,-3.2465667724609375
11327,-3.4293670654296875,-11.434814453125,0.5845184326171875
11386,-3.16162109375,-11.189788818359375,3.28948974609375
11444,-2.5548553466796875,-7.6089019775390625,6.7138671875E-4
11503,-2.9334869384765625,-9.6475830078125,-2.229217529296875
11562,-3.1743011474609375,-8.395233154296875,-0.7831573486328125
11621,-1.654998779296875,-8.529754638671875,-0.3992462158203125
11679,-0.667999267578125,-9.336898803710938,-0.6663970947265625
11738,0.18115234375,-9.215179443359375,-0.6103973388671875
11796,0.69921875,-10.478729248046875,
11797,,,-1.0518951416015625
11855,-0.1261749267578125,-10.13763427734375,-2.77947998046875
11914,-1.490234375,-11.303512573242188,-1.0678863525390625
11972,-3.3961029052734375,,
11973,,-13.583984375,0.544525146484375
12031,-1.721527099609375,-6.6111907958984375,-0.73358154296875
12090,-1.9591827392578125,-9.019805908203125,0.3461761474609375
12148,-2.2427520751953125,,
12149,,-9.806121826171875,0.5989227294921875
12207,-2.2982025146484375,-8.451278686523438,0.8868560791015625
12267,-2.2823638916015625,-8.72833251953125,1.9617919921875
12324,-2.5865325927734375,,
12325,,-9.2584228515625,3.0399322509765625
12383,-2.6245574951171875,,
12384,,-8.82763671875,2.760009765625
12442,-2.5136566162109375,-9.376922607421875,1.797027587890625
12502,-1.88946533203125,-9.650772094726562,1.5458984375
12559,-2.0082855224609375,-9.913421630859375,0.49493408203125
12618,-2.098602294921875,-8.896484375,-0.172088623046875
12677,-1.9179840087890625,-9.227996826171875,1.1155853271484375
12735,-1.5393524169921875,,
12736,,-9.482620239257812,2.4672698974609375
12795,-1.1131744384765625,-11.234634399414062,3.110321044921875
12853,-1.6835174560546875,-12.400497436523438,4.178863525390625
12911,-2.39959716796875,,
12912,,-8.3311767578125,2.945556640625
12970,-2.6324920654296875,,
12971,,-6.7216949462890625,-0.13531494140625
13029,-2.8178558349609375,-8.678695678710938,-3.3329620361328125
13088,-3.01904296875,-10.427490234375,0.350982666015625
13146,-2.093841552734375,-10.776626586914062,2.44488525390625
13205,-1.6343994140625,-8.041290283203125,0.49334716796875
13264,-0.9848480224609375,-9.535476684570312,-2.513946533203125
13323,-1.8831329345703125,-10.6949462890625,-1.691741943359375
13381,-1.4870758056640625,-10.443496704101562,0.229400634765625
13440,-0.775726318359375,-8.798797607421875,-0.1497039794921875
13498,-0.7187042236328125,-9.389755249023438,-1.715728759765625
13557,-0.0263671875,-9.239212036132812,-0.999114990234375
13616,0.6200103759765625,-9.495437622070312,-0.407257080078125
13675,0.66436767578125,-9.663604736328125,-0.4408416748046875
13733,-1.4268646240234375,-9.229598999023438,-2.461151123046875
13793,-4.1232757568359375,-12.551055908203125,-0.784759521484375
13851,-1.9544219970703125,-9.61553955078125,0.6964874267578125
13909,-1.493408203125,,
13910,,-8.725143432617188,-0.4280548095703125
13968,-2.2348480224609375,-10.56683349609375,0.5573272705078125
14027,-0.7709808349609375,-7.8571319580078125,0.8996429443359375
14085,-1.5298309326171875,-10.429107666015625,1.0020294189453125
14145,-1.6454925537109375,-8.85003662109375,0.912445068359375
14203,-2.3742523193359375,-9.178359985351562,1.7922210693359375
14261,-2.339385986328125,,
14262,,-9.3385009765625,2.1633453369140625
14320,-2.412261962890625,-9.722854614257812,1.9153900146484375
14379,-2.241180419921875,-9.423370361328125,
14380,,,0.7332763671875
14437,-1.7326202392578125,,
14438,,-9.553085327148438,0.128631591796875
14497,-1.6851043701171875,-9.677993774414062,0.2965850830078125
14555,-1.9227294921875,-9.665191650390625,0.7252960205078125
14614,-1.849853515625,-9.548294067382812,1.4770965576171875
14672,-1.4918060302734375,-8.824432373046875,2.0161895751953125
14732,-1.0513916015625,-9.1094970703125,1.996978759765625
14790,-0.159454345703125,-9.356109619140625,1.2883453369140625
14849,-0.3939208984375,-11.610977172851562,2.2177276611328125
14907,-3.1188507080078125,-12.828109741210938,1.9825897216796875
14967,-3.56561279296875,-8.311965942382812,0.0310516357421875
15024,-5.3589935302734375,-7.3094329833984375,-1.0343017578125
15084,-3.56243896484375,-8.63385009765625,0.9156341552734375
15142,-2.9398345947265625,-10.606857299804688,2.187347412109375
15202,-1.914825439453125,-9.88140869140625,0.6341094970703125
15259,-0.2053985595703125,-9.027801513671875,-3.7552490234375
15332,-1.3745880126953125,-9.554702758789062,-0.51922607421875
15377,-0.8296051025390625,-9.09027099609375,0.0102691650390625
15442,-1.5377655029296875,-9.545074462890625,0.213409423828125
15494,-1.0196990966796875,-9.034225463867188,-1.5541839599609375
15553,-1.01336669921875,-9.389755249023438,-1.4661865234375
15616,-1.141693115234375,-9.698837280273438,-0.16729736328125
15670,-0.3067779541015625,-10.116806030273438,-1.024688720703125
15729,-0.4097747802734375,-9.665191650390625,-0.784759521484375
15788,-0.891387939453125,-11.265060424804688,0.3621673583984375
15846,-2.2094879150390625,-12.832901000976562,-1.3318328857421875
15905,-2.123931884765625,-7.2293701171875,-0.09051513671875
15964,-2.239593505859375,-8.212661743164062,0.1846160888671875
16022,-2.7322845458984375,-10.496368408203125,1.657867431640625
16081,-1.9227294921875,-8.452880859375,2.3089141845703125
16140,-2.089080810546875,-8.906097412109375,2.8783721923828125
16198,-2.2158203125,,
16199,,-8.75555419921875,2.67681884765625
16257,-2.52001953125,-9.61553955078125,2.035369873046875
16316,-2.7734832763671875,-9.607528686523438,1.619476318359375
16374,-2.6055450439453125,-8.98297119140625,0.61810302734375
16433,-2.26177978515625,-9.503448486328125,0.6884918212890625
16492,-1.81817626953125,-9.886199951171875,1.317138671875
16550,-1.2763671875,,
16551,,-9.376922607421875,1.8946075439453125
16609,-0.7361297607421875,-9.368911743164062,3.148712158203125
16668,-0.9293975830078125,-10.693344116210938,3.4510498046875
16727,-1.727874755859375,-10.805450439453125,3.2958831787109375
16786,-2.3885040283203125,-8.097366333007812,1.350738525390625
16844,-2.32513427734375,-7.6041107177734375,-4.00799560546875
16903,-2.3758392333984375,-9.963058471679688,-0.045745849609375
16961,-3.6670074462890625,-12.371688842773438,1.857818603515625
17020,-2.83685302734375,,
17021,,-9.817337036132812,0.104644775390625
17079,-2.4645538330078125,-8.49932861328125,-2.46435546875
17137,-3.236083984375,-9.394546508789062,0.0406494140625
17196,-1.2114105224609375,-9.2183837890625,-1.176666259765625
17255,-0.87078857421875,-9.565902709960938,-0.792755126953125
17313,-0.3147125244140625,-8.723526000976562,-0.7143707275390625
17372,-1.4854736328125,-9.362518310546875,-1.70294189453125
17431,-1.105255126953125,-9.368911743164062,-1.598968505859375
17489,0.0433349609375,,
17490,,-9.72125244140625,-0.9271240234375
17548,0.18115234375,-9.961471557617188,-2.0484466552734375
17607,-0.4826507568359375,-9.990280151367188,-1.8133087158203125
17667,-1.23516845703125,-9.97747802734375,-0.61199951171875
17724,-1.9892730712890625,,
17725,,-12.483795166015625,-0.4136505126953125
17783,-2.603973388671875,-9.961471557617188,-1.186248779296875
17842,-2.201568603515625,-5.8793182373046875,-0.231292724609375
17900,-3.769989013671875,-11.034454345703125,1.259552001953125
17959,-1.981353759765625,-8.8692626953125,
17960,,,1.789031982421875
18018,-1.5599517822265625,-8.867660522460938,2.435272216796875
18076,-1.832427978515625,,
18077,,-8.8948974609375,3.09912109375
18135,-2.76556396484375,-9.219985961914062,2.3665008544921875
18194,-2.819427490234375,-9.543487548828125,1.080413818359375
18253,-2.093841552734375,-9.179946899414062,0.2837982177734375
18311,-1.88787841796875,-9.82855224609375,1.059600830078125
18370,-2.1524505615234375,-8.723526000976562,1.3795318603515625
18429,-2.309295654296875,-9.45379638671875,2.3665008544921875
18487,-1.653411865234375,-10.206497192382812,2.4128875732421875
18546,-1.978179931640625,,
18547,,-13.678497314453125,4.2700347900390625
18605,-2.5342559814453125,-9.487442016601562,2.8015899658203125
18663,-1.7928314208984375,,
18664,,-5.525390625,-2.6930999755859375
18722,-1.9544219970703125,-7.82672119140625,-1.6437530517578125
18781,-3.2725372314453125,-12.948211669921875,2.3665008544921875
18839,-1.6074676513671875,-7.5304412841796875,2.9327545166015625
18898,-2.7782440185546875,-9.30487060546875,2.03857421875
18957,-2.5200042724609375,-10.896728515625,-3.1201934814453125
19015,-2.276031494140625,-9.972686767578125,-1.568572998046875
19074,-1.726287841796875,-8.638656616210938,0.898040771484375
19133,-1.4094390869140625,-8.08294677734375,-0.160888671875
19191,-1.3745880126953125,,
19192,,-9.453811645507812,-0.62158203125
19250,-0.561859130859375,-9.979095458984375,-1.2518463134765625
19309,0.4584197998046875,-9.482620239257812,-1.5557708740234375
19371,1.0192413330078125,-10.4130859375,-1.3030242919921875
19426,0.65802001953125,-9.79010009765625,-1.138275146484375
19485,-1.4474639892578125,-11.908859252929688,-0.0153350830078125
19544,-3.3818359375,,
19603,-1.249420166015625,-8.287933349609375,0.0246429443359375
19661,-1.8229217529296875,-7.365478515625,0.9236297607421875
19720,-1.8466949462890625,,
19721,,-10.23211669921875,2.049774169921875
19778,-0.997528076171875,,
19779,,-9.26641845703125,2.22412109375
19838,-1.1290283203125,-8.438461303710938,3.1295166015625
19896,-2.32513427734375,-9.5130615234375,3.6701812744140625
19954,-3.236083984375,,
19955,,-9.207183837890625,2.6896209716796875
20013,-3.05865478515625,-9.58673095703125,0.590911865234375
20072,-2.1572113037109375,-9.309677124023438,-0.1001129150390625
20131,-1.59954833984375,-10.09759521484375,0.290191650390625
20189,-1.6375579833984375,-9.703628540039062,0.9620208740234375
20249,-1.5013275146484375,-9.76287841796875,1.811431884765625
20307,-1.1923980712890625,-9.485824584960938,2.1905364990234375
20365,-1.029205322265625,,
20366,,-9.66839599609375,2.5280609130859375
20424,-0.853363037109375,-9.0966796875,2.809600830078125
20483,-1.030792236328125,-9.702041625976562,2.69122314453125
20541,-1.4189300537109375,,
20542,,-12.512603759765625,2.863983154296875
20600,-1.716796875,-8.697921752929688,-3.17938232421875
20659,-1.1290283203125,-8.198257446289062,-5.1373291015625
20718,-1.8989715576171875,-11.473251342773438,1.8978118896484375
20776,-1.3318023681640625,-10.136032104492188,2.940765380859375
20835,-0.7361297607421875,-7.7450408935546875,2.2401275634765625
20894,-2.653076171875,-10.288177490234375,-1.1174774169921875
20954,-2.3378143310546875,-10.110397338867188,-2.889862060546875
21011,-1.81182861328125,-8.98297119140625,-0.31927490234375
21070,-1.3761749267578125,-8.904495239257812,-0.786346435546875
21128,-0.8723602294921875,-8.761962890625,-0.747955322265625
21187,-0.162628173828125,-9.155929565429688,-0.6360015869140625
21246,0.791107177734375,-9.822128295898438,-1.1414642333984375
21305,-0.0406341552734375,-10.67572021484375,-3.37933349609375
21364,-3.27886962890625,-13.494308471679688,-0.88873291015625
21422,-2.927154541015625,-8.648269653320312,-2.0020751953125
21480,-1.8245086669921875,,
21481,,-9.750076293945312,0.829254150390625
21539,-0.541259765625,-8.412857055664062,0.5157470703125
21598,-0.4683837890625,-9.525863647460938,2.702423095703125
21657,-1.3936004638671875,-9.111083984375,1.7154541015625
21715,-2.5421905517578125,,
21716,,-9.199172973632812,2.2865142822265625
21774,-3.313720703125,-8.938125610351562,2.5520477294921875
21833,-3.551361083984375,-9.155929565429688,1.7746429443359375
21891,-2.798828125,,
21892,,-9.461807250976562,1.0004119873046875
21951,-1.8007354736328125,-9.814132690429688,1.2211761474609375
22009,-1.8783721923828125,-9.346511840820312,0.6421051025390625
22068,-1.868865966796875,-9.436187744140625,0.57171630859375
22126,-1.6201324462890625,-9.697219848632812,1.47711181640625
22185,-0.965850830078125,-9.181549072265625,2.238525390625
22244,-0.43670654296875,-10.054367065429688,2.496063232421875
22302,-0.9864349365234375,-12.11224365234375,
22303,,,3.35345458984375
22361,-1.905303955078125,-9.746871948242188,2.9055633544921875
22420,-3.5608673095703125,-7.7994842529296875,0.17181396484375
22478,-4.0298004150390625,-8.023696899414062,-4.956573486328125
22537,-3.399261474609375,-10.453125,1.0724029541015625
22596,-2.1366119384765625,-11.284286499023438,1.8290252685546875
22655,-0.79791259765625,-8.12939453125,-0.4200439453125
22713,-0.124603271484375,-8.920516967773438,
22714,,,-3.451324462890625
22773,-1.762725830078125,,
22774,,-10.512374877929688,0.144622802734375
22835,-0.7646484375,-9.52105712890625,
22836,,,-0.2920684814453125
22889,-1.6645050048828125,-9.386550903320312,-0.0617218017578125
22948,-1.0260467529296875,-9.111083984375,-2.0244598388671875
23007,-0.72344970703125,,
23008,,-9.055038452148438,-0.4104461669921875
23065,-0.28778076171875,-9.30487060546875,-0.2104949951171875
23124,-0.341644287109375,-9.599533081054688,-0.8135528564453125
23183,-0.2782745361328125,-9.97747802734375,-0.831146240234375
23241,-0.918304443359375,,
23242,,-11.638198852539062,-0.124114990234375
23300,-4.416351318359375,-14.554489135742188,0.9220428466796875
23359,-2.776641845703125,-4.641387939453125,-1.6181488037109375
23418,-3.0808258056640625,-8.893295288085938,0.9908294677734375
23477,-2.1556243896484375,-10.489944458007812,1.758636474609375
23535,-1.149627685546875,-8.233489990234375,2.33770751953125
23594,-1.550445556640625,-9.317672729492188,2.3553009033203125
23652,-2.1318511962890625,,
23653,,-8.898086547851562,2.6832122802734375
23712,-2.54534912109375,-8.790786743164062,2.2673187255859375
23770,-3.009552001953125,-9.842971801757812,1.9761810302734375
23829,-2.72119140625,-9.224777221679688,1.6978607177734375
23887,-2.8511199951171875,-9.455398559570312,1.597076416015625
23946,-2.4915008544921875,,
23947,,-9.26483154296875,1.2419586181640625
24005,-2.0795745849609375,-9.51947021484375,1.745849609375
24064,-1.53143310546875,-9.948654174804688,2.6976318359375
24122,-0.6173095703125,-9.522659301757812,2.7615966796875
24181,-0.1847991943359375,-11.060073852539062,3.126312255859375
24240,-0.5982818603515625,-10.291366577148438,3.2366943359375
24298,-2.7100982666015625,-9.823745727539062,2.1057586669921875
24357,-3.2424163818359375,-7.0147705078125,-4.65423583984375
24415,-3.261444091796875,,
24416,,-8.428863525390625,-0.4984283447265625
24474,-3.0713348388671875,-11.774337768554688,2.5152587890625
24533,-1.9290618896484375,-9.370529174804688,3.513427734375
24592,-1.9544219970703125,-8.497726440429688,0.7108917236328125
24650,-1.2684326171875,-9.934249877929688,-4.0111846923828125
24709,-3.1394500732421875,-10.66131591796875,-0.3016815185546875
24768,-2.4011688232421875,-9.655593872070312,-0.0185394287109375
24827,-1.635986328125,-8.80841064453125,-0.1225128173828125
24885,-0.853363037109375,-8.890090942382812,-1.7589263916015625
24944,-0.7313690185546875,-8.494522094726562,-1.0150909423828125
25003,-0.541259765625,-9.461807250976562,-1.3174285888671875
25061,-0.3321380615234375,-9.857376098632812,-1.170257568359375
25121,-1.726287841796875,-11.223419189453125,-2.613128662109375
25179,-2.969940185546875,-12.640731811523438,-1.36541748046875
25237,-1.000701904296875,-7.589691162109375,-0.7063751220703125
25296,-1.3349761962890625,-9.389755249023438,0.6501007080078125
25354,-1.3524169921875,,
25355,,-10.214508056640625,0.291778564453125
25414,-1.724700927734375,-8.268722534179688,0.3125762939453125
25472,-2.2776031494140625,-9.51947021484375,1.257965087890625
25531,-2.4867401123046875,-9.11590576171875,2.67523193359375
25590,-2.7402191162109375,-9.280853271484375,2.825592041015625
25648,-2.206329345703125,-9.080673217773438,1.5458984375
25707,-1.7326202392578125,-9.74847412109375,1.1251983642578125
25766,-1.6328277587890625,-9.522674560546875,1.4755096435546875
25824,-1.7563934326171875,-9.234405517578125,1.6402740478515625
25883,-1.6676788330078125,-9.559494018554688,1.811431884765625
25942,-1.27001953125,-9.7548828125,1.7394561767578125
26000,-0.9674224853515625,-9.596343994140625,2.1169586181640625
26059,-0.9832763671875,-9.3529052734375,
26060,,,2.2977142333984375
26118,-1.325469970703125,-11.566146850585938,2.66082763671875
26177,-1.5615234375,-9.682815551757812,2.2641143798828125
26235,-2.2839508056640625,-8.569793701171875,1.494720458984375
26295,-2.6499176025390625,-8.737945556640625,0.152618408203125
26353,-3.183807373046875,-9.290451049804688,-1.9540863037109375
26412,-2.6514892578125,-9.8349609375,0.0310516357421875
26470,-2.1651153564453125,-11.60296630859375,2.39849853515625
