relative_time,AccX,AccY,AccZ
4850,2.5798851013183595,-9.354497222900392,-3.7646713256835938
4915,2.6590704345703124,-9.535620574951173,-5.677094421386719
4982,1.5820600891113281,-12.523706817626953,-3.220852203369141
5050,2.958896942138672,-10.216255187988281,-3.1031968688964846
5115,0.65384033203125,-9.294172668457032,-1.0364447021484375
5182,0.8331674194335938,-9.057215423583985,0.11810440063476563
5250,1.6259188842773438,-8.917705535888672,0.3085084533691406
5315,2.2185365295410158,-8.374036102294923,-0.49412246704101564
5382,2.6291326904296874,-7.832013244628906,-0.8637039184570313
5450,2.070195007324219,-7.645052032470703,-0.9904902648925782
5515,1.906435546875,-11.02277801513672,-3.8215530395507815
5582,4.991220703125,-12.49766098022461,-1.3144166564941406
5650,8.10324920654297,-13.772559814453126,-0.9520202636718751
5715,2.8862979125976564,-8.484506378173828,0.39113662719726566
5782,0.3266207885742188,-9.423952789306641,0.678988037109375
5850,-3.1039453125,-9.519005126953125,0.6206094360351563
5915,-3.2254925537109376,-7.205116882324219,0.3442840576171875
5982,0.6713539123535157,-7.08970687866211,-3.411555633544922
6048,2.154170379638672,-7.217091979980469,-6.01913314819336
6115,1.0491682434082032,-7.376809844970704,-2.814746704101563
6182,2.0472926330566406,-12.354558563232423,-2.5468038940429687
6251,6.756200408935547,-13.735736389160158,-4.345164184570312
6315,1.7574952697753907,-9.88424560546875,-0.5267546081542969
6382,1.5968792724609375,-11.214529266357422,-0.6327342224121094
6451,0.3192860412597656,-8.469088439941407,1.0832972717285156
6515,-0.3882925415039063,-6.752607879638672,-0.7228468322753907
6582,0.5839356994628907,-6.299200744628907,-0.329315185546875
6650,2.309397583007813,-8.118367767333984,-0.4559518432617188
6715,3.1566357421875,-10.300529937744141,-1.257235565185547
6782,4.636907501220703,-12.753179626464844,-1.9544856262207033
6850,7.728278961181641,-17.947677612304688,1.0602452087402345
6915,1.4328204345703126,-9.053173828125,1.249152374267578
6982,-0.13307327270507813,-11.193572845458984,1.076561279296875
7051,-2.923869781494141,-9.63082260131836,1.3531860351562501
7115,-3.453767852783203,-5.776637420654297,1.0421328735351563
7182,0.5646258544921875,-6.164780273437501,-5.698948974609375
7251,2.7656488037109375,-5.843248901367188,-7.141349487304688
7315,-1.8145266723632814,-9.335786132812501,-1.0235714721679687
7382,2.9964688110351565,-11.071127471923829,-5.801785125732422
7450,-1.0407856750488282,-13.040132904052735,-0.6568341064453125
7515,-2.834355926513672,-11.89561294555664,-0.36823425292968753
7582,-0.9114546203613282,-9.927655334472657,-0.07529342651367188
7650,1.393751678466797,-7.634424133300782,-0.30985565185546876
7715,1.813179473876953,-6.785838775634766,-0.4093986511230469
7782,2.281106414794922,-7.707023162841797,-0.4010160827636719
7852,3.260370025634766,-9.453740844726562,-1.3775852966308595
7915,4.39530990600586,-12.81859359741211,-1.9113752746582031
7982,5.531896362304688,-16.310831451416018,-1.0538085937500001
8050,1.608255615234375,-9.991422729492188,0.4399351501464844
8115,1.7025595092773438,-10.141261138916017,0.03203338623046875
8182,-0.9572593688964844,-11.54159912109375,0.19025436401367188
8250,-4.079167327880859,-5.879772949218751,1.1395802307128906
8315,-1.560205535888672,-5.5853352355957036,-1.5449372863769533
8382,2.8407925415039066,-6.652017059326172,-9.063502349853517
8450,1.81302978515625,-13.036390686035157,-3.843706970214844
8515,1.5798147583007813,-9.09538604736328,-0.626297607421875
8582,1.7100439453125,-12.81859359741211,-1.8690133666992188
8652,-1.0074050903320313,-12.538226623535158,-0.5462141418457032
8715,0.4626878356933594,-10.621163177490235,0.6927593994140625
8782,1.9261944580078125,-7.639812927246094,-0.2389031982421875
8850,1.532662811279297,-7.218139801025391,-0.7420069885253907
8915,1.6172369384765626,-6.925947418212891,-0.4314028930664063
8982,2.604434051513672,-8.075556793212892,-0.9665400695800782
9051,3.580404510498047,-11.922706604003906,-1.4682966613769532
9115,7.789351959228516,-10.091414794921876,-6.831194458007813
9182,7.500752105712891,-13.873749389648438,-3.543431396484375
9250,1.6868421936035156,-7.8200381469726565,1.3046868896484376
9315,0.6917115783691407,-10.586585083007813,-0.5983058166503906
9382,-2.6297314453125002,-9.789792022705079,0.6361770629882812
9450,-2.6430537414550783,-5.220394134521484,-0.38215530395507813
9515,0.9560618591308594,-8.236172790527345,-2.575544128417969
9582,3.8321809387207035,-7.152725830078126,-9.301058349609375
9650,2.0507354736328125,-10.889854431152344,-2.946772155761719
9715,5.730982360839844,-10.610385589599609,-4.211941223144532
9782,0.42541534423828126,-11.813733215332032,-0.26689498901367187
9851,-0.3838018798828125,-10.299781494140625,-0.0963995361328125
9915,0.7940986633300782,-10.144554290771485,0.6619235229492187
9982,1.517095184326172,-7.917784881591797,-0.4327500915527344
10052,1.548380126953125,-6.802753601074219,-0.45655059814453125
10115,2.3071522521972656,-7.390431518554688,-0.5037025451660156
10182,2.8601023864746096,-8.275840301513671,-1.3605207824707033
10252,7.976163482666016,-11.643836517333986,-9.271719360351563
10315,5.5676719665527346,-12.280312957763673,-2.20341796875
10382,4.119283905029297,-11.083551635742188,1.6257691955566407
10452,1.1355386352539063,-8.950337677001954,0.19848724365234377
10515,-0.5601351928710938,-11.292367401123048,0.9217831420898438
10582,-2.498604125976563,-6.477779388427734,0.13801300048828125
10649,1.8091378784179688,-7.291187896728516,-0.669407958984375
10715,1.3082794189453126,-7.21185287475586,-4.156855773925781
10782,4.0725810241699225,-7.829917602539063,-8.460556182861328
10852,3.429368591308594,-10.856473846435547,-1.1533515930175782
10915,5.249583435058594,-16.078813934326174,-7.779771881103516
10982,0.7346722412109375,-9.458830261230469,0.12094848632812501
11050,0.511336669921875,-10.393486633300782,-0.008532257080078126
11115,2.082170104980469,-9.278006286621094,-0.209564208984375
11182,0.9357041931152345,-6.8937643432617195,-0.5894741821289062
11251,1.285975799560547,-6.901847534179688,-0.26794281005859377
11315,2.412383422851563,-8.550070037841797,-0.978215789794922
11382,3.121758270263672,-11.064690856933595,-1.400787048339844
11450,6.622827758789063,-10.015672302246093,-5.877976684570313
11515,5.776787109375,-15.549963684082032,-0.4064048767089844
11582,1.669178924560547,-8.824150085449219,0.6881190490722656
11652,0.02664459228515625,-10.306517486572266,-0.2347119140625
11715,-2.275867309570313,-8.877738647460937,0.44562332153320316
11782,-2.1076171875000003,-6.410868530273437,0.06601272583007813
11852,0.5167254638671875,-7.579787750244141,-3.1533425903320316
11915,4.169130249023437,-6.567293243408203,-9.488618316650392
11982,2.3340962219238284,-12.889096984863281,-0.9512718200683594
12052,7.493567047119141,-9.116192779541016,-10.453960876464844
12115,0.8074209594726562,-11.629616088867188,0.12214599609375
12182,-0.7523355102539063,-8.880882110595703,-0.2728825378417969
12252,0.7331753540039063,-10.425819396972656,-0.020357666015625
12315,1.9570303344726563,-8.678353271484376,-0.40969802856445314
12382,1.6853453063964845,-7.498057708740235,-0.5177732849121094
12451,2.1478834533691407,-7.285050659179688,-0.7590715026855469
12515,2.478396148681641,-7.563321990966798,-1.4033317565917969
12582,4.844974822998047,-11.810889129638673,-5.884413299560547
12651,5.841901702880859,-10.468780059814454,-2.339784393310547
12715,5.878425750732422,-12.768747253417969,0.8223898315429687
12782,1.4003379821777344,-7.958949279785156,0.5224136352539063
12852,0.10059082031250001,-9.99965560913086,-0.25956024169921876
12915,-2.4908203125,-9.060209197998047,0.3938310241699219
12982,-2.079176330566406,-6.410419464111328,-0.6267466735839844
13048,1.588796081542969,-7.830216979980469,-2.5283921813964847
13115,2.4254063415527347,-8.579109649658204,-5.875431976318359
13182,4.253105621337891,-9.493258666992189,-4.563709716796875
13248,4.3225611877441406,-10.422077178955078,-2.686014404296875
13315,3.131188659667969,-13.085787963867189,-1.736239471435547
13382,0.17259109497070313,-9.374705200195313,-1.3534854125976563
13451,1.6723223876953126,-9.41527084350586,-0.26075775146484376
13515,1.7980609130859375,-8.552764434814453,-0.2710862731933594
13582,1.2015513610839845,-7.369774475097657,-0.38619689941406254
13651,1.6449293518066408,-7.488327941894531,-0.3454815673828125
13715,2.4575894165039065,-7.903115386962891,-1.2566368103027343
13782,3.5122961425781254,-9.444310455322267,-2.465223541259766
13850,5.06831039428711,-12.438533935546875,-1.2361294555664064
13915,6.646628265380859,-14.401402130126954,-0.7318281555175782
13982,2.571801910400391,-8.515941009521486,0.7098239135742188
14051,0.841699676513672,-10.63912582397461,-0.0041912841796875
14115,-1.4861096191406251,-10.775342559814455,0.6709048461914063
14182,-2.681224365234375,-6.066135406494141,-1.137484588623047
14252,1.7943186950683594,-7.831115112304688,-2.3929238891601563
14315,2.6887088012695313,-7.585775299072266,-7.075935516357422
14382,2.5188121032714843,-7.445516967773438,-3.2027398681640626
14452,3.433859252929688,-11.082054748535157,-2.6914031982421878
14515,6.503825225830078,-14.803765411376954,-5.0410670471191406
14582,0.9743238830566406,-9.891580352783203,-0.1830693054199219
14652,0.7640112304687501,-10.374925231933593,-0.15298187255859375
14715,1.8010546875000002,-9.264085235595704,-0.3650907897949219
14782,1.4636563110351564,-7.5922119140625,-0.22647903442382813
14851,1.328038330078125,-7.451803894042969,-0.46882507324218753
14915,1.7982106018066406,-7.968828735351563,-0.6438111877441407
14982,2.4001089477539064,-8.376131744384766,-1.473835144042969
15050,6.1785516357421875,-11.41750717163086,-6.600075073242188
15115,4.901706848144531,-14.621743927001955,-0.7550299072265625
15182,4.493954772949219,-10.82309326171875,1.1557466125488283
15248,1.3057347106933594,-8.860075378417969,0.4004173278808594
15314,-0.20193008422851563,-10.859766998291017,1.3588742065429689
15382,-2.385140075683594,-8.48794921875,0.5679190063476562
15448,-0.396375732421875,-6.135740661621094,0.6054908752441407
15515,2.470312957763672,-7.098388824462891,-4.046834564208985
15582,3.1255004882812503,-5.727389831542969,-7.103777618408204
15650,1.8407221984863282,-9.867181091308595,-1.4325210571289064
15715,5.974226531982422,-10.37327865600586,-5.819747772216797
15782,5.426814880371094,-15.5436767578125,-2.5319847106933593
15849,1.333876190185547,-9.449100494384766,0.016914825439453125
15915,1.1061996459960939,-10.131681060791015,0.9419911193847657
15982,2.198328552246094,-8.815168762207032,0.0389190673828125
16052,1.033151550292969,-7.202721862792969,-0.46298721313476565
16115,1.6429833984375002,-7.068301391601563,-0.07708969116210938
16182,1.9760408020019533,-7.310348052978516,-0.8408015441894532
16252,3.0970596313476566,-10.79525115966797,-1.300345916748047
16315,5.832022247314454,-12.262200622558595,-2.525548095703125
16382,7.93754379272461,-14.286141815185548,-2.608325958251953
16451,2.3620880126953128,-7.703131256103516,0.8614585876464844
16515,0.6539900207519531,-12.026141510009767,0.5367837524414063
16582,-1.6911831665039063,-10.925929412841798,1.1091934204101563
16652,-2.281256103515625,-6.474037170410156,-1.141226806640625
16715,1.2982502746582032,-6.608158264160156,-2.460882568359375
16782,1.914668426513672,-6.642287292480469,-5.864804077148438
16852,1.730251922607422,-8.668324127197266,-3.28357177734375
16915,5.122797088623047,-9.981692962646484,-4.268523559570313
16982,5.0338819885253905,-11.767329711914064,-6.284680938720704
17052,0.086220703125,-12.1235888671875,0.010927276611328125
17115,-0.08786727905273438,-10.020911407470704,0.05313949584960938
17182,2.9171337890625,-10.187964019775391,-0.9120533752441407
17250,1.5578105163574218,-7.053033142089844,-0.47915359497070314
17315,1.6661851501464844,-6.897805938720704,-0.3725752258300781
17382,1.918260955810547,-7.248676300048828,-0.7849676513671875
17452,2.8695327758789064,-10.388846282958985,-1.1644285583496095
17515,7.0135153198242195,-10.186916198730469,-9.837842102050782
17582,5.847440185546875,-13.461057586669922,-2.4755520629882812
17652,2.818339233398438,-9.568103027343751,0.8605604553222657
17715,1.0156379699707032,-9.523944854736328,0.15283218383789063
17782,-1.0927276611328125,-10.68418212890625,0.8556207275390626
17852,-2.455493774414063,-7.2968760681152345,-0.28306137084960936
17915,0.9710307312011719,-7.543114013671875,-0.19160156250000002
17982,2.056872711181641,-7.219337310791016,-3.853137359619141
18050,3.310515747070313,-6.530619506835937,-6.922654266357422
18115,3.0424232482910156,-11.388617248535157,-1.1880793762207031
18182,6.716832275390625,-9.887688446044923,-7.614964599609375
18252,1.7750088500976564,-15.405514068603516,0.35131942749023437
18315,0.4788542175292969,-9.574090576171875,0.25222549438476566
18382,0.8994795227050781,-9.543254699707031,0.46418472290039064
18452,2.0779788208007814,-8.591234436035156,-0.46373565673828127
18515,2.040107574462891,-7.375612335205078,-0.264649658203125
18582,1.9510427856445314,-7.535479888916016,-0.43484573364257817
18652,2.578388214111328,-7.880213012695313,-0.6932084655761719
18714,5.200186157226563,-10.898536376953125,-5.641169128417969
18782,5.255720672607422,-10.629695434570314,-0.06032455444335938
18849,7.450606384277344,-16.084801483154298,-0.34218841552734375
18915,1.7729132080078125,-8.622669067382812,0.5393284606933594
18981,0.39787261962890624,-9.953102416992188,-0.22094055175781252
19052,-2.9023146057128906,-9.153016204833985,0.520767059326172
19115,-0.36179763793945313,-6.327042846679688,0.32841705322265624
19182,2.302811279296875,-7.661667480468751,-3.7441639709472656
19252,3.446283416748047,-5.075196075439453,-8.987310791015625
19315,1.3102253723144532,-11.066636810302734,-1.1808943176269533
19382,4.951702880859375,-10.365345153808594,-4.999303894042969
19452,2.5634193420410156,-14.6623095703125,-3.346740417480469
19514,-0.15328125,-9.028774566650391,0.11316467285156251
19582,0.46493316650390626,-10.972183227539062,-0.1435514831542969
19650,2.2372476196289064,-9.251361694335937,-0.35296600341796874
19715,1.4305751037597656,-6.602470092773438,-0.34742752075195316
19782,1.8600320434570314,-7.282805328369141,-0.14609619140625002
19848,2.6369165039062503,-8.290509796142578,-1.01309326171875
19915,5.764063568115235,-9.588460693359375,-8.343499603271486
19982,4.703369293212891,-12.353211364746095,0.4816983032226563
20049,7.782765655517578,-15.239359588623048,-1.6447796630859375
20115,2.0213964843750003,-7.693551177978516,0.6743476867675782
20182,0.9886940002441407,-9.960287475585938,-0.14953903198242188
20252,-2.932402038574219,-11.216624908447265,0.7126679992675782
20315,-1.047821044921875,-7.716303863525391,0.8352630615234375
20382,0.255069580078125,-6.032156066894531,-4.733905792236328
20450,2.419119415283203,-5.809269561767579,-6.521488494873047
20515,-0.07379653930664062,-8.759634246826172,-2.89557861328125
20582,4.264032897949219,-13.147759094238282,-5.048701171875
20652,3.725153503417969,-13.87285125732422,-5.234015808105469
20715,-0.988993377685547,-10.535840606689455,-0.6767427062988282
20782,0.052989807128906254,-8.934919738769532,-0.7990383911132813
20850,1.2801379394531252,-9.679321746826172,-0.9340576171875
20915,1.445244598388672,-7.407046966552735,-0.20657043457031252
20982,1.7161811828613283,-7.611970825195313,-0.18696121215820313
21052,2.54111572265625,-8.682694244384766,-0.8449928283691407
21115,3.266806640625,-9.527537384033204,-1.654808807373047
21182,7.1994287109375,-9.976902923583985,-11.399245147705079
21252,5.9709333801269535,-12.862302703857422,-2.5331822204589844
21315,2.6708958435058596,-9.205706634521485,0.8647517395019532
21382,1.285975799560547,-8.725205841064454,0.13980926513671876
21450,-1.4976356506347657,-11.010653228759766,0.5251080322265625
21515,-3.7949084472656254,-7.486381988525391,-0.03697311401367188
21582,0.18097366333007814,-6.377637634277344,-3.409310302734375
21651,3.661835174560547,-5.346881103515625,-9.39611068725586
21715,-0.011226654052734375,-8.13737823486328,-2.2215303039550784
21782,3.323688354492188,-13.712834014892579,-4.082460479736328
21851,2.7635531616210938,-15.095209350585938,-4.773872680664063
21915,-0.4650828552246094,-9.312135314941406,-0.5191204833984375
21982,0.7499404907226563,-8.425828399658204,-0.9605525207519532
22052,1.0327024841308594,-9.701625366210939,-0.9837542724609375
22115,1.4088702392578125,-7.422315216064454,-0.07514373779296875
22182,1.550775146484375,-7.324568481445313,0.08891510009765625
22250,2.4207659912109376,-8.317603454589845,-0.6462062072753907
22315,3.327280883789063,-10.332263946533203,-1.5614030456542969
22382,7.79384262084961,-9.667047271728515,-12.098291473388672
22448,7.252717895507812,-13.502521362304687,-2.2384451293945316
22515,2.489323425292969,-8.774603118896485,1.0806028747558594
22582,1.3391152954101564,-10.33061737060547,-0.1167572021484375
22648,-2.1727317810058593,-11.24746078491211,0.7682025146484376
22715,-3.4384996032714845,-6.481671295166016,0.33260833740234375
22782,0.6029461669921875,-6.748715972900391,-1.9538868713378907
22852,3.017874298095703,-6.809938659667969,-9.369466094970704
22915,1.1560459899902344,-8.752149810791016,-2.7306216430664065
22982,2.46447509765625,-10.691217498779297,-2.9903315734863285
23051,6.118077392578125,-10.93131820678711,-9.183552703857423
23115,-0.9493258666992188,-11.459719390869141,-0.6560856628417969
23182,-0.40775207519531254,-7.8850030517578125,-0.5548960876464843
23250,0.23665786743164063,-9.671687622070314,-1.26217529296875
23315,1.854942626953125,-8.744066619873047,-0.5774990844726563
23382,1.9354751586914063,-7.7865078735351565,-0.15238311767578125
23451,2.9834458923339846,-7.923473052978516,-0.35775604248046877
23515,3.194806365966797,-7.903863830566407,-1.7802479553222657
23582,3.0790969848632814,-11.471245422363282,-5.697601776123047
23649,5.369184722900391,-10.253377990722656,-0.738713836669922
23715,6.20354965209961,-13.15629135131836,-0.3754193115234375
23782,1.8992504882812502,-8.375982055664062,0.67300048828125
23851,0.9618997192382813,-11.009455718994142,-0.19474502563476564
23915,-3.3459919738769535,-9.844877471923828,0.599802703857422
23982,-3.368445281982422,-6.0095530700683595,0.08771759033203125
24051,0.6288423156738282,-7.4059991455078125,-3.266656951904297
24115,3.280128936767578,-6.037993927001954,-8.987610168457032
24182,-0.3776646423339844,-10.038275299072266,-0.17019607543945314
24251,4.8139892578125005,-11.382330322265625,-6.898255004882813
24315,4.120331726074219,-14.663956146240235,-4.16299301147461
24382,-0.35820510864257815,-9.108558654785156,-0.0975970458984375
24451,-1.357676696777344,-10.894195404052734,-0.18935623168945315
24515,2.6289830017089844,-10.288854217529297,0.0580792236328125
24582,1.781744842529297,-6.870263214111328,-0.2860551452636719
24651,2.022743682861328,-7.226821746826173,-0.20791763305664063
24715,2.342179412841797,-7.5998460388183595,-0.32721954345703125
24782,2.9738658142089847,-10.134076080322266,-1.821262664794922
24850,5.0569340515136725,-11.256292419433594,-4.733905792236328
24915,8.200247497558594,-14.084660797119142,-2.5364753723144533
24982,3.3121623229980472,-8.132139129638672,0.8655001831054688
25050,1.4808705139160157,-9.996661834716797,0.28635452270507816
25115,-2.325414276123047,-12.276271362304689,0.8637039184570313
25182,-3.9806721496582034,-6.538253631591798,0.28874954223632815
25251,1.2698094177246095,-6.892117767333985,-1.9607725524902344
25315,0.73527099609375,-6.285429382324219,-5.491330718994141
25382,3.3495845031738285,-7.381300506591797,-6.184688873291016
25451,0.34398468017578127,-10.97008758544922,-0.22962249755859376
25515,10.037077789306641,-10.280022583007813,-12.21220458984375
25582,0.0,-12.307406616210939,0.48289581298828127
25648,-1.0740165710449219,-8.503067779541016,-0.3986210632324219
25715,1.469344482421875,-9.193132781982422,-1.2789404296875
25782,1.2317884826660157,-8.120313720703125,-0.4578977966308594
25851,1.2759466552734375,-7.606731719970703,-0.08457412719726563
25915,2.029629364013672,-7.755971374511719,-0.10044113159179688
25982,2.770887908935547,-8.027955780029297,-0.8689430236816407
26051,3.467688903808594,-10.824889526367189,-1.7055532836914062
26115,6.240073699951172,-11.493549041748047,-3.540736999511719
26182,6.917564849853516,-13.821508026123048,-4.2080493164062505
26251,2.9458740234375003,-8.812923431396484,0.6248007202148438
26315,1.0955717468261719,-9.019044799804687,-0.06975494384765625
26382,-0.9303153991699219,-11.036100311279297,-0.011825408935546875
26450,-3.438948669433594,-8.02092041015625,-0.29264144897460936
26515,0.3603007507324219,-7.037465515136719,-3.2482452392578125
26582,2.680924987792969,-6.202950897216797,-7.742798767089844
26650,0.5773493957519532,-7.134164428710938,-2.7485842895507813
26714,2.1478834533691407,-10.228978729248047,-3.364703063964844
26782,3.8643640136718753,-10.172246704101562,-4.963977355957032
26851,0.7137158203125,-14.833852844238281,-1.088536376953125
26915,-1.1895762634277345,-9.526639251708986,0.06122268676757813
26982,-0.11810440063476563,-10.426118774414062,-0.6153703308105469
27049,1.2789404296875,-8.843160552978516,0.027991790771484375
27115,2.5478517150878908,-6.832691345214844,0.006586303710937501
27182,2.693049774169922,-8.604107666015626,-0.5445675659179687
27250,2.8632458496093753,-8.144114227294923,-1.5711328125000001
27315,3.207080841064453,-10.125992889404298,-3.1726524353027346
27382,4.707859954833984,-11.513457641601564,-0.611927490234375
27451,7.845634918212891,-13.407618713378907,-2.105072479248047
27515,1.8738034057617188,-9.135951690673828,-0.17184265136718752
27582,1.3419593811035158,-9.165590057373047,-0.19594253540039064
27650,-0.5553451538085937,-11.653865661621094,1.2048445129394532
27715,-3.6944673156738284,-7.440128173828126,0.18142272949218752
27782,-0.711171112060547,-7.114106140136719,-3.144211578369141
27850,3.882027282714844,-5.438490600585938,-13.555062103271485
27915,0.7002438354492188,-7.250472564697266,-2.7943890380859377
27982,2.363734588623047,-12.56038055419922,-2.468067626953125
28051,7.722141723632813,-14.392869873046875,-7.083419952392578
28115,-0.43798919677734377,-11.781250762939454,0.28380981445312503
28182,0.0437091064453125,-10.043813781738281,0.03263214111328125
28250,1.1273057556152344,-8.763077087402344,-0.9842033386230469
28315,0.9533674621582032,-7.387288055419922,-0.6292913818359376
28382,0.9678872680664063,-8.11866714477539,0.07170089721679689
28450,1.7809963989257813,-8.027207336425782,-0.24399261474609377
28515,2.9199778747558596,-8.848399658203125,-1.5049703979492188
28582,6.873556365966797,-11.301199035644531,-6.127358093261719
28650,4.772226104736329,-13.01738021850586,0.36479141235351564
28715,5.113666076660157,-11.084300079345704,1.059646453857422
28782,1.3016931152343751,-8.866511993408203,0.2677931213378906
28849,-0.1754351806640625,-10.480306091308595,0.47795608520507815
28915,-2.685415649414063,-7.716752929687501,0.2411485290527344
28982,1.1045530700683595,-8.059540100097657,-1.2458592224121094
29050,2.2971231079101564,-7.153623962402344,-6.767277374267579
29115,2.302511901855469,-5.9146504211425786,-4.579427032470703
29182,1.79865966796875,-11.540850677490235,-2.003284149169922
29251,5.225633239746094,-10.09500732421875,-8.845405883789063
29315,0.6301895141601562,-14.705719299316407,-2.115850067138672
29382,0.07379653930664062,-9.081914062500001,-0.10612930297851562
29450,0.9168434143066406,-9.162895660400391,-0.5162763977050782
29515,1.417552185058594,-9.082063751220703,-0.5899232482910156
29582,1.157842254638672,-7.661218414306641,-0.15163467407226563
29650,1.5169454956054689,-8.023914184570312,-0.32781829833984377
29715,2.1151016235351565,-7.995473327636719,-1.0208770751953125
29782,3.7655694580078127,-9.531878356933595,-4.449048156738281
29850,4.136498107910157,-12.585677947998047,-1.939666442871094
29915,6.906338195800782,-14.432986450195314,-2.740800476074219
29982,2.3308030700683595,-8.48405731201172,0.8050259399414063
30050,1.173409881591797,-8.47552505493164,-0.19549346923828126
30115,-2.0743862915039064,-11.321107635498047,0.26539810180664064
30182,-3.6775524902343752,-6.7874853515625,-0.13921051025390627
30252,0.7150630187988282,-7.426506500244141,-2.815046081542969
30315,2.8515701293945312,-6.208040313720703,-7.936945037841797
30382,1.2088861083984375,-7.771539001464844,-2.7428961181640625
30450,2.002386016845703,-11.23309066772461,-1.4265335083007813
30515,6.761439514160156,-12.497361602783204,-8.59138412475586
30582,1.7640815734863282,-13.302237854003907,0.33545242309570317
30650,1.4043795776367187,-8.260871429443359,-0.47196853637695313
30715,2.0839663696289064,-9.454638977050783,-0.4812492370605469
30782,1.107846221923828,-8.155490570068359,-0.26494903564453126
30850,0.8770262145996094,-7.242239685058594,-0.47496231079101564
30915,1.2928614807128906,-6.896608428955078,-0.28740234375
